"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Germany (DE)","26.02.2017 16:45 - 26.02.2017 17:00 (CET/CEST)","1233"
"Germany (DE)","26.02.2017 17:00 - 26.02.2017 17:15 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 17:15 - 26.02.2017 17:30 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 17:30 - 26.02.2017 17:45 (CET/CEST)","1232"
"Germany (DE)","26.02.2017 17:45 - 26.02.2017 18:00 (CET/CEST)","1228"
"Germany (DE)","26.02.2017 18:00 - 26.02.2017 18:15 (CET/CEST)","1228"
"Germany (DE)","26.02.2017 18:15 - 26.02.2017 18:30 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 18:30 - 26.02.2017 18:45 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 18:45 - 26.02.2017 19:00 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 19:00 - 26.02.2017 19:15 (CET/CEST)","1234"
"Germany (DE)","26.02.2017 19:15 - 26.02.2017 19:30 (CET/CEST)","1232"
"Germany (DE)","26.02.2017 19:30 - 26.02.2017 19:45 (CET/CEST)","1234"
"Germany (DE)","26.02.2017 19:45 - 26.02.2017 20:00 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 20:00 - 26.02.2017 20:15 (CET/CEST)","1232"
"Germany (DE)","26.02.2017 20:15 - 26.02.2017 20:30 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 20:30 - 26.02.2017 20:45 (CET/CEST)","1229"
"Germany (DE)","26.02.2017 20:45 - 26.02.2017 21:00 (CET/CEST)","1233"
"Germany (DE)","26.02.2017 21:00 - 26.02.2017 21:15 (CET/CEST)","1232"
"Germany (DE)","26.02.2017 21:15 - 26.02.2017 21:30 (CET/CEST)","1232"
"Germany (DE)","26.02.2017 21:30 - 26.02.2017 21:45 (CET/CEST)","1231"
"Germany (DE)","26.02.2017 21:45 - 26.02.2017 22:00 (CET/CEST)","1232"
"Germany (DE)","26.02.2017 22:00 - 26.02.2017 22:15 (CET/CEST)","1234"
"Germany (DE)","26.02.2017 22:15 - 26.02.2017 22:30 (CET/CEST)","1235"
"Germany (DE)","26.02.2017 22:30 - 26.02.2017 22:45 (CET/CEST)","1237"
"Germany (DE)","26.02.2017 22:45 - 26.02.2017 23:00 (CET/CEST)","1240"
"Germany (DE)","26.02.2017 23:00 - 26.02.2017 23:15 (CET/CEST)","1238"
"Germany (DE)","26.02.2017 23:15 - 26.02.2017 23:30 (CET/CEST)","1233"
"Germany (DE)","26.02.2017 23:30 - 26.02.2017 23:45 (CET/CEST)","1235"
"Germany (DE)","26.02.2017 23:45 - 27.02.2017 00:00 (CET/CEST)","1233"
"Germany (DE)","27.02.2017 00:00 - 27.02.2017 00:15 (CET/CEST)","1229"
"Germany (DE)","27.02.2017 00:15 - 27.02.2017 00:30 (CET/CEST)","1230"
"Germany (DE)","27.02.2017 00:30 - 27.02.2017 00:45 (CET/CEST)","1229"
"Germany (DE)","27.02.2017 00:45 - 27.02.2017 01:00 (CET/CEST)","1231"
"Germany (DE)","27.02.2017 01:00 - 27.02.2017 01:15 (CET/CEST)","1227"
"Germany (DE)","27.02.2017 01:15 - 27.02.2017 01:30 (CET/CEST)","1228"
"Germany (DE)","27.02.2017 01:30 - 27.02.2017 01:45 (CET/CEST)","1228"
"Germany (DE)","27.02.2017 01:45 - 27.02.2017 02:00 (CET/CEST)","1217"
"Germany (DE)","27.02.2017 02:00 - 27.02.2017 02:15 (CET/CEST)","1213"
"Germany (DE)","27.02.2017 02:15 - 27.02.2017 02:30 (CET/CEST)","1209"
"Germany (DE)","27.02.2017 02:30 - 27.02.2017 02:45 (CET/CEST)","1208"
"Germany (DE)","27.02.2017 02:45 - 27.02.2017 03:00 (CET/CEST)","1210"
"Germany (DE)","27.02.2017 03:00 - 27.02.2017 03:15 (CET/CEST)","1204"
"Germany (DE)","27.02.2017 03:15 - 27.02.2017 03:30 (CET/CEST)","1205"
"Germany (DE)","27.02.2017 03:30 - 27.02.2017 03:45 (CET/CEST)","1203"
"Germany (DE)","27.02.2017 03:45 - 27.02.2017 04:00 (CET/CEST)","1203"
"Germany (DE)","27.02.2017 04:00 - 27.02.2017 04:15 (CET/CEST)","1202"
"Germany (DE)","27.02.2017 04:15 - 27.02.2017 04:30 (CET/CEST)","1200"
"Germany (DE)","27.02.2017 04:30 - 27.02.2017 04:45 (CET/CEST)","1197"
"Germany (DE)","27.02.2017 04:45 - 27.02.2017 05:00 (CET/CEST)","1195"
"Germany (DE)","27.02.2017 05:00 - 27.02.2017 05:15 (CET/CEST)","1205"
"Germany (DE)","27.02.2017 05:15 - 27.02.2017 05:30 (CET/CEST)","1202"
"Germany (DE)","27.02.2017 05:30 - 27.02.2017 05:45 (CET/CEST)","1199"
"Germany (DE)","27.02.2017 05:45 - 27.02.2017 06:00 (CET/CEST)","1198"
"Germany (DE)","27.02.2017 06:00 - 27.02.2017 06:15 (CET/CEST)","1198"
"Germany (DE)","27.02.2017 06:15 - 27.02.2017 06:30 (CET/CEST)","1199"
"Germany (DE)","27.02.2017 06:30 - 27.02.2017 06:45 (CET/CEST)","1204"
"Germany (DE)","27.02.2017 06:45 - 27.02.2017 07:00 (CET/CEST)","1203"
"Germany (DE)","27.02.2017 07:00 - 27.02.2017 07:15 (CET/CEST)","1205"
"Germany (DE)","27.02.2017 07:15 - 27.02.2017 07:30 (CET/CEST)","1212"
"Germany (DE)","27.02.2017 07:30 - 27.02.2017 07:45 (CET/CEST)","1216"
"Germany (DE)","27.02.2017 07:45 - 27.02.2017 08:00 (CET/CEST)","1217"
"Germany (DE)","27.02.2017 08:00 - 27.02.2017 08:15 (CET/CEST)","1218"
"Germany (DE)","27.02.2017 08:15 - 27.02.2017 08:30 (CET/CEST)","1220"
"Germany (DE)","27.02.2017 08:30 - 27.02.2017 08:45 (CET/CEST)","1221"
"Germany (DE)","27.02.2017 08:45 - 27.02.2017 09:00 (CET/CEST)","1221"
"Germany (DE)","27.02.2017 09:00 - 27.02.2017 09:15 (CET/CEST)","1226"
"Germany (DE)","27.02.2017 09:15 - 27.02.2017 09:30 (CET/CEST)","1227"
"Germany (DE)","27.02.2017 09:30 - 27.02.2017 09:45 (CET/CEST)","1232"
"Germany (DE)","27.02.2017 09:45 - 27.02.2017 10:00 (CET/CEST)","1232"
"Germany (DE)","27.02.2017 10:00 - 27.02.2017 10:15 (CET/CEST)","1230"
"Germany (DE)","27.02.2017 10:15 - 27.02.2017 10:30 (CET/CEST)","1228"
"Germany (DE)","27.02.2017 10:30 - 27.02.2017 10:45 (CET/CEST)","1228"
"Germany (DE)","27.02.2017 10:45 - 27.02.2017 11:00 (CET/CEST)","1318"
"Germany (DE)","27.02.2017 11:00 - 27.02.2017 11:15 (CET/CEST)","1315"
"Germany (DE)","27.02.2017 11:15 - 27.02.2017 11:30 (CET/CEST)","1317"
"Germany (DE)","27.02.2017 11:30 - 27.02.2017 11:45 (CET/CEST)","1317"
"Germany (DE)","27.02.2017 11:45 - 27.02.2017 12:00 (CET/CEST)","1313"
"Germany (DE)","27.02.2017 12:00 - 27.02.2017 12:15 (CET/CEST)","1313"
"Germany (DE)","27.02.2017 12:15 - 27.02.2017 12:30 (CET/CEST)","1320"
"Germany (DE)","27.02.2017 12:30 - 27.02.2017 12:45 (CET/CEST)","1315"
"Germany (DE)","27.02.2017 12:45 - 27.02.2017 13:00 (CET/CEST)","1313"
"Germany (DE)","27.02.2017 13:00 - 27.02.2017 13:15 (CET/CEST)","1307"
"Germany (DE)","27.02.2017 13:15 - 27.02.2017 13:30 (CET/CEST)","1314"
"Germany (DE)","27.02.2017 13:30 - 27.02.2017 13:45 (CET/CEST)","1317"
"Germany (DE)","27.02.2017 13:45 - 27.02.2017 14:00 (CET/CEST)","1310"
"Germany (DE)","27.02.2017 14:00 - 27.02.2017 14:15 (CET/CEST)","1306"
"Germany (DE)","27.02.2017 14:15 - 27.02.2017 14:30 (CET/CEST)","1306"
"Germany (DE)","27.02.2017 14:30 - 27.02.2017 14:45 (CET/CEST)","1308"
"Germany (DE)","27.02.2017 14:45 - 27.02.2017 15:00 (CET/CEST)","1315"
"Germany (DE)","27.02.2017 15:00 - 27.02.2017 15:15 (CET/CEST)","1306"
"Germany (DE)","27.02.2017 15:15 - 27.02.2017 15:30 (CET/CEST)","1302"
"Germany (DE)","27.02.2017 15:30 - 27.02.2017 15:45 (CET/CEST)","1303"
"Germany (DE)","27.02.2017 15:45 - 27.02.2017 16:00 (CET/CEST)","1303"
"Germany (DE)","27.02.2017 16:00 - 27.02.2017 16:15 (CET/CEST)","1304"
"Germany (DE)","27.02.2017 16:15 - 27.02.2017 16:30 (CET/CEST)","1302"
"Germany (DE)","27.02.2017 16:30 - 27.02.2017 16:45 (CET/CEST)","1302"
"Germany (DE)","27.02.2017 16:45 - 27.02.2017 17:00 (CET/CEST)","1300"
"Germany (DE)","27.02.2017 17:00 - 27.02.2017 17:15 (CET/CEST)","1302"
"Germany (DE)","27.02.2017 17:15 - 27.02.2017 17:30 (CET/CEST)","1299"
"Germany (DE)","27.02.2017 17:30 - 27.02.2017 17:45 (CET/CEST)","1293"
"Germany (DE)","27.02.2017 17:45 - 27.02.2017 18:00 (CET/CEST)","1291"
"Germany (DE)","27.02.2017 18:00 - 27.02.2017 18:15 (CET/CEST)","1291"
"Germany (DE)","27.02.2017 18:15 - 27.02.2017 18:30 (CET/CEST)","1294"
"Germany (DE)","27.02.2017 18:30 - 27.02.2017 18:45 (CET/CEST)","1293"
"Germany (DE)","27.02.2017 18:45 - 27.02.2017 19:00 (CET/CEST)","1289"
"Germany (DE)","27.02.2017 19:00 - 27.02.2017 19:15 (CET/CEST)","1291"
"Germany (DE)","27.02.2017 19:15 - 27.02.2017 19:30 (CET/CEST)","1293"
"Germany (DE)","27.02.2017 19:30 - 27.02.2017 19:45 (CET/CEST)","1293"
"Germany (DE)","27.02.2017 19:45 - 27.02.2017 20:00 (CET/CEST)","1297"
"Germany (DE)","27.02.2017 20:00 - 27.02.2017 20:15 (CET/CEST)","1295"
"Germany (DE)","27.02.2017 20:15 - 27.02.2017 20:30 (CET/CEST)","1293"
"Germany (DE)","27.02.2017 20:30 - 27.02.2017 20:45 (CET/CEST)","1294"
"Germany (DE)","27.02.2017 20:45 - 27.02.2017 21:00 (CET/CEST)","1295"
"Germany (DE)","27.02.2017 21:00 - 27.02.2017 21:15 (CET/CEST)","1301"
"Germany (DE)","27.02.2017 21:15 - 27.02.2017 21:30 (CET/CEST)","1303"
"Germany (DE)","27.02.2017 21:30 - 27.02.2017 21:45 (CET/CEST)","1304"
"Germany (DE)","27.02.2017 21:45 - 27.02.2017 22:00 (CET/CEST)","1306"
"Germany (DE)","27.02.2017 22:00 - 27.02.2017 22:15 (CET/CEST)","1304"
"Germany (DE)","27.02.2017 22:15 - 27.02.2017 22:30 (CET/CEST)","1301"
"Germany (DE)","27.02.2017 22:30 - 27.02.2017 22:45 (CET/CEST)","1301"
"Germany (DE)","27.02.2017 22:45 - 27.02.2017 23:00 (CET/CEST)","1301"
"Germany (DE)","27.02.2017 23:00 - 27.02.2017 23:15 (CET/CEST)","1300"
"Germany (DE)","27.02.2017 23:15 - 27.02.2017 23:30 (CET/CEST)","1299"
"Germany (DE)","27.02.2017 23:30 - 27.02.2017 23:45 (CET/CEST)","1299"
"Germany (DE)","27.02.2017 23:45 - 28.02.2017 00:00 (CET/CEST)","1302"
"Germany (DE)","28.02.2017 00:00 - 28.02.2017 00:15 (CET/CEST)","1300"
"Germany (DE)","28.02.2017 00:15 - 28.02.2017 00:30 (CET/CEST)","1300"
"Germany (DE)","28.02.2017 00:30 - 28.02.2017 00:45 (CET/CEST)","1306"
"Germany (DE)","28.02.2017 00:45 - 28.02.2017 01:00 (CET/CEST)","1305"
"Germany (DE)","28.02.2017 01:00 - 28.02.2017 01:15 (CET/CEST)","1304"
"Germany (DE)","28.02.2017 01:15 - 28.02.2017 01:30 (CET/CEST)","1299"
"Germany (DE)","28.02.2017 01:30 - 28.02.2017 01:45 (CET/CEST)","1296"
"Germany (DE)","28.02.2017 01:45 - 28.02.2017 02:00 (CET/CEST)","1299"
"Germany (DE)","28.02.2017 02:00 - 28.02.2017 02:15 (CET/CEST)","1296"
"Germany (DE)","28.02.2017 02:15 - 28.02.2017 02:30 (CET/CEST)","1291"
"Germany (DE)","28.02.2017 02:30 - 28.02.2017 02:45 (CET/CEST)","1291"
"Germany (DE)","28.02.2017 02:45 - 28.02.2017 03:00 (CET/CEST)","1290"
"Germany (DE)","28.02.2017 03:00 - 28.02.2017 03:15 (CET/CEST)","1289"
"Germany (DE)","28.02.2017 03:15 - 28.02.2017 03:30 (CET/CEST)","1290"
"Germany (DE)","28.02.2017 03:30 - 28.02.2017 03:45 (CET/CEST)","1291"
"Germany (DE)","28.02.2017 03:45 - 28.02.2017 04:00 (CET/CEST)","1293"
"Germany (DE)","28.02.2017 04:00 - 28.02.2017 04:15 (CET/CEST)","1293"
"Germany (DE)","28.02.2017 04:15 - 28.02.2017 04:30 (CET/CEST)","1298"
"Germany (DE)","28.02.2017 04:30 - 28.02.2017 04:45 (CET/CEST)","1300"
"Germany (DE)","28.02.2017 04:45 - 28.02.2017 05:00 (CET/CEST)","1300"
"Germany (DE)","28.02.2017 05:00 - 28.02.2017 05:15 (CET/CEST)","1296"
"Germany (DE)","28.02.2017 05:15 - 28.02.2017 05:30 (CET/CEST)","1296"
"Germany (DE)","28.02.2017 05:30 - 28.02.2017 05:45 (CET/CEST)","1303"
"Germany (DE)","28.02.2017 05:45 - 28.02.2017 06:00 (CET/CEST)","1305"
"Germany (DE)","28.02.2017 06:00 - 28.02.2017 06:15 (CET/CEST)","1295"
"Germany (DE)","28.02.2017 06:15 - 28.02.2017 06:30 (CET/CEST)","1298"
"Germany (DE)","28.02.2017 06:30 - 28.02.2017 06:45 (CET/CEST)","1302"
"Germany (DE)","28.02.2017 06:45 - 28.02.2017 07:00 (CET/CEST)","1304"
"Germany (DE)","28.02.2017 07:00 - 28.02.2017 07:15 (CET/CEST)","1305"
"Germany (DE)","28.02.2017 07:15 - 28.02.2017 07:30 (CET/CEST)","1303"
"Germany (DE)","28.02.2017 07:30 - 28.02.2017 07:45 (CET/CEST)","1299"
"Germany (DE)","28.02.2017 07:45 - 28.02.2017 08:00 (CET/CEST)","1309"
"Germany (DE)","28.02.2017 08:00 - 28.02.2017 08:15 (CET/CEST)","1306"
"Germany (DE)","28.02.2017 08:15 - 28.02.2017 08:30 (CET/CEST)","1301"
"Germany (DE)","28.02.2017 08:30 - 28.02.2017 08:45 (CET/CEST)","1305"
"Germany (DE)","28.02.2017 08:45 - 28.02.2017 09:00 (CET/CEST)","1305"
"Germany (DE)","28.02.2017 09:00 - 28.02.2017 09:15 (CET/CEST)","1297"
"Germany (DE)","28.02.2017 09:15 - 28.02.2017 09:30 (CET/CEST)","1302"
"Germany (DE)","28.02.2017 09:30 - 28.02.2017 09:45 (CET/CEST)","1306"
"Germany (DE)","28.02.2017 09:45 - 28.02.2017 10:00 (CET/CEST)","1308"
"Germany (DE)","28.02.2017 10:00 - 28.02.2017 10:15 (CET/CEST)","1309"
"Germany (DE)","28.02.2017 10:15 - 28.02.2017 10:30 (CET/CEST)","1309"
"Germany (DE)","28.02.2017 10:30 - 28.02.2017 10:45 (CET/CEST)","1307"
"Germany (DE)","28.02.2017 10:45 - 28.02.2017 11:00 (CET/CEST)","1309"
"Germany (DE)","28.02.2017 11:00 - 28.02.2017 11:15 (CET/CEST)","1309"
"Germany (DE)","28.02.2017 11:15 - 28.02.2017 11:30 (CET/CEST)","1313"
"Germany (DE)","28.02.2017 11:30 - 28.02.2017 11:45 (CET/CEST)","1307"
"Germany (DE)","28.02.2017 11:45 - 28.02.2017 12:00 (CET/CEST)","1313"
"Germany (DE)","28.02.2017 12:00 - 28.02.2017 12:15 (CET/CEST)","1319"
"Germany (DE)","28.02.2017 12:15 - 28.02.2017 12:30 (CET/CEST)","1316"
"Germany (DE)","28.02.2017 12:30 - 28.02.2017 12:45 (CET/CEST)","1314"
"Germany (DE)","28.02.2017 12:45 - 28.02.2017 13:00 (CET/CEST)","1312"
"Germany (DE)","28.02.2017 13:00 - 28.02.2017 13:15 (CET/CEST)","1316"
"Germany (DE)","28.02.2017 13:15 - 28.02.2017 13:30 (CET/CEST)","1319"
"Germany (DE)","28.02.2017 13:30 - 28.02.2017 13:45 (CET/CEST)","1325"
"Germany (DE)","28.02.2017 13:45 - 28.02.2017 14:00 (CET/CEST)","1328"
"Germany (DE)","28.02.2017 14:00 - 28.02.2017 14:15 (CET/CEST)","1325"
"Germany (DE)","28.02.2017 14:15 - 28.02.2017 14:30 (CET/CEST)","1330"
"Germany (DE)","28.02.2017 14:30 - 28.02.2017 14:45 (CET/CEST)","1327"
"Germany (DE)","28.02.2017 14:45 - 28.02.2017 15:00 (CET/CEST)","1335"
"Germany (DE)","28.02.2017 15:00 - 28.02.2017 15:15 (CET/CEST)","1328"
"Germany (DE)","28.02.2017 15:15 - 28.02.2017 15:30 (CET/CEST)","1327"
"Germany (DE)","28.02.2017 15:30 - 28.02.2017 15:45 (CET/CEST)","1332"
"Germany (DE)","28.02.2017 15:45 - 28.02.2017 16:00 (CET/CEST)","1335"
"Germany (DE)","28.02.2017 16:00 - 28.02.2017 16:15 (CET/CEST)","1339"
"Germany (DE)","28.02.2017 16:15 - 28.02.2017 16:30 (CET/CEST)","1343"
"Germany (DE)","28.02.2017 16:30 - 28.02.2017 16:45 (CET/CEST)","1341"
"Germany (DE)","28.02.2017 16:45 - 28.02.2017 17:00 (CET/CEST)","1338"
"Germany (DE)","28.02.2017 17:00 - 28.02.2017 17:15 (CET/CEST)","1337"
"Germany (DE)","28.02.2017 17:15 - 28.02.2017 17:30 (CET/CEST)","1341"
"Germany (DE)","28.02.2017 17:30 - 28.02.2017 17:45 (CET/CEST)","1345"
"Germany (DE)","28.02.2017 17:45 - 28.02.2017 18:00 (CET/CEST)","1349"
"Germany (DE)","28.02.2017 18:00 - 28.02.2017 18:15 (CET/CEST)","1351"
"Germany (DE)","28.02.2017 18:15 - 28.02.2017 18:30 (CET/CEST)","1354"
"Germany (DE)","28.02.2017 18:30 - 28.02.2017 18:45 (CET/CEST)","1354"
"Germany (DE)","28.02.2017 18:45 - 28.02.2017 19:00 (CET/CEST)","1352"
"Germany (DE)","28.02.2017 19:00 - 28.02.2017 19:15 (CET/CEST)","1353"
"Germany (DE)","28.02.2017 19:15 - 28.02.2017 19:30 (CET/CEST)","1354"
"Germany (DE)","28.02.2017 19:30 - 28.02.2017 19:45 (CET/CEST)","1363"
"Germany (DE)","28.02.2017 19:45 - 28.02.2017 20:00 (CET/CEST)","1366"
"Germany (DE)","28.02.2017 20:00 - 28.02.2017 20:15 (CET/CEST)","1366"
"Germany (DE)","28.02.2017 20:15 - 28.02.2017 20:30 (CET/CEST)","1371"
"Germany (DE)","28.02.2017 20:30 - 28.02.2017 20:45 (CET/CEST)","1376"
"Germany (DE)","28.02.2017 20:45 - 28.02.2017 21:00 (CET/CEST)","1377"
"Germany (DE)","28.02.2017 21:00 - 28.02.2017 21:15 (CET/CEST)","1384"
"Germany (DE)","28.02.2017 21:15 - 28.02.2017 21:30 (CET/CEST)","1391"
"Germany (DE)","28.02.2017 21:30 - 28.02.2017 21:45 (CET/CEST)","1402"
"Germany (DE)","28.02.2017 21:45 - 28.02.2017 22:00 (CET/CEST)","1411"
"Germany (DE)","28.02.2017 22:00 - 28.02.2017 22:15 (CET/CEST)","1414"
"Germany (DE)","28.02.2017 22:15 - 28.02.2017 22:30 (CET/CEST)","1421"
"Germany (DE)","28.02.2017 22:30 - 28.02.2017 22:45 (CET/CEST)","1423"
"Germany (DE)","28.02.2017 22:45 - 28.02.2017 23:00 (CET/CEST)","1422"
"Germany (DE)","28.02.2017 23:00 - 28.02.2017 23:15 (CET/CEST)","1418"
"Germany (DE)","28.02.2017 23:15 - 28.02.2017 23:30 (CET/CEST)","1418"
"Germany (DE)","28.02.2017 23:30 - 28.02.2017 23:45 (CET/CEST)","1421"
"Germany (DE)","28.02.2017 23:45 - 01.03.2017 00:00 (CET/CEST)","1422"
"Germany (DE)","01.03.2017 00:00 - 01.03.2017 00:15 (CET/CEST)","1396"
"Germany (DE)","01.03.2017 00:15 - 01.03.2017 00:30 (CET/CEST)","1398"
"Germany (DE)","01.03.2017 00:30 - 01.03.2017 00:45 (CET/CEST)","1399"
"Germany (DE)","01.03.2017 00:45 - 01.03.2017 01:00 (CET/CEST)","1398"
"Germany (DE)","01.03.2017 01:00 - 01.03.2017 01:15 (CET/CEST)","1399"
"Germany (DE)","01.03.2017 01:15 - 01.03.2017 01:30 (CET/CEST)","1399"
"Germany (DE)","01.03.2017 01:30 - 01.03.2017 01:45 (CET/CEST)","1398"
"Germany (DE)","01.03.2017 01:45 - 01.03.2017 02:00 (CET/CEST)","1392"
"Germany (DE)","01.03.2017 02:00 - 01.03.2017 02:15 (CET/CEST)","1391"
"Germany (DE)","01.03.2017 02:15 - 01.03.2017 02:30 (CET/CEST)","1391"
"Germany (DE)","01.03.2017 02:30 - 01.03.2017 02:45 (CET/CEST)","1389"
"Germany (DE)","01.03.2017 02:45 - 01.03.2017 03:00 (CET/CEST)","1388"
"Germany (DE)","01.03.2017 03:00 - 01.03.2017 03:15 (CET/CEST)","1383"
"Germany (DE)","01.03.2017 03:15 - 01.03.2017 03:30 (CET/CEST)","1389"
"Germany (DE)","01.03.2017 03:30 - 01.03.2017 03:45 (CET/CEST)","1392"
"Germany (DE)","01.03.2017 03:45 - 01.03.2017 04:00 (CET/CEST)","1393"
"Germany (DE)","01.03.2017 04:00 - 01.03.2017 04:15 (CET/CEST)","1394"
"Germany (DE)","01.03.2017 04:15 - 01.03.2017 04:30 (CET/CEST)","1394"
"Germany (DE)","01.03.2017 04:30 - 01.03.2017 04:45 (CET/CEST)","1393"
"Germany (DE)","01.03.2017 04:45 - 01.03.2017 05:00 (CET/CEST)","1390"
"Germany (DE)","01.03.2017 05:00 - 01.03.2017 05:15 (CET/CEST)","1391"
"Germany (DE)","01.03.2017 05:15 - 01.03.2017 05:30 (CET/CEST)","1392"
"Germany (DE)","01.03.2017 05:30 - 01.03.2017 05:45 (CET/CEST)","1394"
"Germany (DE)","01.03.2017 05:45 - 01.03.2017 06:00 (CET/CEST)","1395"
"Germany (DE)","01.03.2017 06:00 - 01.03.2017 06:15 (CET/CEST)","1388"
"Germany (DE)","01.03.2017 06:15 - 01.03.2017 06:30 (CET/CEST)","1393"
"Germany (DE)","01.03.2017 06:30 - 01.03.2017 06:45 (CET/CEST)","1393"
"Germany (DE)","01.03.2017 06:45 - 01.03.2017 07:00 (CET/CEST)","1399"
"Germany (DE)","01.03.2017 07:00 - 01.03.2017 07:15 (CET/CEST)","1400"
"Germany (DE)","01.03.2017 07:15 - 01.03.2017 07:30 (CET/CEST)","1402"
"Germany (DE)","01.03.2017 07:30 - 01.03.2017 07:45 (CET/CEST)","1407"
"Germany (DE)","01.03.2017 07:45 - 01.03.2017 08:00 (CET/CEST)","1411"
"Germany (DE)","01.03.2017 08:00 - 01.03.2017 08:15 (CET/CEST)","1411"
"Germany (DE)","01.03.2017 08:15 - 01.03.2017 08:30 (CET/CEST)","1412"
"Germany (DE)","01.03.2017 08:30 - 01.03.2017 08:45 (CET/CEST)","1410"
"Germany (DE)","01.03.2017 08:45 - 01.03.2017 09:00 (CET/CEST)","1408"
"Germany (DE)","01.03.2017 09:00 - 01.03.2017 09:15 (CET/CEST)","1405"
"Germany (DE)","01.03.2017 09:15 - 01.03.2017 09:30 (CET/CEST)","1409"
"Germany (DE)","01.03.2017 09:30 - 01.03.2017 09:45 (CET/CEST)","1413"
"Germany (DE)","01.03.2017 09:45 - 01.03.2017 10:00 (CET/CEST)","1413"
"Germany (DE)","01.03.2017 10:00 - 01.03.2017 10:15 (CET/CEST)","1416"
"Germany (DE)","01.03.2017 10:15 - 01.03.2017 10:30 (CET/CEST)","1420"
"Germany (DE)","01.03.2017 10:30 - 01.03.2017 10:45 (CET/CEST)","1421"
"Germany (DE)","01.03.2017 10:45 - 01.03.2017 11:00 (CET/CEST)","1424"
"Germany (DE)","01.03.2017 11:00 - 01.03.2017 11:15 (CET/CEST)","1422"
"Germany (DE)","01.03.2017 11:15 - 01.03.2017 11:30 (CET/CEST)","1426"
"Germany (DE)","01.03.2017 11:30 - 01.03.2017 11:45 (CET/CEST)","1437"
"Germany (DE)","01.03.2017 11:45 - 01.03.2017 12:00 (CET/CEST)","1421"
"Germany (DE)","01.03.2017 12:00 - 01.03.2017 12:15 (CET/CEST)","1414"
"Germany (DE)","01.03.2017 12:15 - 01.03.2017 12:30 (CET/CEST)","1413"
"Germany (DE)","01.03.2017 12:30 - 01.03.2017 12:45 (CET/CEST)","1410"
"Germany (DE)","01.03.2017 12:45 - 01.03.2017 13:00 (CET/CEST)","1418"
"Germany (DE)","01.03.2017 13:00 - 01.03.2017 13:15 (CET/CEST)","1414"
"Germany (DE)","01.03.2017 13:15 - 01.03.2017 13:30 (CET/CEST)","1410"
"Germany (DE)","01.03.2017 13:30 - 01.03.2017 13:45 (CET/CEST)","1411"
"Germany (DE)","01.03.2017 13:45 - 01.03.2017 14:00 (CET/CEST)","1411"
"Germany (DE)","01.03.2017 14:00 - 01.03.2017 14:15 (CET/CEST)","1414"
"Germany (DE)","01.03.2017 14:15 - 01.03.2017 14:30 (CET/CEST)","1418"
"Germany (DE)","01.03.2017 14:30 - 01.03.2017 14:45 (CET/CEST)","1409"
"Germany (DE)","01.03.2017 14:45 - 01.03.2017 15:00 (CET/CEST)","1422"
"Germany (DE)","01.03.2017 15:00 - 01.03.2017 15:15 (CET/CEST)","1419"
"Germany (DE)","01.03.2017 15:15 - 01.03.2017 15:30 (CET/CEST)","1422"
"Germany (DE)","01.03.2017 15:30 - 01.03.2017 15:45 (CET/CEST)","1420"
"Germany (DE)","01.03.2017 15:45 - 01.03.2017 16:00 (CET/CEST)","1411"
"Germany (DE)","01.03.2017 16:00 - 01.03.2017 16:15 (CET/CEST)","1409"
"Germany (DE)","01.03.2017 16:15 - 01.03.2017 16:30 (CET/CEST)","1405"
"Germany (DE)","01.03.2017 16:30 - 01.03.2017 16:45 (CET/CEST)","1402"
"Germany (DE)","01.03.2017 16:45 - 01.03.2017 17:00 (CET/CEST)","1403"
"Germany (DE)","01.03.2017 17:00 - 01.03.2017 17:15 (CET/CEST)","1403"
"Germany (DE)","01.03.2017 17:15 - 01.03.2017 17:30 (CET/CEST)","1407"
"Germany (DE)","01.03.2017 17:30 - 01.03.2017 17:45 (CET/CEST)","1406"
"Germany (DE)","01.03.2017 17:45 - 01.03.2017 18:00 (CET/CEST)","1406"
"Germany (DE)","01.03.2017 18:00 - 01.03.2017 18:15 (CET/CEST)","1405"
"Germany (DE)","01.03.2017 18:15 - 01.03.2017 18:30 (CET/CEST)","1405"
"Germany (DE)","01.03.2017 18:30 - 01.03.2017 18:45 (CET/CEST)","1401"
"Germany (DE)","01.03.2017 18:45 - 01.03.2017 19:00 (CET/CEST)","1397"
"Germany (DE)","01.03.2017 19:00 - 01.03.2017 19:15 (CET/CEST)","1397"
"Germany (DE)","01.03.2017 19:15 - 01.03.2017 19:30 (CET/CEST)","1402"
"Germany (DE)","01.03.2017 19:30 - 01.03.2017 19:45 (CET/CEST)","1408"
"Germany (DE)","01.03.2017 19:45 - 01.03.2017 20:00 (CET/CEST)","1410"
"Germany (DE)","01.03.2017 20:00 - 01.03.2017 20:15 (CET/CEST)","1411"
"Germany (DE)","01.03.2017 20:15 - 01.03.2017 20:30 (CET/CEST)","1410"
