"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","797","2","912"
"Portugal (PT)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","791","2","920"
"Portugal (PT)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","786","2","571"
"Portugal (PT)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","75","3","555"
"Portugal (PT)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","798","2","550"
"Portugal (PT)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","1291","1","610"
"Portugal (PT)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","2073","0","1198"
"Portugal (PT)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","2079","0","1244"
"Portugal (PT)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","1932","1","1220"
"Portugal (PT)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","2007","1","1284"
"Portugal (PT)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","1433","1","1295"
"Portugal (PT)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","1068","3","780"
"Portugal (PT)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","622","3","639"
"Portugal (PT)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","204","687","153"
"Portugal (PT)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","200","1014","353"
"Portugal (PT)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","93","973","446"
"Portugal (PT)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","94","896","412"
"Portugal (PT)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","64","896","411"
"Portugal (PT)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","65","1135","427"
"Portugal (PT)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","56","530","453"
"Portugal (PT)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","332","21","746"
"Portugal (PT)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","1281","2","833"
"Portugal (PT)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","1457","2","1002"
"Portugal (PT)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","1494","2","1064"
"Portugal (PT)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","1395","1","996"
"Portugal (PT)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","790","3","953"
"Portugal (PT)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","645","3","829"
"Portugal (PT)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","241","3","827"
"Portugal (PT)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","587","3","818"
"Portugal (PT)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","1139","2","866"
"Portugal (PT)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","1768","1","1056"
"Portugal (PT)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","1846","1","1064"
"Portugal (PT)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","1420","1","1064"
"Portugal (PT)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","1211","1","1053"
"Portugal (PT)","06.01.2021 22:00 - 06.01.2021 23:00 (CET/CEST)","601","3","758"
"Portugal (PT)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","99","4","395"
"Portugal (PT)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","65","17","375"
"Portugal (PT)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","65","442","393"
"Portugal (PT)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","65","1602","319"
"Portugal (PT)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","65","1686","294"
"Portugal (PT)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","65","1952","293"
"Portugal (PT)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","64","1312","293"
"Portugal (PT)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","65","523","295"
"Portugal (PT)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","87","30","465"
"Portugal (PT)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","719","17","746"
"Portugal (PT)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","1555","7","990"
"Portugal (PT)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","1978","1","1166"
