"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","03.01.2023 01:00 - 03.01.2023 02:00 (CET/CEST)","668","461","1169"
"Portugal (PT)","03.01.2023 02:00 - 03.01.2023 03:00 (CET/CEST)","619","687","1079"
"Portugal (PT)","03.01.2023 03:00 - 03.01.2023 04:00 (CET/CEST)","568","946","1086"
"Portugal (PT)","03.01.2023 04:00 - 03.01.2023 05:00 (CET/CEST)","691","874","1124"
"Portugal (PT)","03.01.2023 05:00 - 03.01.2023 06:00 (CET/CEST)","684","660","1299"
"Portugal (PT)","03.01.2023 06:00 - 03.01.2023 07:00 (CET/CEST)","669","135","1175"
"Portugal (PT)","03.01.2023 07:00 - 03.01.2023 08:00 (CET/CEST)","910","82","1281"
"Portugal (PT)","03.01.2023 08:00 - 03.01.2023 09:00 (CET/CEST)","1547","1","1324"
"Portugal (PT)","03.01.2023 09:00 - 03.01.2023 10:00 (CET/CEST)","2045","1","1366"
"Portugal (PT)","03.01.2023 10:00 - 03.01.2023 11:00 (CET/CEST)","1194","36","1232"
"Portugal (PT)","03.01.2023 11:00 - 03.01.2023 12:00 (CET/CEST)","805","276","1158"
"Portugal (PT)","03.01.2023 12:00 - 03.01.2023 13:00 (CET/CEST)","606","932","1107"
"Portugal (PT)","03.01.2023 13:00 - 03.01.2023 14:00 (CET/CEST)","601","1064","1164"
"Portugal (PT)","03.01.2023 14:00 - 03.01.2023 15:00 (CET/CEST)","590","1176","1284"
"Portugal (PT)","03.01.2023 15:00 - 03.01.2023 16:00 (CET/CEST)","641","682","1231"
"Portugal (PT)","03.01.2023 16:00 - 03.01.2023 17:00 (CET/CEST)","607","719","1190"
"Portugal (PT)","03.01.2023 17:00 - 03.01.2023 18:00 (CET/CEST)","1268","62","1367"
"Portugal (PT)","03.01.2023 18:00 - 03.01.2023 19:00 (CET/CEST)","2418","61","1369"
"Portugal (PT)","03.01.2023 19:00 - 03.01.2023 20:00 (CET/CEST)","2081","61","1394"
"Portugal (PT)","03.01.2023 20:00 - 03.01.2023 21:00 (CET/CEST)","2089","60","1432"
"Portugal (PT)","03.01.2023 21:00 - 03.01.2023 22:00 (CET/CEST)","1587","1","1408"
"Portugal (PT)","03.01.2023 22:00 - 03.01.2023 23:00 (CET/CEST)","961","154","1360"
"Portugal (PT)","03.01.2023 23:00 - 04.01.2023 00:00 (CET/CEST)","792","668","1290"
"Portugal (PT)","04.01.2023 00:00 - 04.01.2023 01:00 (CET/CEST)","777","80","1195"
"Portugal (PT)","04.01.2023 01:00 - 04.01.2023 02:00 (CET/CEST)","701","170","1162"
"Portugal (PT)","04.01.2023 02:00 - 04.01.2023 03:00 (CET/CEST)","617","246","1160"
"Portugal (PT)","04.01.2023 03:00 - 04.01.2023 04:00 (CET/CEST)","447","489","1290"
"Portugal (PT)","04.01.2023 04:00 - 04.01.2023 05:00 (CET/CEST)","571","621","1292"
"Portugal (PT)","04.01.2023 05:00 - 04.01.2023 06:00 (CET/CEST)","643","627","1248"
"Portugal (PT)","04.01.2023 06:00 - 04.01.2023 07:00 (CET/CEST)","646","529","1308"
"Portugal (PT)","04.01.2023 07:00 - 04.01.2023 08:00 (CET/CEST)","710","840","1205"
"Portugal (PT)","04.01.2023 08:00 - 04.01.2023 09:00 (CET/CEST)","2001","1","1342"
"Portugal (PT)","04.01.2023 09:00 - 04.01.2023 10:00 (CET/CEST)","2119","1","1302"
"Portugal (PT)","04.01.2023 10:00 - 04.01.2023 11:00 (CET/CEST)","1406","2","1267"
"Portugal (PT)","04.01.2023 11:00 - 04.01.2023 12:00 (CET/CEST)","842","2","1243"
"Portugal (PT)","04.01.2023 12:00 - 04.01.2023 13:00 (CET/CEST)","570","3","759"
"Portugal (PT)","04.01.2023 13:00 - 04.01.2023 14:00 (CET/CEST)","490","166","765"
"Portugal (PT)","04.01.2023 14:00 - 04.01.2023 15:00 (CET/CEST)","699","338","770"
"Portugal (PT)","04.01.2023 15:00 - 04.01.2023 16:00 (CET/CEST)","717","68","772"
"Portugal (PT)","04.01.2023 16:00 - 04.01.2023 17:00 (CET/CEST)","655","38","1198"
"Portugal (PT)","04.01.2023 17:00 - 04.01.2023 18:00 (CET/CEST)","1373","140","1328"
"Portugal (PT)","04.01.2023 18:00 - 04.01.2023 19:00 (CET/CEST)","2786","1","1428"
"Portugal (PT)","04.01.2023 19:00 - 04.01.2023 20:00 (CET/CEST)","2703","1","1425"
"Portugal (PT)","04.01.2023 20:00 - 04.01.2023 21:00 (CET/CEST)","2796","1","1384"
"Portugal (PT)","04.01.2023 21:00 - 04.01.2023 22:00 (CET/CEST)","2397","1","1396"
"Portugal (PT)","04.01.2023 22:00 - 04.01.2023 23:00 (CET/CEST)","1627","1","1314"
"Portugal (PT)","04.01.2023 23:00 - 05.01.2023 00:00 (CET/CEST)","835","2","1282"
"Portugal (PT)","05.01.2023 00:00 - 05.01.2023 01:00 (CET/CEST)","990","36","1247"
"Portugal (PT)","05.01.2023 01:00 - 05.01.2023 02:00 (CET/CEST)","646","245","1300"
"Portugal (PT)","05.01.2023 02:00 - 05.01.2023 03:00 (CET/CEST)","748","292","1321"
"Portugal (PT)","05.01.2023 03:00 - 05.01.2023 04:00 (CET/CEST)","700","424","1228"
"Portugal (PT)","05.01.2023 04:00 - 05.01.2023 05:00 (CET/CEST)","703","590","1325"
"Portugal (PT)","05.01.2023 05:00 - 05.01.2023 06:00 (CET/CEST)","708","390","1356"
"Portugal (PT)","05.01.2023 06:00 - 05.01.2023 07:00 (CET/CEST)","741","75","1329"
"Portugal (PT)","05.01.2023 07:00 - 05.01.2023 08:00 (CET/CEST)","1378","109","1425"
"Portugal (PT)","05.01.2023 08:00 - 05.01.2023 09:00 (CET/CEST)","1981","6","1429"
"Portugal (PT)","05.01.2023 09:00 - 05.01.2023 10:00 (CET/CEST)","2429","1","1444"
"Portugal (PT)","05.01.2023 10:00 - 05.01.2023 11:00 (CET/CEST)","888","3","1393"
"Portugal (PT)","05.01.2023 11:00 - 05.01.2023 12:00 (CET/CEST)","749","231","1380"
"Portugal (PT)","05.01.2023 12:00 - 05.01.2023 13:00 (CET/CEST)","677","279","1378"
"Portugal (PT)","05.01.2023 13:00 - 05.01.2023 14:00 (CET/CEST)","557","137","1377"
"Portugal (PT)","05.01.2023 14:00 - 05.01.2023 15:00 (CET/CEST)","558","604","1376"
"Portugal (PT)","05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST)","507","801","1377"
"Portugal (PT)","05.01.2023 16:00 - 05.01.2023 17:00 (CET/CEST)","520","545","1385"
"Portugal (PT)","05.01.2023 17:00 - 05.01.2023 18:00 (CET/CEST)","1522","118","1413"
"Portugal (PT)","05.01.2023 18:00 - 05.01.2023 19:00 (CET/CEST)","2517","1","1418"
"Portugal (PT)","05.01.2023 19:00 - 05.01.2023 20:00 (CET/CEST)","2495","1","1424"
"Portugal (PT)","05.01.2023 20:00 - 05.01.2023 21:00 (CET/CEST)","2230","1","1443"
"Portugal (PT)","05.01.2023 21:00 - 05.01.2023 22:00 (CET/CEST)","2463","1","1482"
"Portugal (PT)","05.01.2023 22:00 - 05.01.2023 23:00 (CET/CEST)","1984","1","1434"
"Portugal (PT)","05.01.2023 23:00 - 06.01.2023 00:00 (CET/CEST)","793","2","1424"
"Portugal (PT)","06.01.2023 00:00 - 06.01.2023 01:00 (CET/CEST)","862","2","1353"
"Portugal (PT)","06.01.2023 01:00 - 06.01.2023 02:00 (CET/CEST)","971","9","1300"
"Portugal (PT)","06.01.2023 02:00 - 06.01.2023 03:00 (CET/CEST)","1055","31","1372"
"Portugal (PT)","06.01.2023 03:00 - 06.01.2023 04:00 (CET/CEST)","1342","31","1389"
"Portugal (PT)","06.01.2023 04:00 - 06.01.2023 05:00 (CET/CEST)","1098","206","1368"
"Portugal (PT)","06.01.2023 05:00 - 06.01.2023 06:00 (CET/CEST)","1491","218","1368"
"Portugal (PT)","06.01.2023 06:00 - 06.01.2023 07:00 (CET/CEST)","1182","1","1367"
"Portugal (PT)","06.01.2023 07:00 - 06.01.2023 08:00 (CET/CEST)","1524","1","1345"
"Portugal (PT)","06.01.2023 08:00 - 06.01.2023 09:00 (CET/CEST)","1651","1","1296"
"Portugal (PT)","06.01.2023 09:00 - 06.01.2023 10:00 (CET/CEST)","1720","1","1244"
"Portugal (PT)","06.01.2023 10:00 - 06.01.2023 11:00 (CET/CEST)","1453","1","1299"
"Portugal (PT)","06.01.2023 11:00 - 06.01.2023 12:00 (CET/CEST)","1600","1","1341"
"Portugal (PT)","06.01.2023 12:00 - 06.01.2023 13:00 (CET/CEST)","1248","48","1365"
"Portugal (PT)","06.01.2023 13:00 - 06.01.2023 14:00 (CET/CEST)","1208","224","1363"
"Portugal (PT)","06.01.2023 14:00 - 06.01.2023 15:00 (CET/CEST)","1279","224","1363"
"Portugal (PT)","06.01.2023 15:00 - 06.01.2023 16:00 (CET/CEST)","776","412","1330"
"Portugal (PT)","06.01.2023 16:00 - 06.01.2023 17:00 (CET/CEST)","1025","441","1348"
"Portugal (PT)","06.01.2023 17:00 - 06.01.2023 18:00 (CET/CEST)","1342","2","1398"
"Portugal (PT)","06.01.2023 18:00 - 06.01.2023 19:00 (CET/CEST)","2057","1","1456"
"Portugal (PT)","06.01.2023 19:00 - 06.01.2023 20:00 (CET/CEST)","2337","1","1433"
"Portugal (PT)","06.01.2023 20:00 - 06.01.2023 21:00 (CET/CEST)","1926","1","1431"
"Portugal (PT)","06.01.2023 21:00 - 06.01.2023 22:00 (CET/CEST)","1671","2","1397"
"Portugal (PT)","06.01.2023 22:00 - 06.01.2023 23:00 (CET/CEST)","1093","3","1403"
"Portugal (PT)","06.01.2023 23:00 - 07.01.2023 00:00 (CET/CEST)","953","416","1421"
"Portugal (PT)","07.01.2023 00:00 - 07.01.2023 01:00 (CET/CEST)","1781","142","1186"
"Portugal (PT)","07.01.2023 01:00 - 07.01.2023 02:00 (CET/CEST)","1533","1","1168"
"Portugal (PT)","07.01.2023 02:00 - 07.01.2023 03:00 (CET/CEST)","818","2","1108"
"Portugal (PT)","07.01.2023 03:00 - 07.01.2023 04:00 (CET/CEST)","694","2","1119"
"Portugal (PT)","07.01.2023 04:00 - 07.01.2023 05:00 (CET/CEST)","695","168","1151"
"Portugal (PT)","07.01.2023 05:00 - 07.01.2023 06:00 (CET/CEST)","650","328","1191"
"Portugal (PT)","07.01.2023 06:00 - 07.01.2023 07:00 (CET/CEST)","573","260","1161"
"Portugal (PT)","07.01.2023 07:00 - 07.01.2023 08:00 (CET/CEST)","591","211","1221"
"Portugal (PT)","07.01.2023 08:00 - 07.01.2023 09:00 (CET/CEST)","690","137","1230"
"Portugal (PT)","07.01.2023 09:00 - 07.01.2023 10:00 (CET/CEST)","755","43","1231"
"Portugal (PT)","07.01.2023 10:00 - 07.01.2023 11:00 (CET/CEST)","691","43","1216"
"Portugal (PT)","07.01.2023 11:00 - 07.01.2023 12:00 (CET/CEST)","553","30","1133"
"Portugal (PT)","07.01.2023 12:00 - 07.01.2023 13:00 (CET/CEST)","398","257","1106"
"Portugal (PT)","07.01.2023 13:00 - 07.01.2023 14:00 (CET/CEST)","418","428","1114"
"Portugal (PT)","07.01.2023 14:00 - 07.01.2023 15:00 (CET/CEST)","631","598","1122"
"Portugal (PT)","07.01.2023 15:00 - 07.01.2023 16:00 (CET/CEST)","623","921","1151"
"Portugal (PT)","07.01.2023 16:00 - 07.01.2023 17:00 (CET/CEST)","634","699","1145"
"Portugal (PT)","07.01.2023 17:00 - 07.01.2023 18:00 (CET/CEST)","1079","2","1191"
"Portugal (PT)","07.01.2023 18:00 - 07.01.2023 19:00 (CET/CEST)","1168","21","1174"
"Portugal (PT)","07.01.2023 19:00 - 07.01.2023 20:00 (CET/CEST)","2638","1","1226"
"Portugal (PT)","07.01.2023 20:00 - 07.01.2023 21:00 (CET/CEST)","2497","1","1217"
"Portugal (PT)","07.01.2023 21:00 - 07.01.2023 22:00 (CET/CEST)","2577","1","1237"
"Portugal (PT)","07.01.2023 22:00 - 07.01.2023 23:00 (CET/CEST)","1253","1","1197"
"Portugal (PT)","07.01.2023 23:00 - 08.01.2023 00:00 (CET/CEST)","827","126","1149"
"Portugal (PT)","08.01.2023 00:00 - 08.01.2023 01:00 (CET/CEST)","434","495","894"
"Portugal (PT)","08.01.2023 01:00 - 08.01.2023 02:00 (CET/CEST)","630","714","935"
"Portugal (PT)","08.01.2023 02:00 - 08.01.2023 03:00 (CET/CEST)","534","973","967"
"Portugal (PT)","08.01.2023 03:00 - 08.01.2023 04:00 (CET/CEST)","448","1152","926"
"Portugal (PT)","08.01.2023 04:00 - 08.01.2023 05:00 (CET/CEST)","316","1158","989"
"Portugal (PT)","08.01.2023 05:00 - 08.01.2023 06:00 (CET/CEST)","304","1137","986"
"Portugal (PT)","08.01.2023 06:00 - 08.01.2023 07:00 (CET/CEST)","304","1261","962"
"Portugal (PT)","08.01.2023 07:00 - 08.01.2023 08:00 (CET/CEST)","303","1494","975"
"Portugal (PT)","08.01.2023 08:00 - 08.01.2023 09:00 (CET/CEST)","441","1326","985"
"Portugal (PT)","08.01.2023 09:00 - 08.01.2023 10:00 (CET/CEST)","564","664","996"
"Portugal (PT)","08.01.2023 10:00 - 08.01.2023 11:00 (CET/CEST)","433","468","997"
"Portugal (PT)","08.01.2023 11:00 - 08.01.2023 12:00 (CET/CEST)","561","494","946"
"Portugal (PT)","08.01.2023 12:00 - 08.01.2023 13:00 (CET/CEST)","596","675","1190"
"Portugal (PT)","08.01.2023 13:00 - 08.01.2023 14:00 (CET/CEST)","650","984","1184"
"Portugal (PT)","08.01.2023 14:00 - 08.01.2023 15:00 (CET/CEST)","808","998","1223"
"Portugal (PT)","08.01.2023 15:00 - 08.01.2023 16:00 (CET/CEST)","516","1022","1172"
"Portugal (PT)","08.01.2023 16:00 - 08.01.2023 17:00 (CET/CEST)","615","834","1171"
"Portugal (PT)","08.01.2023 17:00 - 08.01.2023 18:00 (CET/CEST)","673","833","1206"
"Portugal (PT)","08.01.2023 18:00 - 08.01.2023 19:00 (CET/CEST)","931","615","1284"
"Portugal (PT)","08.01.2023 19:00 - 08.01.2023 20:00 (CET/CEST)","1411","386","1235"
"Portugal (PT)","08.01.2023 20:00 - 08.01.2023 21:00 (CET/CEST)","1021","120","1253"
"Portugal (PT)","08.01.2023 21:00 - 08.01.2023 22:00 (CET/CEST)","879","61","1235"
"Portugal (PT)","08.01.2023 22:00 - 08.01.2023 23:00 (CET/CEST)","675","187","1190"
"Portugal (PT)","08.01.2023 23:00 - 09.01.2023 00:00 (CET/CEST)","559","528","1190"
"Portugal (PT)","09.01.2023 00:00 - 09.01.2023 01:00 (CET/CEST)","651","960","979"
"Portugal (PT)","09.01.2023 01:00 - 09.01.2023 02:00 (CET/CEST)","586","1323","976"
"Portugal (PT)","09.01.2023 02:00 - 09.01.2023 03:00 (CET/CEST)","590","1417","1047"
"Portugal (PT)","09.01.2023 03:00 - 09.01.2023 04:00 (CET/CEST)","623","1344","1027"
"Portugal (PT)","09.01.2023 04:00 - 09.01.2023 05:00 (CET/CEST)","636","1314","1034"
"Portugal (PT)","09.01.2023 05:00 - 09.01.2023 06:00 (CET/CEST)","745","798","1022"
"Portugal (PT)","09.01.2023 06:00 - 09.01.2023 07:00 (CET/CEST)","995","185","1064"
"Portugal (PT)","09.01.2023 07:00 - 09.01.2023 08:00 (CET/CEST)","1372","88","1125"
"Portugal (PT)","09.01.2023 08:00 - 09.01.2023 09:00 (CET/CEST)","2372","13","1366"
"Portugal (PT)","09.01.2023 09:00 - 09.01.2023 10:00 (CET/CEST)","2360","1","1359"
"Portugal (PT)","09.01.2023 10:00 - 09.01.2023 11:00 (CET/CEST)","1990","1","1462"
"Portugal (PT)","09.01.2023 11:00 - 09.01.2023 12:00 (CET/CEST)","2003","1","1513"
"Portugal (PT)","09.01.2023 12:00 - 09.01.2023 13:00 (CET/CEST)","1354","2","1382"
"Portugal (PT)","09.01.2023 13:00 - 09.01.2023 14:00 (CET/CEST)","904","33","1218"
"Portugal (PT)","09.01.2023 14:00 - 09.01.2023 15:00 (CET/CEST)","910","34","1191"
"Portugal (PT)","09.01.2023 15:00 - 09.01.2023 16:00 (CET/CEST)","850","255","1208"
"Portugal (PT)","09.01.2023 16:00 - 09.01.2023 17:00 (CET/CEST)","1020","282","1168"
"Portugal (PT)","09.01.2023 17:00 - 09.01.2023 18:00 (CET/CEST)","1410","61","1165"
"Portugal (PT)","09.01.2023 18:00 - 09.01.2023 19:00 (CET/CEST)","1698","61","1254"
"Portugal (PT)","09.01.2023 19:00 - 09.01.2023 20:00 (CET/CEST)","1959","61","1168"
"Portugal (PT)","09.01.2023 20:00 - 09.01.2023 21:00 (CET/CEST)","2070","61","1256"
"Portugal (PT)","09.01.2023 21:00 - 09.01.2023 22:00 (CET/CEST)","2118","61","1262"
"Portugal (PT)","09.01.2023 22:00 - 09.01.2023 23:00 (CET/CEST)","2273","61","1300"
"Portugal (PT)","09.01.2023 23:00 - 10.01.2023 00:00 (CET/CEST)","1890","57","1264"
"Portugal (PT)","10.01.2023 00:00 - 10.01.2023 01:00 (CET/CEST)","969","431","1183"
"Portugal (PT)","10.01.2023 01:00 - 10.01.2023 02:00 (CET/CEST)","868","816","1040"
"Portugal (PT)","10.01.2023 02:00 - 10.01.2023 03:00 (CET/CEST)","812","929","1020"
"Portugal (PT)","10.01.2023 03:00 - 10.01.2023 04:00 (CET/CEST)","767","857","1054"
"Portugal (PT)","10.01.2023 04:00 - 10.01.2023 05:00 (CET/CEST)","686","1076","1040"
"Portugal (PT)","10.01.2023 05:00 - 10.01.2023 06:00 (CET/CEST)","682","1146","1034"
"Portugal (PT)","10.01.2023 06:00 - 10.01.2023 07:00 (CET/CEST)","793","681","1246"
"Portugal (PT)","10.01.2023 07:00 - 10.01.2023 08:00 (CET/CEST)","973","128","1203"
"Portugal (PT)","10.01.2023 08:00 - 10.01.2023 09:00 (CET/CEST)","1314","15","1136"
"Portugal (PT)","10.01.2023 09:00 - 10.01.2023 10:00 (CET/CEST)","1303","2","1115"
"Portugal (PT)","10.01.2023 10:00 - 10.01.2023 11:00 (CET/CEST)","1376","2","1178"
"Portugal (PT)","10.01.2023 11:00 - 10.01.2023 12:00 (CET/CEST)","1044","13","1220"
"Portugal (PT)","10.01.2023 12:00 - 10.01.2023 13:00 (CET/CEST)","964","462","1029"
"Portugal (PT)","10.01.2023 13:00 - 10.01.2023 14:00 (CET/CEST)","993","644","949"
"Portugal (PT)","10.01.2023 14:00 - 10.01.2023 15:00 (CET/CEST)","939","660","965"
"Portugal (PT)","10.01.2023 15:00 - 10.01.2023 16:00 (CET/CEST)","621","754","1053"
"Portugal (PT)","10.01.2023 16:00 - 10.01.2023 17:00 (CET/CEST)","853","32","1219"
"Portugal (PT)","10.01.2023 17:00 - 10.01.2023 18:00 (CET/CEST)","1491","1","1391"
"Portugal (PT)","10.01.2023 18:00 - 10.01.2023 19:00 (CET/CEST)","1986","1","1413"
"Portugal (PT)","10.01.2023 19:00 - 10.01.2023 20:00 (CET/CEST)","1560","1","1404"
"Portugal (PT)","10.01.2023 20:00 - 10.01.2023 21:00 (CET/CEST)","1161","4","1201"
"Portugal (PT)","10.01.2023 21:00 - 10.01.2023 22:00 (CET/CEST)","1011","33","1107"
"Portugal (PT)","10.01.2023 22:00 - 10.01.2023 23:00 (CET/CEST)","767","129","890"
"Portugal (PT)","10.01.2023 23:00 - 11.01.2023 00:00 (CET/CEST)","630","282","864"
"Portugal (PT)","11.01.2023 00:00 - 11.01.2023 01:00 (CET/CEST)","439","466","933"
"Portugal (PT)","11.01.2023 01:00 - 11.01.2023 02:00 (CET/CEST)","372","998","876"
"Portugal (PT)","11.01.2023 02:00 - 11.01.2023 03:00 (CET/CEST)","311","940","914"
"Portugal (PT)","11.01.2023 03:00 - 11.01.2023 04:00 (CET/CEST)","299","1229","897"
"Portugal (PT)","11.01.2023 04:00 - 11.01.2023 05:00 (CET/CEST)","356","1269","945"
"Portugal (PT)","11.01.2023 05:00 - 11.01.2023 06:00 (CET/CEST)","459","1020","946"
"Portugal (PT)","11.01.2023 06:00 - 11.01.2023 07:00 (CET/CEST)","582","645","938"
"Portugal (PT)","11.01.2023 07:00 - 11.01.2023 08:00 (CET/CEST)","653","406","1130"
"Portugal (PT)","11.01.2023 08:00 - 11.01.2023 09:00 (CET/CEST)","1824","14","1210"
"Portugal (PT)","11.01.2023 09:00 - 11.01.2023 10:00 (CET/CEST)","1245","2","1197"
"Portugal (PT)","11.01.2023 10:00 - 11.01.2023 11:00 (CET/CEST)","1088","4","1173"
"Portugal (PT)","11.01.2023 11:00 - 11.01.2023 12:00 (CET/CEST)","595","48","1103"
"Portugal (PT)","11.01.2023 12:00 - 11.01.2023 13:00 (CET/CEST)","578","513","1122"
"Portugal (PT)","11.01.2023 13:00 - 11.01.2023 14:00 (CET/CEST)","661","624","912"
"Portugal (PT)","11.01.2023 14:00 - 11.01.2023 15:00 (CET/CEST)","466","922","900"
"Portugal (PT)","11.01.2023 15:00 - 11.01.2023 16:00 (CET/CEST)","525","924","969"
"Portugal (PT)","11.01.2023 16:00 - 11.01.2023 17:00 (CET/CEST)","553","577","987"
"Portugal (PT)","11.01.2023 17:00 - 11.01.2023 18:00 (CET/CEST)","1283","2","1321"
"Portugal (PT)","11.01.2023 18:00 - 11.01.2023 19:00 (CET/CEST)","1483","2","1334"
"Portugal (PT)","11.01.2023 19:00 - 11.01.2023 20:00 (CET/CEST)","1295","2","1409"
"Portugal (PT)","11.01.2023 20:00 - 11.01.2023 21:00 (CET/CEST)","1677","1","1431"
"Portugal (PT)","11.01.2023 21:00 - 11.01.2023 22:00 (CET/CEST)","1703","1","1413"
"Portugal (PT)","11.01.2023 22:00 - 11.01.2023 23:00 (CET/CEST)","1182","49","1375"
"Portugal (PT)","11.01.2023 23:00 - 12.01.2023 00:00 (CET/CEST)","657","359","920"
"Portugal (PT)","12.01.2023 00:00 - 12.01.2023 01:00 (CET/CEST)","599","302","932"
"Portugal (PT)","12.01.2023 01:00 - 12.01.2023 02:00 (CET/CEST)","523","290","936"
"Portugal (PT)","12.01.2023 02:00 - 12.01.2023 03:00 (CET/CEST)","294","313","952"
"Portugal (PT)","12.01.2023 03:00 - 12.01.2023 04:00 (CET/CEST)","458","383","999"
"Portugal (PT)","12.01.2023 04:00 - 12.01.2023 05:00 (CET/CEST)","443","275","966"
