"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"France (FR)","03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST)","","1377","879"
"France (FR)","03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST)","","1954","670"
"France (FR)","03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST)","","2531","665"
"France (FR)","03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST)","","3090","521"
"France (FR)","03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST)","","3081","388"
"France (FR)","03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST)","","2925","573"
"France (FR)","03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST)","","2549","748"
"France (FR)","03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST)","","2513","563"
"France (FR)","03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST)","","1320","857"
"France (FR)","03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST)","","222","853"
"France (FR)","03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST)","118","","783"
"France (FR)","03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST)","305","","1320"
"France (FR)","03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST)","","603","1229"
"France (FR)","03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST)","","1706","755"
"France (FR)","03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST)","","2032","713"
"France (FR)","03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST)","","1265","863"
"France (FR)","03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST)","291","","1004"
"France (FR)","03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST)","1113","","1966"
"France (FR)","03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST)","1807","","3219"
"France (FR)","03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST)","2319","","2762"
"France (FR)","03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST)","1569","","1794"
"France (FR)","03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST)","1039","","1322"
"France (FR)","03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST)","851","","1203"
"France (FR)","04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST)","662","","1083"
"France (FR)","04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST)","","985","557"
"France (FR)","04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST)","","2221","311"
"France (FR)","04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST)","","3022","437"
"France (FR)","04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST)","","3123","508"
"France (FR)","04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST)","","2292","615"
"France (FR)","04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST)","","227","958"
"France (FR)","04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST)","515","","2411"
"France (FR)","04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST)","955","","3081"
"France (FR)","04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST)","1391","","2939"
"France (FR)","04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST)","1318","","3260"
"France (FR)","04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST)","1770","","4021"
"France (FR)","04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST)","1668","","4503"
"France (FR)","04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST)","540","","4112"
"France (FR)","04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST)","254","","4388"
"France (FR)","04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST)","275","","3481"
"France (FR)","04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST)","266","","3276"
"France (FR)","04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST)","1497","","4318"
"France (FR)","04.01.2021 18:00 - 04.01.2021 19:00 (CET/CEST)","2736","","4906"
"France (FR)","04.01.2021 19:00 - 04.01.2021 20:00 (CET/CEST)","2617","","5162"
"France (FR)","04.01.2021 20:00 - 04.01.2021 21:00 (CET/CEST)","711","","3096"
"France (FR)","04.01.2021 21:00 - 04.01.2021 22:00 (CET/CEST)","47","","1930"
"France (FR)","04.01.2021 22:00 - 04.01.2021 23:00 (CET/CEST)","22","","1697"
"France (FR)","04.01.2021 23:00 - 05.01.2021 00:00 (CET/CEST)","","4","1399"
"France (FR)","05.01.2021 00:00 - 05.01.2021 01:00 (CET/CEST)","500","","1577"
"France (FR)","05.01.2021 01:00 - 05.01.2021 02:00 (CET/CEST)","30","","1354"
"France (FR)","05.01.2021 02:00 - 05.01.2021 03:00 (CET/CEST)","","572","1239"
"France (FR)","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","","1337","1047"
"France (FR)","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","","2326","917"
"France (FR)","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","","705","1109"
"France (FR)","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","260","","2231"
"France (FR)","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","1139","","4240"
"France (FR)","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","1710","","4428"
"France (FR)","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","2827","","4900"
"France (FR)","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","2754","","4851"
"France (FR)","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","3025","","4847"
"France (FR)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","3068","","5236"
"France (FR)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","2898","","4929"
"France (FR)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","1769","","5196"
"France (FR)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","782","","4949"
"France (FR)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","437","","4769"
"France (FR)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","1385","","5373"
"France (FR)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","2969","","5872"
"France (FR)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","3763","","5946"
"France (FR)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","1471","","4055"
"France (FR)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","108","","2562"
"France (FR)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","40","","2348"
"France (FR)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","152","","2339"
"France (FR)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","183","","1673"
"France (FR)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","","867","1323"
"France (FR)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","","1499","1254"
"France (FR)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","","2426","1271"
"France (FR)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","","2646","1193"
"France (FR)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","","2529","1237"
"France (FR)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","","761","2180"
"France (FR)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","82","","2894"
"France (FR)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","389","","4069"
"France (FR)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","1015","","4859"
"France (FR)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","2087","","5141"
"France (FR)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","2469","","5157"
"France (FR)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","2804","","5138"
"France (FR)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","2417","","5440"
"France (FR)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","2090","","5172"
"France (FR)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","1166","","4555"
"France (FR)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","660","","4622"
"France (FR)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","1161","","5552"
"France (FR)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","3263","","6346"
"France (FR)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","3437","","6306"
"France (FR)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","1922","","5109"
"France (FR)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","321","","3339"
"France (FR)","06.01.2021 22:00 - 06.01.2021 23:00 (CET/CEST)","298","","2441"
"France (FR)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","705","","2389"
"France (FR)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","","120","1552"
"France (FR)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","","1095","1487"
"France (FR)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","","1419","1231"
"France (FR)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","","2305","1228"
"France (FR)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","","2386","1921"
"France (FR)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","","2182","1048"
"France (FR)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","","754","2434"
"France (FR)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","775","","4344"
"France (FR)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","2008","","5802"
"France (FR)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","3124","","6184"
"France (FR)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","2462","","6082"
"France (FR)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","1838","","5693"
"France (FR)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","1355","","5796"
"France (FR)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","832","","5785"
"France (FR)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","555","","5164"
"France (FR)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","627","","5073"
"France (FR)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","1425","","5312"
"France (FR)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","2893","","6026"
"France (FR)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","3713","","6804"
"France (FR)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","3720","","6639"
"France (FR)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","1778","","6009"
"France (FR)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","","60","4296"
"France (FR)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","","76","2894"
"France (FR)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","","302","2520"
"France (FR)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","","132","2744"
"France (FR)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","","758","2897"
"France (FR)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","","1705","2824"
"France (FR)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","","2441","2410"
"France (FR)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","","2252","1874"
"France (FR)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","","2020","2084"
"France (FR)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","","849","3243"
"France (FR)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","540","","4828"
"France (FR)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","2045","","5632"
"France (FR)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","3052","","6282"
"France (FR)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","2469","","6245"
"France (FR)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","2469","","5628"
"France (FR)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","2479","","5633"
"France (FR)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","2061","","5477"
"France (FR)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","2125","","5606"
"France (FR)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","1260","","4806"
"France (FR)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","974","","4743"
"France (FR)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","1914","","5498"
"France (FR)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","2829","","6378"
"France (FR)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","3458","","6594"
"France (FR)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","1795","","5612"
"France (FR)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","84","","4938"
"France (FR)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","732","","3801"
"France (FR)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","16","","3931"
"France (FR)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","355","","3418"
"France (FR)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","","14","2643"
"France (FR)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","","876","2486"
"France (FR)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","","1874","1884"
"France (FR)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","","2238","965"
"France (FR)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","","2182","842"
"France (FR)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","","1524","1504"
"France (FR)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","","500","1981"
"France (FR)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","","512","2578"
"France (FR)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","154","","2919"
"France (FR)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","358","","3717"
"France (FR)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","578","","3698"
"France (FR)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","574","","3069"
"France (FR)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","","38","2337"
"France (FR)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","","680","2342"
"France (FR)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","","1241","2664"
"France (FR)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","","243","3050"
"France (FR)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","856","","4549"
"France (FR)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","1467","","4140"
"France (FR)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","1158","","4803"
"France (FR)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","586","","3627"
"France (FR)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","488","","2950"
"France (FR)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","810","","2347"
"France (FR)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","842","","2324"
"France (FR)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","250","","2090"
"France (FR)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","","260","1783"
"France (FR)","10.01.2021 02:00 - 10.01.2021 03:00 (CET/CEST)","","833","1214"
"France (FR)","10.01.2021 03:00 - 10.01.2021 04:00 (CET/CEST)","","1709","1133"
"France (FR)","10.01.2021 04:00 - 10.01.2021 05:00 (CET/CEST)","","2358","713"
"France (FR)","10.01.2021 05:00 - 10.01.2021 06:00 (CET/CEST)","","2379","770"
"France (FR)","10.01.2021 06:00 - 10.01.2021 07:00 (CET/CEST)","","1946","895"
"France (FR)","10.01.2021 07:00 - 10.01.2021 08:00 (CET/CEST)","","1607","731"
"France (FR)","10.01.2021 08:00 - 10.01.2021 09:00 (CET/CEST)","","1246","982"
"France (FR)","10.01.2021 09:00 - 10.01.2021 10:00 (CET/CEST)","","99","1412"
"France (FR)","10.01.2021 10:00 - 10.01.2021 11:00 (CET/CEST)","92","","2245"
"France (FR)","10.01.2021 11:00 - 10.01.2021 12:00 (CET/CEST)","115","","2113"
"France (FR)","10.01.2021 12:00 - 10.01.2021 13:00 (CET/CEST)","170","","2787"
"France (FR)","10.01.2021 13:00 - 10.01.2021 14:00 (CET/CEST)","","51","1999"
"France (FR)","10.01.2021 14:00 - 10.01.2021 15:00 (CET/CEST)","","738","799"
"France (FR)","10.01.2021 15:00 - 10.01.2021 16:00 (CET/CEST)","","897","808"
"France (FR)","10.01.2021 16:00 - 10.01.2021 17:00 (CET/CEST)","","664","1021"
"France (FR)","10.01.2021 17:00 - 10.01.2021 18:00 (CET/CEST)","","260","2546"
"France (FR)","10.01.2021 18:00 - 10.01.2021 19:00 (CET/CEST)","199","","4279"
"France (FR)","10.01.2021 19:00 - 10.01.2021 20:00 (CET/CEST)","499","","5199"
"France (FR)","10.01.2021 20:00 - 10.01.2021 21:00 (CET/CEST)","379","","4585"
"France (FR)","10.01.2021 21:00 - 10.01.2021 22:00 (CET/CEST)","","25","2783"
"France (FR)","10.01.2021 22:00 - 10.01.2021 23:00 (CET/CEST)","546","","2688"
"France (FR)","10.01.2021 23:00 - 11.01.2021 00:00 (CET/CEST)","1190","","2654"
"France (FR)","11.01.2021 00:00 - 11.01.2021 01:00 (CET/CEST)","194","","2270"
"France (FR)","11.01.2021 01:00 - 11.01.2021 02:00 (CET/CEST)","","950","1871"
"France (FR)","11.01.2021 02:00 - 11.01.2021 03:00 (CET/CEST)","","1116","1486"
"France (FR)","11.01.2021 03:00 - 11.01.2021 04:00 (CET/CEST)","","1798","1339"
"France (FR)","11.01.2021 04:00 - 11.01.2021 05:00 (CET/CEST)","","2218","1275"
"France (FR)","11.01.2021 05:00 - 11.01.2021 06:00 (CET/CEST)","","1862","1609"
"France (FR)","11.01.2021 06:00 - 11.01.2021 07:00 (CET/CEST)","","463","2938"
"France (FR)","11.01.2021 07:00 - 11.01.2021 08:00 (CET/CEST)","1879","","4771"
"France (FR)","11.01.2021 08:00 - 11.01.2021 09:00 (CET/CEST)","3674","","5999"
"France (FR)","11.01.2021 09:00 - 11.01.2021 10:00 (CET/CEST)","3732","","6300"
"France (FR)","11.01.2021 10:00 - 11.01.2021 11:00 (CET/CEST)","2302","","5754"
"France (FR)","11.01.2021 11:00 - 11.01.2021 12:00 (CET/CEST)","1463","","5394"
"France (FR)","11.01.2021 12:00 - 11.01.2021 13:00 (CET/CEST)","1332","","5136"
"France (FR)","11.01.2021 13:00 - 11.01.2021 14:00 (CET/CEST)","1697","","4517"
"France (FR)","11.01.2021 14:00 - 11.01.2021 15:00 (CET/CEST)","1942","","4520"
"France (FR)","11.01.2021 15:00 - 11.01.2021 16:00 (CET/CEST)","1642","","4666"
"France (FR)","11.01.2021 16:00 - 11.01.2021 17:00 (CET/CEST)","1067","","4461"
"France (FR)","11.01.2021 17:00 - 11.01.2021 18:00 (CET/CEST)","2106","","5400"
"France (FR)","11.01.2021 18:00 - 11.01.2021 19:00 (CET/CEST)","3229","","6196"
"France (FR)","11.01.2021 19:00 - 11.01.2021 20:00 (CET/CEST)","3190","","6764"
"France (FR)","11.01.2021 20:00 - 11.01.2021 21:00 (CET/CEST)","2095","","5312"
"France (FR)","11.01.2021 21:00 - 11.01.2021 22:00 (CET/CEST)","816","","3667"
"France (FR)","11.01.2021 22:00 - 11.01.2021 23:00 (CET/CEST)","504","","3214"
"France (FR)","11.01.2021 23:00 - 12.01.2021 00:00 (CET/CEST)","362","","2377"
"France (FR)","12.01.2021 00:00 - 12.01.2021 01:00 (CET/CEST)","665","","2157"
"France (FR)","12.01.2021 01:00 - 12.01.2021 02:00 (CET/CEST)","","28","1801"
"France (FR)","12.01.2021 02:00 - 12.01.2021 03:00 (CET/CEST)","","512","1924"
"France (FR)","12.01.2021 03:00 - 12.01.2021 04:00 (CET/CEST)","","1858","1491"
"France (FR)","12.01.2021 04:00 - 12.01.2021 05:00 (CET/CEST)","","2188","1362"
"France (FR)","12.01.2021 05:00 - 12.01.2021 06:00 (CET/CEST)","","2422","1485"
"France (FR)","12.01.2021 06:00 - 12.01.2021 07:00 (CET/CEST)","","1228","2198"
"France (FR)","12.01.2021 07:00 - 12.01.2021 08:00 (CET/CEST)","48","","3911"
"France (FR)","12.01.2021 08:00 - 12.01.2021 09:00 (CET/CEST)","265","","4355"
"France (FR)","12.01.2021 09:00 - 12.01.2021 10:00 (CET/CEST)","1628","","5110"
"France (FR)","12.01.2021 10:00 - 12.01.2021 11:00 (CET/CEST)","1021","","5368"
"France (FR)","12.01.2021 11:00 - 12.01.2021 12:00 (CET/CEST)","1098","","6276"
"France (FR)","12.01.2021 12:00 - 12.01.2021 13:00 (CET/CEST)","1376","","6076"
"France (FR)","12.01.2021 13:00 - 12.01.2021 14:00 (CET/CEST)","1028","","5203"
"France (FR)","12.01.2021 14:00 - 12.01.2021 15:00 (CET/CEST)","1337","","5207"
"France (FR)","12.01.2021 15:00 - 12.01.2021 16:00 (CET/CEST)","1363","","5089"
"France (FR)","12.01.2021 16:00 - 12.01.2021 17:00 (CET/CEST)","1345","","5030"
"France (FR)","12.01.2021 17:00 - 12.01.2021 18:00 (CET/CEST)","1527","","4353"
"France (FR)","12.01.2021 18:00 - 12.01.2021 19:00 (CET/CEST)","2206","","5144"
"France (FR)","12.01.2021 19:00 - 12.01.2021 20:00 (CET/CEST)","2519","","5691"
"France (FR)","12.01.2021 20:00 - 12.01.2021 21:00 (CET/CEST)","1140","","4997"
"France (FR)","12.01.2021 21:00 - 12.01.2021 22:00 (CET/CEST)","735","","4496"
"France (FR)","12.01.2021 22:00 - 12.01.2021 23:00 (CET/CEST)","90","","3585"
"France (FR)","12.01.2021 23:00 - 13.01.2021 00:00 (CET/CEST)","113","","3155"
"France (FR)","13.01.2021 00:00 - 13.01.2021 01:00 (CET/CEST)","327","","3518"
"France (FR)","13.01.2021 01:00 - 13.01.2021 02:00 (CET/CEST)","","529","3175"
"France (FR)","13.01.2021 02:00 - 13.01.2021 03:00 (CET/CEST)","","943","2753"
