"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Sweden (SE)","01.01.2016 00:00 - 01.01.2016 01:00 (CET/CEST)","n/e","n/e","5461"
"Sweden (SE)","01.01.2016 01:00 - 01.01.2016 02:00 (CET/CEST)","n/e","n/e","5102"
"Sweden (SE)","01.01.2016 02:00 - 01.01.2016 03:00 (CET/CEST)","n/e","n/e","4981"
"Sweden (SE)","01.01.2016 03:00 - 01.01.2016 04:00 (CET/CEST)","n/e","n/e","4964"
"Sweden (SE)","01.01.2016 04:00 - 01.01.2016 05:00 (CET/CEST)","n/e","n/e","4957"
"Sweden (SE)","01.01.2016 05:00 - 01.01.2016 06:00 (CET/CEST)","n/e","n/e","5174"
"Sweden (SE)","01.01.2016 06:00 - 01.01.2016 07:00 (CET/CEST)","n/e","n/e","5866"
"Sweden (SE)","01.01.2016 07:00 - 01.01.2016 08:00 (CET/CEST)","n/e","n/e","6804"
"Sweden (SE)","01.01.2016 08:00 - 01.01.2016 09:00 (CET/CEST)","n/e","n/e","7818"
"Sweden (SE)","01.01.2016 09:00 - 01.01.2016 10:00 (CET/CEST)","n/e","n/e","8006"
"Sweden (SE)","01.01.2016 10:00 - 01.01.2016 11:00 (CET/CEST)","n/e","n/e","8500"
"Sweden (SE)","01.01.2016 11:00 - 01.01.2016 12:00 (CET/CEST)","n/e","n/e","8771"
"Sweden (SE)","01.01.2016 12:00 - 01.01.2016 13:00 (CET/CEST)","n/e","n/e","9015"
"Sweden (SE)","01.01.2016 13:00 - 01.01.2016 14:00 (CET/CEST)","n/e","n/e","9065"
"Sweden (SE)","01.01.2016 14:00 - 01.01.2016 15:00 (CET/CEST)","n/e","n/e","9368"
"Sweden (SE)","01.01.2016 15:00 - 01.01.2016 16:00 (CET/CEST)","n/e","n/e","9967"
"Sweden (SE)","01.01.2016 16:00 - 01.01.2016 17:00 (CET/CEST)","n/e","n/e","10340"
"Sweden (SE)","01.01.2016 17:00 - 01.01.2016 18:00 (CET/CEST)","n/e","n/e","10433"
"Sweden (SE)","01.01.2016 18:00 - 01.01.2016 19:00 (CET/CEST)","n/e","n/e","10313"
"Sweden (SE)","01.01.2016 19:00 - 01.01.2016 20:00 (CET/CEST)","n/e","n/e","10025"
"Sweden (SE)","01.01.2016 20:00 - 01.01.2016 21:00 (CET/CEST)","n/e","n/e","9448"
"Sweden (SE)","01.01.2016 21:00 - 01.01.2016 22:00 (CET/CEST)","n/e","n/e","9232"
"Sweden (SE)","01.01.2016 22:00 - 01.01.2016 23:00 (CET/CEST)","n/e","n/e","8553"
"Sweden (SE)","01.01.2016 23:00 - 02.01.2016 00:00 (CET/CEST)","n/e","n/e","7754"
"Sweden (SE)","02.01.2016 00:00 - 02.01.2016 01:00 (CET/CEST)","n/e","n/e","6254"
"Sweden (SE)","02.01.2016 01:00 - 02.01.2016 02:00 (CET/CEST)","n/e","n/e","5673"
"Sweden (SE)","02.01.2016 02:00 - 02.01.2016 03:00 (CET/CEST)","n/e","n/e","4869"
"Sweden (SE)","02.01.2016 03:00 - 02.01.2016 04:00 (CET/CEST)","n/e","n/e","4557"
"Sweden (SE)","02.01.2016 04:00 - 02.01.2016 05:00 (CET/CEST)","n/e","n/e","4523"
"Sweden (SE)","02.01.2016 05:00 - 02.01.2016 06:00 (CET/CEST)","n/e","n/e","4584"
"Sweden (SE)","02.01.2016 06:00 - 02.01.2016 07:00 (CET/CEST)","n/e","n/e","4675"
"Sweden (SE)","02.01.2016 07:00 - 02.01.2016 08:00 (CET/CEST)","n/e","n/e","6007"
"Sweden (SE)","02.01.2016 08:00 - 02.01.2016 09:00 (CET/CEST)","n/e","n/e","7212"
"Sweden (SE)","02.01.2016 09:00 - 02.01.2016 10:00 (CET/CEST)","n/e","n/e","8096"
"Sweden (SE)","02.01.2016 10:00 - 02.01.2016 11:00 (CET/CEST)","n/e","n/e","8483"
"Sweden (SE)","02.01.2016 11:00 - 02.01.2016 12:00 (CET/CEST)","n/e","n/e","8685"
"Sweden (SE)","02.01.2016 12:00 - 02.01.2016 13:00 (CET/CEST)","n/e","n/e","9049"
"Sweden (SE)","02.01.2016 13:00 - 02.01.2016 14:00 (CET/CEST)","n/e","n/e","9083"
"Sweden (SE)","02.01.2016 14:00 - 02.01.2016 15:00 (CET/CEST)","n/e","n/e","9254"
"Sweden (SE)","02.01.2016 15:00 - 02.01.2016 16:00 (CET/CEST)","n/e","n/e","9519"
"Sweden (SE)","02.01.2016 16:00 - 02.01.2016 17:00 (CET/CEST)","n/e","n/e","9765"
"Sweden (SE)","02.01.2016 17:00 - 02.01.2016 18:00 (CET/CEST)","n/e","n/e","9794"
"Sweden (SE)","02.01.2016 18:00 - 02.01.2016 19:00 (CET/CEST)","n/e","n/e","9699"
"Sweden (SE)","02.01.2016 19:00 - 02.01.2016 20:00 (CET/CEST)","n/e","n/e","9550"
"Sweden (SE)","02.01.2016 20:00 - 02.01.2016 21:00 (CET/CEST)","n/e","n/e","9239"
"Sweden (SE)","02.01.2016 21:00 - 02.01.2016 22:00 (CET/CEST)","n/e","n/e","9089"
"Sweden (SE)","02.01.2016 22:00 - 02.01.2016 23:00 (CET/CEST)","n/e","n/e","8500"
"Sweden (SE)","02.01.2016 23:00 - 03.01.2016 00:00 (CET/CEST)","n/e","n/e","7690"
"Sweden (SE)","03.01.2016 00:00 - 03.01.2016 01:00 (CET/CEST)","n/e","n/e","6096"
"Sweden (SE)","03.01.2016 01:00 - 03.01.2016 02:00 (CET/CEST)","n/e","n/e","5600"
"Sweden (SE)","03.01.2016 02:00 - 03.01.2016 03:00 (CET/CEST)","n/e","n/e","5413"
"Sweden (SE)","03.01.2016 03:00 - 03.01.2016 04:00 (CET/CEST)","n/e","n/e","5441"
"Sweden (SE)","03.01.2016 04:00 - 03.01.2016 05:00 (CET/CEST)","n/e","n/e","5460"
"Sweden (SE)","03.01.2016 05:00 - 03.01.2016 06:00 (CET/CEST)","n/e","n/e","5706"
"Sweden (SE)","03.01.2016 06:00 - 03.01.2016 07:00 (CET/CEST)","n/e","n/e","6411"
"Sweden (SE)","03.01.2016 07:00 - 03.01.2016 08:00 (CET/CEST)","n/e","n/e","7275"
"Sweden (SE)","03.01.2016 08:00 - 03.01.2016 09:00 (CET/CEST)","n/e","n/e","7802"
"Sweden (SE)","03.01.2016 09:00 - 03.01.2016 10:00 (CET/CEST)","n/e","n/e","8498"
"Sweden (SE)","03.01.2016 10:00 - 03.01.2016 11:00 (CET/CEST)","n/e","n/e","9276"
"Sweden (SE)","03.01.2016 11:00 - 03.01.2016 12:00 (CET/CEST)","n/e","n/e","9490"
"Sweden (SE)","03.01.2016 12:00 - 03.01.2016 13:00 (CET/CEST)","n/e","n/e","9565"
"Sweden (SE)","03.01.2016 13:00 - 03.01.2016 14:00 (CET/CEST)","n/e","n/e","9628"
"Sweden (SE)","03.01.2016 14:00 - 03.01.2016 15:00 (CET/CEST)","n/e","n/e","9769"
"Sweden (SE)","03.01.2016 15:00 - 03.01.2016 16:00 (CET/CEST)","n/e","n/e","10171"
"Sweden (SE)","03.01.2016 16:00 - 03.01.2016 17:00 (CET/CEST)","n/e","n/e","10441"
"Sweden (SE)","03.01.2016 17:00 - 03.01.2016 18:00 (CET/CEST)","n/e","n/e","10456"
"Sweden (SE)","03.01.2016 18:00 - 03.01.2016 19:00 (CET/CEST)","n/e","n/e","10375"
"Sweden (SE)","03.01.2016 19:00 - 03.01.2016 20:00 (CET/CEST)","n/e","n/e","10252"
"Sweden (SE)","03.01.2016 20:00 - 03.01.2016 21:00 (CET/CEST)","n/e","n/e","10045"
"Sweden (SE)","03.01.2016 21:00 - 03.01.2016 22:00 (CET/CEST)","n/e","n/e","9517"
"Sweden (SE)","03.01.2016 22:00 - 03.01.2016 23:00 (CET/CEST)","n/e","n/e","9050"
"Sweden (SE)","03.01.2016 23:00 - 04.01.2016 00:00 (CET/CEST)","n/e","n/e","8451"
"Sweden (SE)","04.01.2016 00:00 - 04.01.2016 01:00 (CET/CEST)","n/e","n/e","6892"
"Sweden (SE)","04.01.2016 01:00 - 04.01.2016 02:00 (CET/CEST)","n/e","n/e","6307"
"Sweden (SE)","04.01.2016 02:00 - 04.01.2016 03:00 (CET/CEST)","n/e","n/e","6141"
"Sweden (SE)","04.01.2016 03:00 - 04.01.2016 04:00 (CET/CEST)","n/e","n/e","6123"
"Sweden (SE)","04.01.2016 04:00 - 04.01.2016 05:00 (CET/CEST)","n/e","n/e","6207"
"Sweden (SE)","04.01.2016 05:00 - 04.01.2016 06:00 (CET/CEST)","n/e","n/e","7150"
"Sweden (SE)","04.01.2016 06:00 - 04.01.2016 07:00 (CET/CEST)","n/e","n/e","9128"
"Sweden (SE)","04.01.2016 07:00 - 04.01.2016 08:00 (CET/CEST)","n/e","n/e","10401"
"Sweden (SE)","04.01.2016 08:00 - 04.01.2016 09:00 (CET/CEST)","n/e","n/e","10870"
"Sweden (SE)","04.01.2016 09:00 - 04.01.2016 10:00 (CET/CEST)","n/e","n/e","10962"
"Sweden (SE)","04.01.2016 10:00 - 04.01.2016 11:00 (CET/CEST)","n/e","n/e","11010"
"Sweden (SE)","04.01.2016 11:00 - 04.01.2016 12:00 (CET/CEST)","n/e","n/e","10950"
"Sweden (SE)","04.01.2016 12:00 - 04.01.2016 13:00 (CET/CEST)","n/e","n/e","10944"
"Sweden (SE)","04.01.2016 13:00 - 04.01.2016 14:00 (CET/CEST)","n/e","n/e","10956"
"Sweden (SE)","04.01.2016 14:00 - 04.01.2016 15:00 (CET/CEST)","n/e","n/e","10988"
"Sweden (SE)","04.01.2016 15:00 - 04.01.2016 16:00 (CET/CEST)","n/e","n/e","11081"
"Sweden (SE)","04.01.2016 16:00 - 04.01.2016 17:00 (CET/CEST)","n/e","n/e","11331"
"Sweden (SE)","04.01.2016 17:00 - 04.01.2016 18:00 (CET/CEST)","n/e","n/e","11694"
"Sweden (SE)","04.01.2016 18:00 - 04.01.2016 19:00 (CET/CEST)","n/e","n/e","11350"
"Sweden (SE)","04.01.2016 19:00 - 04.01.2016 20:00 (CET/CEST)","n/e","n/e","11106"
"Sweden (SE)","04.01.2016 20:00 - 04.01.2016 21:00 (CET/CEST)","n/e","n/e","10797"
"Sweden (SE)","04.01.2016 21:00 - 04.01.2016 22:00 (CET/CEST)","n/e","n/e","10031"
"Sweden (SE)","04.01.2016 22:00 - 04.01.2016 23:00 (CET/CEST)","n/e","n/e","9256"
"Sweden (SE)","04.01.2016 23:00 - 05.01.2016 00:00 (CET/CEST)","n/e","n/e","8599"
"Sweden (SE)","05.01.2016 00:00 - 05.01.2016 01:00 (CET/CEST)","n/e","n/e","7157"
"Sweden (SE)","05.01.2016 01:00 - 05.01.2016 02:00 (CET/CEST)","n/e","n/e","6645"
"Sweden (SE)","05.01.2016 02:00 - 05.01.2016 03:00 (CET/CEST)","n/e","n/e","6551"
"Sweden (SE)","05.01.2016 03:00 - 05.01.2016 04:00 (CET/CEST)","n/e","n/e","6519"
"Sweden (SE)","05.01.2016 04:00 - 05.01.2016 05:00 (CET/CEST)","n/e","n/e","6709"
"Sweden (SE)","05.01.2016 05:00 - 05.01.2016 06:00 (CET/CEST)","n/e","n/e","7579"
"Sweden (SE)","05.01.2016 06:00 - 05.01.2016 07:00 (CET/CEST)","n/e","n/e","9347"
