"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Sweden (SE)","02.01.2018 07:00 - 02.01.2018 08:00 (CET/CEST)","n/e","n/e","10743"
"Sweden (SE)","02.01.2018 08:00 - 02.01.2018 09:00 (CET/CEST)","n/e","n/e","11711"
"Sweden (SE)","02.01.2018 09:00 - 02.01.2018 10:00 (CET/CEST)","n/e","n/e","12097"
"Sweden (SE)","02.01.2018 10:00 - 02.01.2018 11:00 (CET/CEST)","n/e","n/e","12253"
"Sweden (SE)","02.01.2018 11:00 - 02.01.2018 12:00 (CET/CEST)","n/e","n/e","12290"
"Sweden (SE)","02.01.2018 12:00 - 02.01.2018 13:00 (CET/CEST)","n/e","n/e","12240"
"Sweden (SE)","02.01.2018 13:00 - 02.01.2018 14:00 (CET/CEST)","n/e","n/e","12217"
"Sweden (SE)","02.01.2018 14:00 - 02.01.2018 15:00 (CET/CEST)","n/e","n/e","12223"
"Sweden (SE)","02.01.2018 15:00 - 02.01.2018 16:00 (CET/CEST)","n/e","n/e","12352"
"Sweden (SE)","02.01.2018 16:00 - 02.01.2018 17:00 (CET/CEST)","n/e","n/e","12347"
"Sweden (SE)","02.01.2018 17:00 - 02.01.2018 18:00 (CET/CEST)","n/e","n/e","12213"
"Sweden (SE)","02.01.2018 18:00 - 02.01.2018 19:00 (CET/CEST)","n/e","n/e","12031"
"Sweden (SE)","02.01.2018 19:00 - 02.01.2018 20:00 (CET/CEST)","n/e","n/e","11774"
"Sweden (SE)","02.01.2018 20:00 - 02.01.2018 21:00 (CET/CEST)","n/e","n/e","10878"
"Sweden (SE)","02.01.2018 21:00 - 02.01.2018 22:00 (CET/CEST)","n/e","n/e","10008"
"Sweden (SE)","02.01.2018 22:00 - 02.01.2018 23:00 (CET/CEST)","n/e","n/e","8834"
"Sweden (SE)","02.01.2018 23:00 - 03.01.2018 00:00 (CET/CEST)","n/e","n/e","7654"
"Sweden (SE)","03.01.2018 00:00 - 03.01.2018 01:00 (CET/CEST)","n/e","n/e","5614"
"Sweden (SE)","03.01.2018 01:00 - 03.01.2018 02:00 (CET/CEST)","n/e","n/e","5413"
"Sweden (SE)","03.01.2018 02:00 - 03.01.2018 03:00 (CET/CEST)","n/e","n/e","5390"
"Sweden (SE)","03.01.2018 03:00 - 03.01.2018 04:00 (CET/CEST)","n/e","n/e","5382"
"Sweden (SE)","03.01.2018 04:00 - 03.01.2018 05:00 (CET/CEST)","n/e","n/e","5637"
"Sweden (SE)","03.01.2018 05:00 - 03.01.2018 06:00 (CET/CEST)","n/e","n/e","5924"
"Sweden (SE)","03.01.2018 06:00 - 03.01.2018 07:00 (CET/CEST)","n/e","n/e","8068"
"Sweden (SE)","03.01.2018 07:00 - 03.01.2018 08:00 (CET/CEST)","n/e","n/e","9671"
"Sweden (SE)","03.01.2018 08:00 - 03.01.2018 09:00 (CET/CEST)","n/e","n/e","10115"
"Sweden (SE)","03.01.2018 09:00 - 03.01.2018 10:00 (CET/CEST)","n/e","n/e","10067"
"Sweden (SE)","03.01.2018 10:00 - 03.01.2018 11:00 (CET/CEST)","n/e","n/e","10148"
"Sweden (SE)","03.01.2018 11:00 - 03.01.2018 12:00 (CET/CEST)","n/e","n/e","10019"
"Sweden (SE)","03.01.2018 12:00 - 03.01.2018 13:00 (CET/CEST)","n/e","n/e","9905"
"Sweden (SE)","03.01.2018 13:00 - 03.01.2018 14:00 (CET/CEST)","n/e","n/e","9721"
"Sweden (SE)","03.01.2018 14:00 - 03.01.2018 15:00 (CET/CEST)","n/e","n/e","9819"
"Sweden (SE)","03.01.2018 15:00 - 03.01.2018 16:00 (CET/CEST)","n/e","n/e","9983"
"Sweden (SE)","03.01.2018 16:00 - 03.01.2018 17:00 (CET/CEST)","n/e","n/e","10540"
"Sweden (SE)","03.01.2018 17:00 - 03.01.2018 18:00 (CET/CEST)","n/e","n/e","10549"
"Sweden (SE)","03.01.2018 18:00 - 03.01.2018 19:00 (CET/CEST)","n/e","n/e","10120"
"Sweden (SE)","03.01.2018 19:00 - 03.01.2018 20:00 (CET/CEST)","n/e","n/e","9548"
"Sweden (SE)","03.01.2018 20:00 - 03.01.2018 21:00 (CET/CEST)","n/e","n/e","9093"
"Sweden (SE)","03.01.2018 21:00 - 03.01.2018 22:00 (CET/CEST)","n/e","n/e","8569"
"Sweden (SE)","03.01.2018 22:00 - 03.01.2018 23:00 (CET/CEST)","n/e","n/e","7683"
"Sweden (SE)","03.01.2018 23:00 - 04.01.2018 00:00 (CET/CEST)","n/e","n/e","6709"
"Sweden (SE)","04.01.2018 00:00 - 04.01.2018 01:00 (CET/CEST)","n/e","n/e","5586"
"Sweden (SE)","04.01.2018 01:00 - 04.01.2018 02:00 (CET/CEST)","n/e","n/e","5533"
"Sweden (SE)","04.01.2018 02:00 - 04.01.2018 03:00 (CET/CEST)","n/e","n/e","5449"
"Sweden (SE)","04.01.2018 03:00 - 04.01.2018 04:00 (CET/CEST)","n/e","n/e","5420"
"Sweden (SE)","04.01.2018 04:00 - 04.01.2018 05:00 (CET/CEST)","n/e","n/e","5886"
"Sweden (SE)","04.01.2018 05:00 - 04.01.2018 06:00 (CET/CEST)","n/e","n/e","6061"
"Sweden (SE)","04.01.2018 06:00 - 04.01.2018 07:00 (CET/CEST)","n/e","n/e","7326"
"Sweden (SE)","04.01.2018 07:00 - 04.01.2018 08:00 (CET/CEST)","n/e","n/e","10049"
"Sweden (SE)","04.01.2018 08:00 - 04.01.2018 09:00 (CET/CEST)","n/e","n/e","11549"
"Sweden (SE)","04.01.2018 09:00 - 04.01.2018 10:00 (CET/CEST)","n/e","n/e","11613"
"Sweden (SE)","04.01.2018 10:00 - 04.01.2018 11:00 (CET/CEST)","n/e","n/e","11880"
"Sweden (SE)","04.01.2018 11:00 - 04.01.2018 12:00 (CET/CEST)","n/e","n/e","11458"
"Sweden (SE)","04.01.2018 12:00 - 04.01.2018 13:00 (CET/CEST)","n/e","n/e","11478"
"Sweden (SE)","04.01.2018 13:00 - 04.01.2018 14:00 (CET/CEST)","n/e","n/e","11479"
"Sweden (SE)","04.01.2018 14:00 - 04.01.2018 15:00 (CET/CEST)","n/e","n/e","11553"
"Sweden (SE)","04.01.2018 15:00 - 04.01.2018 16:00 (CET/CEST)","n/e","n/e","11654"
"Sweden (SE)","04.01.2018 16:00 - 04.01.2018 17:00 (CET/CEST)","n/e","n/e","11700"
"Sweden (SE)","04.01.2018 17:00 - 04.01.2018 18:00 (CET/CEST)","n/e","n/e","11692"
"Sweden (SE)","04.01.2018 18:00 - 04.01.2018 19:00 (CET/CEST)","n/e","n/e","11260"
"Sweden (SE)","04.01.2018 19:00 - 04.01.2018 20:00 (CET/CEST)","n/e","n/e","10727"
"Sweden (SE)","04.01.2018 20:00 - 04.01.2018 21:00 (CET/CEST)","n/e","n/e","10263"
"Sweden (SE)","04.01.2018 21:00 - 04.01.2018 22:00 (CET/CEST)","n/e","n/e","9453"
"Sweden (SE)","04.01.2018 22:00 - 04.01.2018 23:00 (CET/CEST)","n/e","n/e","8535"
"Sweden (SE)","04.01.2018 23:00 - 05.01.2018 00:00 (CET/CEST)","n/e","n/e","6883"
"Sweden (SE)","05.01.2018 00:00 - 05.01.2018 01:00 (CET/CEST)","n/e","n/e","5644"
"Sweden (SE)","05.01.2018 01:00 - 05.01.2018 02:00 (CET/CEST)","n/e","n/e","5506"
"Sweden (SE)","05.01.2018 02:00 - 05.01.2018 03:00 (CET/CEST)","n/e","n/e","5468"
"Sweden (SE)","05.01.2018 03:00 - 05.01.2018 04:00 (CET/CEST)","n/e","n/e","5454"
"Sweden (SE)","05.01.2018 04:00 - 05.01.2018 05:00 (CET/CEST)","n/e","n/e","6181"
"Sweden (SE)","05.01.2018 05:00 - 05.01.2018 06:00 (CET/CEST)","n/e","n/e","6574"
"Sweden (SE)","05.01.2018 06:00 - 05.01.2018 07:00 (CET/CEST)","n/e","n/e","7813"
"Sweden (SE)","05.01.2018 07:00 - 05.01.2018 08:00 (CET/CEST)","n/e","n/e","10071"
"Sweden (SE)","05.01.2018 08:00 - 05.01.2018 09:00 (CET/CEST)","n/e","n/e","11343"
"Sweden (SE)","05.01.2018 09:00 - 05.01.2018 10:00 (CET/CEST)","n/e","n/e","11491"
"Sweden (SE)","05.01.2018 10:00 - 05.01.2018 11:00 (CET/CEST)","n/e","n/e","11585"
"Sweden (SE)","05.01.2018 11:00 - 05.01.2018 12:00 (CET/CEST)","n/e","n/e","11566"
"Sweden (SE)","05.01.2018 12:00 - 05.01.2018 13:00 (CET/CEST)","n/e","n/e","11541"
"Sweden (SE)","05.01.2018 13:00 - 05.01.2018 14:00 (CET/CEST)","n/e","n/e","11548"
"Sweden (SE)","05.01.2018 14:00 - 05.01.2018 15:00 (CET/CEST)","n/e","n/e","11552"
"Sweden (SE)","05.01.2018 15:00 - 05.01.2018 16:00 (CET/CEST)","n/e","n/e","11619"
"Sweden (SE)","05.01.2018 16:00 - 05.01.2018 17:00 (CET/CEST)","n/e","n/e","11831"
"Sweden (SE)","05.01.2018 17:00 - 05.01.2018 18:00 (CET/CEST)","n/e","n/e","11911"
"Sweden (SE)","05.01.2018 18:00 - 05.01.2018 19:00 (CET/CEST)","n/e","n/e","11804"
"Sweden (SE)","05.01.2018 19:00 - 05.01.2018 20:00 (CET/CEST)","n/e","n/e","11393"
"Sweden (SE)","05.01.2018 20:00 - 05.01.2018 21:00 (CET/CEST)","n/e","n/e","10233"
"Sweden (SE)","05.01.2018 21:00 - 05.01.2018 22:00 (CET/CEST)","n/e","n/e","9884"
"Sweden (SE)","05.01.2018 22:00 - 05.01.2018 23:00 (CET/CEST)","n/e","n/e","8874"
"Sweden (SE)","05.01.2018 23:00 - 06.01.2018 00:00 (CET/CEST)","n/e","n/e","7861"
"Sweden (SE)","06.01.2018 00:00 - 06.01.2018 01:00 (CET/CEST)","n/e","n/e","6342"
"Sweden (SE)","06.01.2018 01:00 - 06.01.2018 02:00 (CET/CEST)","n/e","n/e","5983"
"Sweden (SE)","06.01.2018 02:00 - 06.01.2018 03:00 (CET/CEST)","n/e","n/e","5848"
"Sweden (SE)","06.01.2018 03:00 - 06.01.2018 04:00 (CET/CEST)","n/e","n/e","5826"
"Sweden (SE)","06.01.2018 04:00 - 06.01.2018 05:00 (CET/CEST)","n/e","n/e","5864"
"Sweden (SE)","06.01.2018 05:00 - 06.01.2018 06:00 (CET/CEST)","n/e","n/e","6115"
"Sweden (SE)","06.01.2018 06:00 - 06.01.2018 07:00 (CET/CEST)","n/e","n/e","6454"
"Sweden (SE)","06.01.2018 07:00 - 06.01.2018 08:00 (CET/CEST)","n/e","n/e","7536"
"Sweden (SE)","06.01.2018 08:00 - 06.01.2018 09:00 (CET/CEST)","n/e","n/e","8856"
"Sweden (SE)","06.01.2018 09:00 - 06.01.2018 10:00 (CET/CEST)","n/e","n/e","9559"
"Sweden (SE)","06.01.2018 10:00 - 06.01.2018 11:00 (CET/CEST)","n/e","n/e","10187"
"Sweden (SE)","06.01.2018 11:00 - 06.01.2018 12:00 (CET/CEST)","n/e","n/e","10293"
"Sweden (SE)","06.01.2018 12:00 - 06.01.2018 13:00 (CET/CEST)","n/e","n/e","10258"
"Sweden (SE)","06.01.2018 13:00 - 06.01.2018 14:00 (CET/CEST)","n/e","n/e","10224"
"Sweden (SE)","06.01.2018 14:00 - 06.01.2018 15:00 (CET/CEST)","n/e","n/e","10235"
"Sweden (SE)","06.01.2018 15:00 - 06.01.2018 16:00 (CET/CEST)","n/e","n/e","10508"
"Sweden (SE)","06.01.2018 16:00 - 06.01.2018 17:00 (CET/CEST)","n/e","n/e","10771"
"Sweden (SE)","06.01.2018 17:00 - 06.01.2018 18:00 (CET/CEST)","n/e","n/e","10757"
"Sweden (SE)","06.01.2018 18:00 - 06.01.2018 19:00 (CET/CEST)","n/e","n/e","10654"
"Sweden (SE)","06.01.2018 19:00 - 06.01.2018 20:00 (CET/CEST)","n/e","n/e","10150"
"Sweden (SE)","06.01.2018 20:00 - 06.01.2018 21:00 (CET/CEST)","n/e","n/e","9341"
"Sweden (SE)","06.01.2018 21:00 - 06.01.2018 22:00 (CET/CEST)","n/e","n/e","8845"
"Sweden (SE)","06.01.2018 22:00 - 06.01.2018 23:00 (CET/CEST)","n/e","n/e","8239"
"Sweden (SE)","06.01.2018 23:00 - 07.01.2018 00:00 (CET/CEST)","n/e","n/e","6666"
"Sweden (SE)","07.01.2018 00:00 - 07.01.2018 01:00 (CET/CEST)","n/e","n/e","5516"
"Sweden (SE)","07.01.2018 01:00 - 07.01.2018 02:00 (CET/CEST)","n/e","n/e","5151"
"Sweden (SE)","07.01.2018 02:00 - 07.01.2018 03:00 (CET/CEST)","n/e","n/e","5086"
"Sweden (SE)","07.01.2018 03:00 - 07.01.2018 04:00 (CET/CEST)","n/e","n/e","5063"
"Sweden (SE)","07.01.2018 04:00 - 07.01.2018 05:00 (CET/CEST)","n/e","n/e","5051"
"Sweden (SE)","07.01.2018 05:00 - 07.01.2018 06:00 (CET/CEST)","n/e","n/e","5320"
"Sweden (SE)","07.01.2018 06:00 - 07.01.2018 07:00 (CET/CEST)","n/e","n/e","5919"
"Sweden (SE)","07.01.2018 07:00 - 07.01.2018 08:00 (CET/CEST)","n/e","n/e","6307"
"Sweden (SE)","07.01.2018 08:00 - 07.01.2018 09:00 (CET/CEST)","n/e","n/e","7051"
"Sweden (SE)","07.01.2018 09:00 - 07.01.2018 10:00 (CET/CEST)","n/e","n/e","7507"
"Sweden (SE)","07.01.2018 10:00 - 07.01.2018 11:00 (CET/CEST)","n/e","n/e","7739"
"Sweden (SE)","07.01.2018 11:00 - 07.01.2018 12:00 (CET/CEST)","n/e","n/e","7931"
"Sweden (SE)","07.01.2018 12:00 - 07.01.2018 13:00 (CET/CEST)","n/e","n/e","8014"
"Sweden (SE)","07.01.2018 13:00 - 07.01.2018 14:00 (CET/CEST)","n/e","n/e","8070"
"Sweden (SE)","07.01.2018 14:00 - 07.01.2018 15:00 (CET/CEST)","n/e","n/e","8125"
"Sweden (SE)","07.01.2018 15:00 - 07.01.2018 16:00 (CET/CEST)","n/e","n/e","8190"
"Sweden (SE)","07.01.2018 16:00 - 07.01.2018 17:00 (CET/CEST)","n/e","n/e","8543"
"Sweden (SE)","07.01.2018 17:00 - 07.01.2018 18:00 (CET/CEST)","n/e","n/e","8947"
"Sweden (SE)","07.01.2018 18:00 - 07.01.2018 19:00 (CET/CEST)","n/e","n/e","9156"
"Sweden (SE)","07.01.2018 19:00 - 07.01.2018 20:00 (CET/CEST)","n/e","n/e","9049"
"Sweden (SE)","07.01.2018 20:00 - 07.01.2018 21:00 (CET/CEST)","n/e","n/e","8864"
"Sweden (SE)","07.01.2018 21:00 - 07.01.2018 22:00 (CET/CEST)","n/e","n/e","8130"
"Sweden (SE)","07.01.2018 22:00 - 07.01.2018 23:00 (CET/CEST)","n/e","n/e","7697"
"Sweden (SE)","07.01.2018 23:00 - 08.01.2018 00:00 (CET/CEST)","n/e","n/e","6835"
"Sweden (SE)","08.01.2018 00:00 - 08.01.2018 01:00 (CET/CEST)","n/e","n/e","5388"
"Sweden (SE)","08.01.2018 01:00 - 08.01.2018 02:00 (CET/CEST)","n/e","n/e","5227"
"Sweden (SE)","08.01.2018 02:00 - 08.01.2018 03:00 (CET/CEST)","n/e","n/e","5175"
"Sweden (SE)","08.01.2018 03:00 - 08.01.2018 04:00 (CET/CEST)","n/e","n/e","5227"
"Sweden (SE)","08.01.2018 04:00 - 08.01.2018 05:00 (CET/CEST)","n/e","n/e","5983"
"Sweden (SE)","08.01.2018 05:00 - 08.01.2018 06:00 (CET/CEST)","n/e","n/e","6627"
"Sweden (SE)","08.01.2018 06:00 - 08.01.2018 07:00 (CET/CEST)","n/e","n/e","9032"
"Sweden (SE)","08.01.2018 07:00 - 08.01.2018 08:00 (CET/CEST)","n/e","n/e","11176"
"Sweden (SE)","08.01.2018 08:00 - 08.01.2018 09:00 (CET/CEST)","n/e","n/e","11643"
"Sweden (SE)","08.01.2018 09:00 - 08.01.2018 10:00 (CET/CEST)","n/e","n/e","11621"
"Sweden (SE)","08.01.2018 10:00 - 08.01.2018 11:00 (CET/CEST)","n/e","n/e","11619"
"Sweden (SE)","08.01.2018 11:00 - 08.01.2018 12:00 (CET/CEST)","n/e","n/e","11617"
"Sweden (SE)","08.01.2018 12:00 - 08.01.2018 13:00 (CET/CEST)","n/e","n/e","11583"
"Sweden (SE)","08.01.2018 13:00 - 08.01.2018 14:00 (CET/CEST)","n/e","n/e","11516"
"Sweden (SE)","08.01.2018 14:00 - 08.01.2018 15:00 (CET/CEST)","n/e","n/e","11532"
"Sweden (SE)","08.01.2018 15:00 - 08.01.2018 16:00 (CET/CEST)","n/e","n/e","11655"
"Sweden (SE)","08.01.2018 16:00 - 08.01.2018 17:00 (CET/CEST)","n/e","n/e","11564"
"Sweden (SE)","08.01.2018 17:00 - 08.01.2018 18:00 (CET/CEST)","n/e","n/e","11520"
"Sweden (SE)","08.01.2018 18:00 - 08.01.2018 19:00 (CET/CEST)","n/e","n/e","11408"
"Sweden (SE)","08.01.2018 19:00 - 08.01.2018 20:00 (CET/CEST)","n/e","n/e","10903"
"Sweden (SE)","08.01.2018 20:00 - 08.01.2018 21:00 (CET/CEST)","n/e","n/e","9435"
"Sweden (SE)","08.01.2018 21:00 - 08.01.2018 22:00 (CET/CEST)","n/e","n/e","9010"
"Sweden (SE)","08.01.2018 22:00 - 08.01.2018 23:00 (CET/CEST)","n/e","n/e","8035"
"Sweden (SE)","08.01.2018 23:00 - 09.01.2018 00:00 (CET/CEST)","n/e","n/e","7041"
"Sweden (SE)","09.01.2018 00:00 - 09.01.2018 01:00 (CET/CEST)","n/e","n/e","6006"
"Sweden (SE)","09.01.2018 01:00 - 09.01.2018 02:00 (CET/CEST)","n/e","n/e","5681"
"Sweden (SE)","09.01.2018 02:00 - 09.01.2018 03:00 (CET/CEST)","n/e","n/e","5646"
"Sweden (SE)","09.01.2018 03:00 - 09.01.2018 04:00 (CET/CEST)","n/e","n/e","5684"
"Sweden (SE)","09.01.2018 04:00 - 09.01.2018 05:00 (CET/CEST)","n/e","n/e","6372"
"Sweden (SE)","09.01.2018 05:00 - 09.01.2018 06:00 (CET/CEST)","n/e","n/e","6721"
"Sweden (SE)","09.01.2018 06:00 - 09.01.2018 07:00 (CET/CEST)","n/e","n/e","8708"
"Sweden (SE)","09.01.2018 07:00 - 09.01.2018 08:00 (CET/CEST)","n/e","n/e","10512"
"Sweden (SE)","09.01.2018 08:00 - 09.01.2018 09:00 (CET/CEST)","n/e","n/e","11357"
"Sweden (SE)","09.01.2018 09:00 - 09.01.2018 10:00 (CET/CEST)","n/e","n/e","11417"
"Sweden (SE)","09.01.2018 10:00 - 09.01.2018 11:00 (CET/CEST)","n/e","n/e","11376"
"Sweden (SE)","09.01.2018 11:00 - 09.01.2018 12:00 (CET/CEST)","n/e","n/e","11261"
"Sweden (SE)","09.01.2018 12:00 - 09.01.2018 13:00 (CET/CEST)","n/e","n/e","11027"
"Sweden (SE)","09.01.2018 13:00 - 09.01.2018 14:00 (CET/CEST)","n/e","n/e","10974"
"Sweden (SE)","09.01.2018 14:00 - 09.01.2018 15:00 (CET/CEST)","n/e","n/e","10947"
"Sweden (SE)","09.01.2018 15:00 - 09.01.2018 16:00 (CET/CEST)","n/e","n/e","11083"
"Sweden (SE)","09.01.2018 16:00 - 09.01.2018 17:00 (CET/CEST)","n/e","n/e","11452"
"Sweden (SE)","09.01.2018 17:00 - 09.01.2018 18:00 (CET/CEST)","n/e","n/e","11561"
"Sweden (SE)","09.01.2018 18:00 - 09.01.2018 19:00 (CET/CEST)","n/e","n/e","11512"
"Sweden (SE)","09.01.2018 19:00 - 09.01.2018 20:00 (CET/CEST)","n/e","n/e","10992"
"Sweden (SE)","09.01.2018 20:00 - 09.01.2018 21:00 (CET/CEST)","n/e","n/e","9716"
"Sweden (SE)","09.01.2018 21:00 - 09.01.2018 22:00 (CET/CEST)","n/e","n/e","9187"
"Sweden (SE)","09.01.2018 22:00 - 09.01.2018 23:00 (CET/CEST)","n/e","n/e","8483"
"Sweden (SE)","09.01.2018 23:00 - 10.01.2018 00:00 (CET/CEST)","n/e","n/e","7703"
"Sweden (SE)","10.01.2018 00:00 - 10.01.2018 01:00 (CET/CEST)","n/e","n/e","6502"
"Sweden (SE)","10.01.2018 01:00 - 10.01.2018 02:00 (CET/CEST)","n/e","n/e","6235"
"Sweden (SE)","10.01.2018 02:00 - 10.01.2018 03:00 (CET/CEST)","n/e","n/e","6133"
"Sweden (SE)","10.01.2018 03:00 - 10.01.2018 04:00 (CET/CEST)","n/e","n/e","6205"
"Sweden (SE)","10.01.2018 04:00 - 10.01.2018 05:00 (CET/CEST)","n/e","n/e","6712"
"Sweden (SE)","10.01.2018 05:00 - 10.01.2018 06:00 (CET/CEST)","n/e","n/e","7696"
"Sweden (SE)","10.01.2018 06:00 - 10.01.2018 07:00 (CET/CEST)","n/e","n/e","10380"
"Sweden (SE)","10.01.2018 07:00 - 10.01.2018 08:00 (CET/CEST)","n/e","n/e","12169"
"Sweden (SE)","10.01.2018 08:00 - 10.01.2018 09:00 (CET/CEST)","n/e","n/e","12285"
"Sweden (SE)","10.01.2018 09:00 - 10.01.2018 10:00 (CET/CEST)","n/e","n/e","12187"
"Sweden (SE)","10.01.2018 10:00 - 10.01.2018 11:00 (CET/CEST)","n/e","n/e","12190"
"Sweden (SE)","10.01.2018 11:00 - 10.01.2018 12:00 (CET/CEST)","n/e","n/e","12251"
"Sweden (SE)","10.01.2018 12:00 - 10.01.2018 13:00 (CET/CEST)","n/e","n/e","12415"
"Sweden (SE)","10.01.2018 13:00 - 10.01.2018 14:00 (CET/CEST)","n/e","n/e","12461"
"Sweden (SE)","10.01.2018 14:00 - 10.01.2018 15:00 (CET/CEST)","n/e","n/e","12397"
"Sweden (SE)","10.01.2018 15:00 - 10.01.2018 16:00 (CET/CEST)","n/e","n/e","12446"
"Sweden (SE)","10.01.2018 16:00 - 10.01.2018 17:00 (CET/CEST)","n/e","n/e","12423"
"Sweden (SE)","10.01.2018 17:00 - 10.01.2018 18:00 (CET/CEST)","n/e","n/e","12316"
"Sweden (SE)","10.01.2018 18:00 - 10.01.2018 19:00 (CET/CEST)","n/e","n/e","12320"
"Sweden (SE)","10.01.2018 19:00 - 10.01.2018 20:00 (CET/CEST)","n/e","n/e","12418"
"Sweden (SE)","10.01.2018 20:00 - 10.01.2018 21:00 (CET/CEST)","n/e","n/e","11587"
"Sweden (SE)","10.01.2018 21:00 - 10.01.2018 22:00 (CET/CEST)","n/e","n/e","10203"
"Sweden (SE)","10.01.2018 22:00 - 10.01.2018 23:00 (CET/CEST)","n/e","n/e","9424"
"Sweden (SE)","10.01.2018 23:00 - 11.01.2018 00:00 (CET/CEST)","n/e","n/e","8277"
"Sweden (SE)","11.01.2018 00:00 - 11.01.2018 01:00 (CET/CEST)","n/e","n/e","7035"
"Sweden (SE)","11.01.2018 01:00 - 11.01.2018 02:00 (CET/CEST)","n/e","n/e","6780"
"Sweden (SE)","11.01.2018 02:00 - 11.01.2018 03:00 (CET/CEST)","n/e","n/e","6721"
"Sweden (SE)","11.01.2018 03:00 - 11.01.2018 04:00 (CET/CEST)","n/e","n/e","6767"
"Sweden (SE)","11.01.2018 04:00 - 11.01.2018 05:00 (CET/CEST)","n/e","n/e","7384"
"Sweden (SE)","11.01.2018 05:00 - 11.01.2018 06:00 (CET/CEST)","n/e","n/e","8690"
"Sweden (SE)","11.01.2018 06:00 - 11.01.2018 07:00 (CET/CEST)","n/e","n/e","10971"
"Sweden (SE)","11.01.2018 07:00 - 11.01.2018 08:00 (CET/CEST)","n/e","n/e","12178"
"Sweden (SE)","11.01.2018 08:00 - 11.01.2018 09:00 (CET/CEST)","n/e","n/e","12482"
"Sweden (SE)","11.01.2018 09:00 - 11.01.2018 10:00 (CET/CEST)","n/e","n/e","12485"
"Sweden (SE)","11.01.2018 10:00 - 11.01.2018 11:00 (CET/CEST)","n/e","n/e","12447"
