"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Sweden (SE)","01.01.2017 00:00 - 01.01.2017 01:00 (CET/CEST)","n/e","n/e","2735"
"Sweden (SE)","01.01.2017 01:00 - 01.01.2017 02:00 (CET/CEST)","n/e","n/e","2636"
"Sweden (SE)","01.01.2017 02:00 - 01.01.2017 03:00 (CET/CEST)","n/e","n/e","2643"
"Sweden (SE)","01.01.2017 03:00 - 01.01.2017 04:00 (CET/CEST)","n/e","n/e","2753"
"Sweden (SE)","01.01.2017 04:00 - 01.01.2017 05:00 (CET/CEST)","n/e","n/e","2762"
"Sweden (SE)","01.01.2017 05:00 - 01.01.2017 06:00 (CET/CEST)","n/e","n/e","2860"
"Sweden (SE)","01.01.2017 06:00 - 01.01.2017 07:00 (CET/CEST)","n/e","n/e","3020"
"Sweden (SE)","01.01.2017 07:00 - 01.01.2017 08:00 (CET/CEST)","n/e","n/e","3414"
"Sweden (SE)","01.01.2017 08:00 - 01.01.2017 09:00 (CET/CEST)","n/e","n/e","3613"
"Sweden (SE)","01.01.2017 09:00 - 01.01.2017 10:00 (CET/CEST)","n/e","n/e","3964"
"Sweden (SE)","01.01.2017 10:00 - 01.01.2017 11:00 (CET/CEST)","n/e","n/e","4262"
"Sweden (SE)","01.01.2017 11:00 - 01.01.2017 12:00 (CET/CEST)","n/e","n/e","4356"
"Sweden (SE)","01.01.2017 12:00 - 01.01.2017 13:00 (CET/CEST)","n/e","n/e","4578"
"Sweden (SE)","01.01.2017 13:00 - 01.01.2017 14:00 (CET/CEST)","n/e","n/e","4762"
"Sweden (SE)","01.01.2017 14:00 - 01.01.2017 15:00 (CET/CEST)","n/e","n/e","5159"
"Sweden (SE)","01.01.2017 15:00 - 01.01.2017 16:00 (CET/CEST)","n/e","n/e","5382"
"Sweden (SE)","01.01.2017 16:00 - 01.01.2017 17:00 (CET/CEST)","n/e","n/e","5818"
"Sweden (SE)","01.01.2017 17:00 - 01.01.2017 18:00 (CET/CEST)","n/e","n/e","6002"
