"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Bulgaria (BG)","01.01.2021 00:00 - 01.01.2021 01:00 (CET/CEST)","0","","25"
"Bulgaria (BG)","01.01.2021 01:00 - 01.01.2021 02:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 02:00 - 01.01.2021 03:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 03:00 - 01.01.2021 04:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 04:00 - 01.01.2021 05:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 05:00 - 01.01.2021 06:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 06:00 - 01.01.2021 07:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 07:00 - 01.01.2021 08:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 08:00 - 01.01.2021 09:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 09:00 - 01.01.2021 10:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 10:00 - 01.01.2021 11:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","01.01.2021 11:00 - 01.01.2021 12:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 12:00 - 01.01.2021 13:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 13:00 - 01.01.2021 14:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 14:00 - 01.01.2021 15:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","01.01.2021 15:00 - 01.01.2021 16:00 (CET/CEST)","2","","73"
"Bulgaria (BG)","01.01.2021 16:00 - 01.01.2021 17:00 (CET/CEST)","306","","278"
"Bulgaria (BG)","01.01.2021 17:00 - 01.01.2021 18:00 (CET/CEST)","409","","416"
"Bulgaria (BG)","01.01.2021 18:00 - 01.01.2021 19:00 (CET/CEST)","361","","438"
"Bulgaria (BG)","01.01.2021 19:00 - 01.01.2021 20:00 (CET/CEST)","329","","387"
"Bulgaria (BG)","01.01.2021 20:00 - 01.01.2021 21:00 (CET/CEST)","224","","308"
"Bulgaria (BG)","01.01.2021 21:00 - 01.01.2021 22:00 (CET/CEST)","206","","293"
"Bulgaria (BG)","01.01.2021 22:00 - 01.01.2021 23:00 (CET/CEST)","163","","236"
"Bulgaria (BG)","01.01.2021 23:00 - 02.01.2021 00:00 (CET/CEST)","11","","60"
"Bulgaria (BG)","02.01.2021 00:00 - 02.01.2021 01:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 01:00 - 02.01.2021 02:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 02:00 - 02.01.2021 03:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 03:00 - 02.01.2021 04:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 04:00 - 02.01.2021 05:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 05:00 - 02.01.2021 06:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 06:00 - 02.01.2021 07:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 07:00 - 02.01.2021 08:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 08:00 - 02.01.2021 09:00 (CET/CEST)","0","","12"
"Bulgaria (BG)","02.01.2021 09:00 - 02.01.2021 10:00 (CET/CEST)","0","","13"
"Bulgaria (BG)","02.01.2021 10:00 - 02.01.2021 11:00 (CET/CEST)","0","","13"
"Bulgaria (BG)","02.01.2021 11:00 - 02.01.2021 12:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","02.01.2021 12:00 - 02.01.2021 13:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","02.01.2021 13:00 - 02.01.2021 14:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","02.01.2021 14:00 - 02.01.2021 15:00 (CET/CEST)","0","","20"
"Bulgaria (BG)","02.01.2021 15:00 - 02.01.2021 16:00 (CET/CEST)","19","","161"
"Bulgaria (BG)","02.01.2021 16:00 - 02.01.2021 17:00 (CET/CEST)","358","","332"
"Bulgaria (BG)","02.01.2021 17:00 - 02.01.2021 18:00 (CET/CEST)","521","","392"
"Bulgaria (BG)","02.01.2021 18:00 - 02.01.2021 19:00 (CET/CEST)","349","","474"
"Bulgaria (BG)","02.01.2021 19:00 - 02.01.2021 20:00 (CET/CEST)","313","","278"
"Bulgaria (BG)","02.01.2021 20:00 - 02.01.2021 21:00 (CET/CEST)","192","","161"
"Bulgaria (BG)","02.01.2021 21:00 - 02.01.2021 22:00 (CET/CEST)","0","","142"
"Bulgaria (BG)","02.01.2021 22:00 - 02.01.2021 23:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","02.01.2021 23:00 - 03.01.2021 00:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 00:00 - 03.01.2021 01:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST)","0","","146"
"Bulgaria (BG)","03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST)","0","","230"
"Bulgaria (BG)","03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST)","0","","253"
"Bulgaria (BG)","03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST)","0","","182"
"Bulgaria (BG)","03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST)","0","","113"
"Bulgaria (BG)","03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST)","0","","89"
"Bulgaria (BG)","03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST)","170","","103"
"Bulgaria (BG)","03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST)","570","","180"
"Bulgaria (BG)","03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST)","615","","439"
"Bulgaria (BG)","03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST)","598","","435"
"Bulgaria (BG)","03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST)","330","","432"
"Bulgaria (BG)","03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST)","48","","328"
"Bulgaria (BG)","03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST)","0","","241"
"Bulgaria (BG)","03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST)","0","","114"
"Bulgaria (BG)","03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST)","0","","47"
"Bulgaria (BG)","04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST)","0","","8"
"Bulgaria (BG)","04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST)","0","","9"
"Bulgaria (BG)","04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST)","0","","209"
"Bulgaria (BG)","04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST)","0","","319"
"Bulgaria (BG)","04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST)","0","","460"
"Bulgaria (BG)","04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST)","0","","439"
"Bulgaria (BG)","04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST)","0","","299"
"Bulgaria (BG)","04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST)","0","","234"
"Bulgaria (BG)","04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST)","0","","223"
"Bulgaria (BG)","04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST)","0","","199"
"Bulgaria (BG)","04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST)","0","","186"
"Bulgaria (BG)","04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST)","137","","157"
"Bulgaria (BG)","04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST)","395","","211"
"Bulgaria (BG)","04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST)","580","","388"
