"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Spain (ES)","06.01.2018 18:00 - 06.01.2018 19:00 (CET/CEST)","","0","2528"
"Spain (ES)","06.01.2018 19:00 - 06.01.2018 20:00 (CET/CEST)","","0","2715"
"Spain (ES)","06.01.2018 20:00 - 06.01.2018 21:00 (CET/CEST)","","0","2727"
"Spain (ES)","06.01.2018 21:00 - 06.01.2018 22:00 (CET/CEST)","","0","2767"
"Spain (ES)","06.01.2018 22:00 - 06.01.2018 23:00 (CET/CEST)","","0","2414"
"Spain (ES)","06.01.2018 23:00 - 07.01.2018 00:00 (CET/CEST)","","1","2174"
"Spain (ES)","07.01.2018 00:00 - 07.01.2018 01:00 (CET/CEST)","","179","1606"
"Spain (ES)","07.01.2018 01:00 - 07.01.2018 02:00 (CET/CEST)","","737","1194"
"Spain (ES)","07.01.2018 02:00 - 07.01.2018 03:00 (CET/CEST)","","1636","1095"
"Spain (ES)","07.01.2018 03:00 - 07.01.2018 04:00 (CET/CEST)","","2071","1210"
"Spain (ES)","07.01.2018 04:00 - 07.01.2018 05:00 (CET/CEST)","","2135","1192"
"Spain (ES)","07.01.2018 05:00 - 07.01.2018 06:00 (CET/CEST)","","2118","1052"
"Spain (ES)","07.01.2018 06:00 - 07.01.2018 07:00 (CET/CEST)","","1963","1083"
"Spain (ES)","07.01.2018 07:00 - 07.01.2018 08:00 (CET/CEST)","","1739","1041"
"Spain (ES)","07.01.2018 08:00 - 07.01.2018 09:00 (CET/CEST)","","1400","1102"
"Spain (ES)","07.01.2018 09:00 - 07.01.2018 10:00 (CET/CEST)","","691","1398"
"Spain (ES)","07.01.2018 10:00 - 07.01.2018 11:00 (CET/CEST)","","242","1939"
"Spain (ES)","07.01.2018 11:00 - 07.01.2018 12:00 (CET/CEST)","","1","2621"
"Spain (ES)","07.01.2018 12:00 - 07.01.2018 13:00 (CET/CEST)","","1","2942"
"Spain (ES)","07.01.2018 13:00 - 07.01.2018 14:00 (CET/CEST)","","1","2332"
"Spain (ES)","07.01.2018 14:00 - 07.01.2018 15:00 (CET/CEST)","","1","2216"
"Spain (ES)","07.01.2018 15:00 - 07.01.2018 16:00 (CET/CEST)","","56","1613"
"Spain (ES)","07.01.2018 16:00 - 07.01.2018 17:00 (CET/CEST)","","261","1774"
"Spain (ES)","07.01.2018 17:00 - 07.01.2018 18:00 (CET/CEST)","","225","1712"
"Spain (ES)","07.01.2018 18:00 - 07.01.2018 19:00 (CET/CEST)","","0","3208"
"Spain (ES)","07.01.2018 19:00 - 07.01.2018 20:00 (CET/CEST)","","0","4187"
"Spain (ES)","07.01.2018 20:00 - 07.01.2018 21:00 (CET/CEST)","","1","5051"
"Spain (ES)","07.01.2018 21:00 - 07.01.2018 22:00 (CET/CEST)","","1","5620"
"Spain (ES)","07.01.2018 22:00 - 07.01.2018 23:00 (CET/CEST)","","1","4755"
"Spain (ES)","07.01.2018 23:00 - 08.01.2018 00:00 (CET/CEST)","","0","3872"
"Spain (ES)","08.01.2018 00:00 - 08.01.2018 01:00 (CET/CEST)","","45","1639"
"Spain (ES)","08.01.2018 01:00 - 08.01.2018 02:00 (CET/CEST)","","211","1301"
"Spain (ES)","08.01.2018 02:00 - 08.01.2018 03:00 (CET/CEST)","","419","1231"
"Spain (ES)","08.01.2018 03:00 - 08.01.2018 04:00 (CET/CEST)","","547","1160"
"Spain (ES)","08.01.2018 04:00 - 08.01.2018 05:00 (CET/CEST)","","646","1158"
"Spain (ES)","08.01.2018 05:00 - 08.01.2018 06:00 (CET/CEST)","","646","1248"
"Spain (ES)","08.01.2018 06:00 - 08.01.2018 07:00 (CET/CEST)","","127","1695"
"Spain (ES)","08.01.2018 07:00 - 08.01.2018 08:00 (CET/CEST)","","1","2565"
"Spain (ES)","08.01.2018 08:00 - 08.01.2018 09:00 (CET/CEST)","","0","4396"
"Spain (ES)","08.01.2018 09:00 - 08.01.2018 10:00 (CET/CEST)","","0","4834"
"Spain (ES)","08.01.2018 10:00 - 08.01.2018 11:00 (CET/CEST)","","0","5194"
"Spain (ES)","08.01.2018 11:00 - 08.01.2018 12:00 (CET/CEST)","","0","4922"
"Spain (ES)","08.01.2018 12:00 - 08.01.2018 13:00 (CET/CEST)","","0","4311"
"Spain (ES)","08.01.2018 13:00 - 08.01.2018 14:00 (CET/CEST)","","0","3893"
"Spain (ES)","08.01.2018 14:00 - 08.01.2018 15:00 (CET/CEST)","","0","2721"
"Spain (ES)","08.01.2018 15:00 - 08.01.2018 16:00 (CET/CEST)","","0","2260"
"Spain (ES)","08.01.2018 16:00 - 08.01.2018 17:00 (CET/CEST)","","0","2514"
"Spain (ES)","08.01.2018 17:00 - 08.01.2018 18:00 (CET/CEST)","","0","3379"
"Spain (ES)","08.01.2018 18:00 - 08.01.2018 19:00 (CET/CEST)","","0","4992"
"Spain (ES)","08.01.2018 19:00 - 08.01.2018 20:00 (CET/CEST)","","0","5998"
"Spain (ES)","08.01.2018 20:00 - 08.01.2018 21:00 (CET/CEST)","","0","5820"
"Spain (ES)","08.01.2018 21:00 - 08.01.2018 22:00 (CET/CEST)","","0","5543"
"Spain (ES)","08.01.2018 22:00 - 08.01.2018 23:00 (CET/CEST)","","0","3445"
"Spain (ES)","08.01.2018 23:00 - 09.01.2018 00:00 (CET/CEST)","","0","2345"
"Spain (ES)","09.01.2018 00:00 - 09.01.2018 01:00 (CET/CEST)","","1","2172"
"Spain (ES)","09.01.2018 01:00 - 09.01.2018 02:00 (CET/CEST)","","0","1450"
"Spain (ES)","09.01.2018 02:00 - 09.01.2018 03:00 (CET/CEST)","","573","1138"
"Spain (ES)","09.01.2018 03:00 - 09.01.2018 04:00 (CET/CEST)","","656","1178"
"Spain (ES)","09.01.2018 04:00 - 09.01.2018 05:00 (CET/CEST)","","806","1006"
"Spain (ES)","09.01.2018 05:00 - 09.01.2018 06:00 (CET/CEST)","","937","1118"
"Spain (ES)","09.01.2018 06:00 - 09.01.2018 07:00 (CET/CEST)","","680","1222"
"Spain (ES)","09.01.2018 07:00 - 09.01.2018 08:00 (CET/CEST)","","111","1928"
"Spain (ES)","09.01.2018 08:00 - 09.01.2018 09:00 (CET/CEST)","","1","2444"
"Spain (ES)","09.01.2018 09:00 - 09.01.2018 10:00 (CET/CEST)","","1","2802"
"Spain (ES)","09.01.2018 10:00 - 09.01.2018 11:00 (CET/CEST)","","1","3376"
"Spain (ES)","09.01.2018 11:00 - 09.01.2018 12:00 (CET/CEST)","","1","3411"
"Spain (ES)","09.01.2018 12:00 - 09.01.2018 13:00 (CET/CEST)","","1","2778"
"Spain (ES)","09.01.2018 13:00 - 09.01.2018 14:00 (CET/CEST)","","1","2798"
"Spain (ES)","09.01.2018 14:00 - 09.01.2018 15:00 (CET/CEST)","","1","2442"
"Spain (ES)","09.01.2018 15:00 - 09.01.2018 16:00 (CET/CEST)","","1","2757"
"Spain (ES)","09.01.2018 16:00 - 09.01.2018 17:00 (CET/CEST)","","1","3032"
"Spain (ES)","09.01.2018 17:00 - 09.01.2018 18:00 (CET/CEST)","","1","3124"
"Spain (ES)","09.01.2018 18:00 - 09.01.2018 19:00 (CET/CEST)","","0","3179"
"Spain (ES)","09.01.2018 19:00 - 09.01.2018 20:00 (CET/CEST)","","0","3771"
"Spain (ES)","09.01.2018 20:00 - 09.01.2018 21:00 (CET/CEST)","","0","4105"
"Spain (ES)","09.01.2018 21:00 - 09.01.2018 22:00 (CET/CEST)","","0","4033"
"Spain (ES)","09.01.2018 22:00 - 09.01.2018 23:00 (CET/CEST)","","0","2966"
"Spain (ES)","09.01.2018 23:00 - 10.01.2018 00:00 (CET/CEST)","","0","2062"
"Spain (ES)","10.01.2018 00:00 - 10.01.2018 01:00 (CET/CEST)","","373","1873"
"Spain (ES)","10.01.2018 01:00 - 10.01.2018 02:00 (CET/CEST)","","652","1509"
"Spain (ES)","10.01.2018 02:00 - 10.01.2018 03:00 (CET/CEST)","","947","1412"
"Spain (ES)","10.01.2018 03:00 - 10.01.2018 04:00 (CET/CEST)","","1167","1348"
"Spain (ES)","10.01.2018 04:00 - 10.01.2018 05:00 (CET/CEST)","","984","1167"
"Spain (ES)","10.01.2018 05:00 - 10.01.2018 06:00 (CET/CEST)","","883","1204"
"Spain (ES)","10.01.2018 06:00 - 10.01.2018 07:00 (CET/CEST)","","923","1327"
"Spain (ES)","10.01.2018 07:00 - 10.01.2018 08:00 (CET/CEST)","","350","2392"
"Spain (ES)","10.01.2018 08:00 - 10.01.2018 09:00 (CET/CEST)","","0","2573"
"Spain (ES)","10.01.2018 09:00 - 10.01.2018 10:00 (CET/CEST)","","0","2931"
"Spain (ES)","10.01.2018 10:00 - 10.01.2018 11:00 (CET/CEST)","","20","2755"
"Spain (ES)","10.01.2018 11:00 - 10.01.2018 12:00 (CET/CEST)","","99","2245"
"Spain (ES)","10.01.2018 12:00 - 10.01.2018 13:00 (CET/CEST)","","99","1980"
"Spain (ES)","10.01.2018 13:00 - 10.01.2018 14:00 (CET/CEST)","","192","1460"
"Spain (ES)","10.01.2018 14:00 - 10.01.2018 15:00 (CET/CEST)","","535","1397"
"Spain (ES)","10.01.2018 15:00 - 10.01.2018 16:00 (CET/CEST)","","437","1236"
