"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"Spain (ES)","05.06.2022 19:00 - 05.06.2022 19:15 (CET/CEST)","820"
"Spain (ES)","05.06.2022 19:15 - 05.06.2022 19:30 (CET/CEST)","812"
"Spain (ES)","05.06.2022 19:30 - 05.06.2022 19:45 (CET/CEST)","828"
"Spain (ES)","05.06.2022 19:45 - 05.06.2022 20:00 (CET/CEST)","832"
"Spain (ES)","05.06.2022 20:00 - 05.06.2022 20:15 (CET/CEST)","844"
"Spain (ES)","05.06.2022 20:15 - 05.06.2022 20:30 (CET/CEST)","872"
"Spain (ES)","05.06.2022 20:30 - 05.06.2022 20:45 (CET/CEST)","888"
"Spain (ES)","05.06.2022 20:45 - 05.06.2022 21:00 (CET/CEST)","896"
"Spain (ES)","05.06.2022 21:00 - 05.06.2022 21:15 (CET/CEST)","920"
"Spain (ES)","05.06.2022 21:15 - 05.06.2022 21:30 (CET/CEST)","932"
"Spain (ES)","05.06.2022 21:30 - 05.06.2022 21:45 (CET/CEST)","944"
"Spain (ES)","05.06.2022 21:45 - 05.06.2022 22:00 (CET/CEST)","948"
"Spain (ES)","05.06.2022 22:00 - 05.06.2022 22:15 (CET/CEST)","940"
"Spain (ES)","05.06.2022 22:15 - 05.06.2022 22:30 (CET/CEST)","948"
"Spain (ES)","05.06.2022 22:30 - 05.06.2022 22:45 (CET/CEST)","940"
"Spain (ES)","05.06.2022 22:45 - 05.06.2022 23:00 (CET/CEST)","932"
"Spain (ES)","05.06.2022 23:00 - 05.06.2022 23:15 (CET/CEST)","916"
"Spain (ES)","05.06.2022 23:15 - 05.06.2022 23:30 (CET/CEST)","916"
"Spain (ES)","05.06.2022 23:30 - 05.06.2022 23:45 (CET/CEST)","896"
"Spain (ES)","05.06.2022 23:45 - 06.06.2022 00:00 (CET/CEST)","892"
"Spain (ES)","06.06.2022 00:00 - 06.06.2022 00:15 (CET/CEST)","888"
"Spain (ES)","06.06.2022 00:15 - 06.06.2022 00:30 (CET/CEST)","876"
"Spain (ES)","06.06.2022 00:30 - 06.06.2022 00:45 (CET/CEST)","860"
"Spain (ES)","06.06.2022 00:45 - 06.06.2022 01:00 (CET/CEST)","856"
"Spain (ES)","06.06.2022 01:00 - 06.06.2022 01:15 (CET/CEST)","852"
"Spain (ES)","06.06.2022 01:15 - 06.06.2022 01:30 (CET/CEST)","832"
"Spain (ES)","06.06.2022 01:30 - 06.06.2022 01:45 (CET/CEST)","828"
"Spain (ES)","06.06.2022 01:45 - 06.06.2022 02:00 (CET/CEST)","824"
"Spain (ES)","06.06.2022 02:00 - 06.06.2022 02:15 (CET/CEST)","824"
"Spain (ES)","06.06.2022 02:15 - 06.06.2022 02:30 (CET/CEST)","824"
"Spain (ES)","06.06.2022 02:30 - 06.06.2022 02:45 (CET/CEST)","824"
"Spain (ES)","06.06.2022 02:45 - 06.06.2022 03:00 (CET/CEST)","828"
"Spain (ES)","06.06.2022 03:00 - 06.06.2022 03:15 (CET/CEST)","824"
"Spain (ES)","06.06.2022 03:15 - 06.06.2022 03:30 (CET/CEST)","824"
"Spain (ES)","06.06.2022 03:30 - 06.06.2022 03:45 (CET/CEST)","824"
"Spain (ES)","06.06.2022 03:45 - 06.06.2022 04:00 (CET/CEST)","824"
"Spain (ES)","06.06.2022 04:00 - 06.06.2022 04:15 (CET/CEST)","820"
"Spain (ES)","06.06.2022 04:15 - 06.06.2022 04:30 (CET/CEST)","832"
"Spain (ES)","06.06.2022 04:30 - 06.06.2022 04:45 (CET/CEST)","824"
"Spain (ES)","06.06.2022 04:45 - 06.06.2022 05:00 (CET/CEST)","828"
"Spain (ES)","06.06.2022 05:00 - 06.06.2022 05:15 (CET/CEST)","824"
"Spain (ES)","06.06.2022 05:15 - 06.06.2022 05:30 (CET/CEST)","816"
"Spain (ES)","06.06.2022 05:30 - 06.06.2022 05:45 (CET/CEST)","824"
"Spain (ES)","06.06.2022 05:45 - 06.06.2022 06:00 (CET/CEST)","828"
"Spain (ES)","06.06.2022 06:00 - 06.06.2022 06:15 (CET/CEST)","832"
"Spain (ES)","06.06.2022 06:15 - 06.06.2022 06:30 (CET/CEST)","840"
"Spain (ES)","06.06.2022 06:30 - 06.06.2022 06:45 (CET/CEST)","852"
"Spain (ES)","06.06.2022 06:45 - 06.06.2022 07:00 (CET/CEST)","864"
"Spain (ES)","06.06.2022 07:00 - 06.06.2022 07:15 (CET/CEST)","868"
"Spain (ES)","06.06.2022 07:15 - 06.06.2022 07:30 (CET/CEST)","888"
"Spain (ES)","06.06.2022 07:30 - 06.06.2022 07:45 (CET/CEST)","896"
"Spain (ES)","06.06.2022 07:45 - 06.06.2022 08:00 (CET/CEST)","892"
"Spain (ES)","06.06.2022 08:00 - 06.06.2022 08:15 (CET/CEST)","880"
"Spain (ES)","06.06.2022 08:15 - 06.06.2022 08:30 (CET/CEST)","880"
"Spain (ES)","06.06.2022 08:30 - 06.06.2022 08:45 (CET/CEST)","872"
"Spain (ES)","06.06.2022 08:45 - 06.06.2022 09:00 (CET/CEST)","856"
"Spain (ES)","06.06.2022 09:00 - 06.06.2022 09:15 (CET/CEST)","852"
"Spain (ES)","06.06.2022 09:15 - 06.06.2022 09:30 (CET/CEST)","848"
"Spain (ES)","06.06.2022 09:30 - 06.06.2022 09:45 (CET/CEST)","852"
"Spain (ES)","06.06.2022 09:45 - 06.06.2022 10:00 (CET/CEST)","844"
"Spain (ES)","06.06.2022 10:00 - 06.06.2022 10:15 (CET/CEST)","840"
"Spain (ES)","06.06.2022 10:15 - 06.06.2022 10:30 (CET/CEST)","844"
"Spain (ES)","06.06.2022 10:30 - 06.06.2022 10:45 (CET/CEST)","836"
"Spain (ES)","06.06.2022 10:45 - 06.06.2022 11:00 (CET/CEST)","836"
"Spain (ES)","06.06.2022 11:00 - 06.06.2022 11:15 (CET/CEST)","844"
"Spain (ES)","06.06.2022 11:15 - 06.06.2022 11:30 (CET/CEST)","840"
"Spain (ES)","06.06.2022 11:30 - 06.06.2022 11:45 (CET/CEST)","832"
"Spain (ES)","06.06.2022 11:45 - 06.06.2022 12:00 (CET/CEST)","832"
"Spain (ES)","06.06.2022 12:00 - 06.06.2022 12:15 (CET/CEST)","836"
"Spain (ES)","06.06.2022 12:15 - 06.06.2022 12:30 (CET/CEST)","828"
"Spain (ES)","06.06.2022 12:30 - 06.06.2022 12:45 (CET/CEST)","828"
"Spain (ES)","06.06.2022 12:45 - 06.06.2022 13:00 (CET/CEST)","828"
"Spain (ES)","06.06.2022 13:00 - 06.06.2022 13:15 (CET/CEST)","824"
"Spain (ES)","06.06.2022 13:15 - 06.06.2022 13:30 (CET/CEST)","800"
"Spain (ES)","06.06.2022 13:30 - 06.06.2022 13:45 (CET/CEST)","800"
"Spain (ES)","06.06.2022 13:45 - 06.06.2022 14:00 (CET/CEST)","800"
"Spain (ES)","06.06.2022 14:00 - 06.06.2022 14:15 (CET/CEST)","808"
"Spain (ES)","06.06.2022 14:15 - 06.06.2022 14:30 (CET/CEST)","804"
"Spain (ES)","06.06.2022 14:30 - 06.06.2022 14:45 (CET/CEST)","804"
"Spain (ES)","06.06.2022 14:45 - 06.06.2022 15:00 (CET/CEST)","804"
"Spain (ES)","06.06.2022 15:00 - 06.06.2022 15:15 (CET/CEST)","804"
"Spain (ES)","06.06.2022 15:15 - 06.06.2022 15:30 (CET/CEST)","812"
"Spain (ES)","06.06.2022 15:30 - 06.06.2022 15:45 (CET/CEST)","812"
"Spain (ES)","06.06.2022 15:45 - 06.06.2022 16:00 (CET/CEST)","812"
"Spain (ES)","06.06.2022 16:00 - 06.06.2022 16:15 (CET/CEST)","808"
"Spain (ES)","06.06.2022 16:15 - 06.06.2022 16:30 (CET/CEST)","804"
"Spain (ES)","06.06.2022 16:30 - 06.06.2022 16:45 (CET/CEST)","812"
"Spain (ES)","06.06.2022 16:45 - 06.06.2022 17:00 (CET/CEST)","824"
"Spain (ES)","06.06.2022 17:00 - 06.06.2022 17:15 (CET/CEST)","824"
"Spain (ES)","06.06.2022 17:15 - 06.06.2022 17:30 (CET/CEST)","808"
"Spain (ES)","06.06.2022 17:30 - 06.06.2022 17:45 (CET/CEST)","812"
"Spain (ES)","06.06.2022 17:45 - 06.06.2022 18:00 (CET/CEST)","808"
"Spain (ES)","06.06.2022 18:00 - 06.06.2022 18:15 (CET/CEST)","804"
"Spain (ES)","06.06.2022 18:15 - 06.06.2022 18:30 (CET/CEST)","796"
"Spain (ES)","06.06.2022 18:30 - 06.06.2022 18:45 (CET/CEST)","816"
"Spain (ES)","06.06.2022 18:45 - 06.06.2022 19:00 (CET/CEST)","824"
"Spain (ES)","06.06.2022 19:00 - 06.06.2022 19:15 (CET/CEST)","816"
"Spain (ES)","06.06.2022 19:15 - 06.06.2022 19:30 (CET/CEST)","832"
"Spain (ES)","06.06.2022 19:30 - 06.06.2022 19:45 (CET/CEST)","840"
"Spain (ES)","06.06.2022 19:45 - 06.06.2022 20:00 (CET/CEST)","844"
"Spain (ES)","06.06.2022 20:00 - 06.06.2022 20:15 (CET/CEST)","856"
"Spain (ES)","06.06.2022 20:15 - 06.06.2022 20:30 (CET/CEST)","876"
"Spain (ES)","06.06.2022 20:30 - 06.06.2022 20:45 (CET/CEST)","900"
"Spain (ES)","06.06.2022 20:45 - 06.06.2022 21:00 (CET/CEST)","924"
"Spain (ES)","06.06.2022 21:00 - 06.06.2022 21:15 (CET/CEST)","900"
"Spain (ES)","06.06.2022 21:15 - 06.06.2022 21:30 (CET/CEST)","912"
"Spain (ES)","06.06.2022 21:30 - 06.06.2022 21:45 (CET/CEST)","932"
"Spain (ES)","06.06.2022 21:45 - 06.06.2022 22:00 (CET/CEST)","1008"
"Spain (ES)","06.06.2022 22:00 - 06.06.2022 22:15 (CET/CEST)","1008"
"Spain (ES)","06.06.2022 22:15 - 06.06.2022 22:30 (CET/CEST)","1004"
"Spain (ES)","06.06.2022 22:30 - 06.06.2022 22:45 (CET/CEST)","928"
"Spain (ES)","06.06.2022 22:45 - 06.06.2022 23:00 (CET/CEST)","912"
"Spain (ES)","06.06.2022 23:00 - 06.06.2022 23:15 (CET/CEST)","916"
"Spain (ES)","06.06.2022 23:15 - 06.06.2022 23:30 (CET/CEST)","916"
"Spain (ES)","06.06.2022 23:30 - 06.06.2022 23:45 (CET/CEST)","900"
"Spain (ES)","06.06.2022 23:45 - 07.06.2022 00:00 (CET/CEST)","896"
"Spain (ES)","07.06.2022 00:00 - 07.06.2022 00:15 (CET/CEST)","880"
"Spain (ES)","07.06.2022 00:15 - 07.06.2022 00:30 (CET/CEST)","844"
"Spain (ES)","07.06.2022 00:30 - 07.06.2022 00:45 (CET/CEST)","836"
"Spain (ES)","07.06.2022 00:45 - 07.06.2022 01:00 (CET/CEST)","816"
"Spain (ES)","07.06.2022 01:00 - 07.06.2022 01:15 (CET/CEST)","808"
"Spain (ES)","07.06.2022 01:15 - 07.06.2022 01:30 (CET/CEST)","812"
"Spain (ES)","07.06.2022 01:30 - 07.06.2022 01:45 (CET/CEST)","796"
"Spain (ES)","07.06.2022 01:45 - 07.06.2022 02:00 (CET/CEST)","796"
"Spain (ES)","07.06.2022 02:00 - 07.06.2022 02:15 (CET/CEST)","792"
"Spain (ES)","07.06.2022 02:15 - 07.06.2022 02:30 (CET/CEST)","788"
"Spain (ES)","07.06.2022 02:30 - 07.06.2022 02:45 (CET/CEST)","792"
"Spain (ES)","07.06.2022 02:45 - 07.06.2022 03:00 (CET/CEST)","784"
"Spain (ES)","07.06.2022 03:00 - 07.06.2022 03:15 (CET/CEST)","776"
"Spain (ES)","07.06.2022 03:15 - 07.06.2022 03:30 (CET/CEST)","784"
"Spain (ES)","07.06.2022 03:30 - 07.06.2022 03:45 (CET/CEST)","776"
"Spain (ES)","07.06.2022 03:45 - 07.06.2022 04:00 (CET/CEST)","772"
"Spain (ES)","07.06.2022 04:00 - 07.06.2022 04:15 (CET/CEST)","772"
"Spain (ES)","07.06.2022 04:15 - 07.06.2022 04:30 (CET/CEST)","768"
"Spain (ES)","07.06.2022 04:30 - 07.06.2022 04:45 (CET/CEST)","756"
"Spain (ES)","07.06.2022 04:45 - 07.06.2022 05:00 (CET/CEST)","752"
"Spain (ES)","07.06.2022 05:00 - 07.06.2022 05:15 (CET/CEST)","748"
"Spain (ES)","07.06.2022 05:15 - 07.06.2022 05:30 (CET/CEST)","756"
"Spain (ES)","07.06.2022 05:30 - 07.06.2022 05:45 (CET/CEST)","760"
"Spain (ES)","07.06.2022 05:45 - 07.06.2022 06:00 (CET/CEST)","764"
"Spain (ES)","07.06.2022 06:00 - 07.06.2022 06:15 (CET/CEST)","764"
"Spain (ES)","07.06.2022 06:15 - 07.06.2022 06:30 (CET/CEST)","788"
"Spain (ES)","07.06.2022 06:30 - 07.06.2022 06:45 (CET/CEST)","796"
"Spain (ES)","07.06.2022 06:45 - 07.06.2022 07:00 (CET/CEST)","804"
"Spain (ES)","07.06.2022 07:00 - 07.06.2022 07:15 (CET/CEST)","812"
"Spain (ES)","07.06.2022 07:15 - 07.06.2022 07:30 (CET/CEST)","848"
"Spain (ES)","07.06.2022 07:30 - 07.06.2022 07:45 (CET/CEST)","852"
"Spain (ES)","07.06.2022 07:45 - 07.06.2022 08:00 (CET/CEST)","868"
"Spain (ES)","07.06.2022 08:00 - 07.06.2022 08:15 (CET/CEST)","860"
"Spain (ES)","07.06.2022 08:15 - 07.06.2022 08:30 (CET/CEST)","864"
"Spain (ES)","07.06.2022 08:30 - 07.06.2022 08:45 (CET/CEST)","864"
"Spain (ES)","07.06.2022 08:45 - 07.06.2022 09:00 (CET/CEST)","852"
"Spain (ES)","07.06.2022 09:00 - 07.06.2022 09:15 (CET/CEST)","836"
"Spain (ES)","07.06.2022 09:15 - 07.06.2022 09:30 (CET/CEST)","840"
"Spain (ES)","07.06.2022 09:30 - 07.06.2022 09:45 (CET/CEST)","828"
"Spain (ES)","07.06.2022 09:45 - 07.06.2022 10:00 (CET/CEST)","828"
"Spain (ES)","07.06.2022 10:00 - 07.06.2022 10:15 (CET/CEST)","824"
"Spain (ES)","07.06.2022 10:15 - 07.06.2022 10:30 (CET/CEST)","820"
"Spain (ES)","07.06.2022 10:30 - 07.06.2022 10:45 (CET/CEST)","812"
"Spain (ES)","07.06.2022 10:45 - 07.06.2022 11:00 (CET/CEST)","812"
"Spain (ES)","07.06.2022 11:00 - 07.06.2022 11:15 (CET/CEST)","812"
"Spain (ES)","07.06.2022 11:15 - 07.06.2022 11:30 (CET/CEST)","800"
"Spain (ES)","07.06.2022 11:30 - 07.06.2022 11:45 (CET/CEST)","800"
"Spain (ES)","07.06.2022 11:45 - 07.06.2022 12:00 (CET/CEST)","808"
"Spain (ES)","07.06.2022 12:00 - 07.06.2022 12:15 (CET/CEST)","808"
"Spain (ES)","07.06.2022 12:15 - 07.06.2022 12:30 (CET/CEST)","796"
"Spain (ES)","07.06.2022 12:30 - 07.06.2022 12:45 (CET/CEST)","796"
"Spain (ES)","07.06.2022 12:45 - 07.06.2022 13:00 (CET/CEST)","804"
"Spain (ES)","07.06.2022 13:00 - 07.06.2022 13:15 (CET/CEST)","804"
"Spain (ES)","07.06.2022 13:15 - 07.06.2022 13:30 (CET/CEST)","784"
"Spain (ES)","07.06.2022 13:30 - 07.06.2022 13:45 (CET/CEST)","788"
"Spain (ES)","07.06.2022 13:45 - 07.06.2022 14:00 (CET/CEST)","788"
"Spain (ES)","07.06.2022 14:00 - 07.06.2022 14:15 (CET/CEST)","772"
"Spain (ES)","07.06.2022 14:15 - 07.06.2022 14:30 (CET/CEST)","756"
"Spain (ES)","07.06.2022 14:30 - 07.06.2022 14:45 (CET/CEST)","756"
"Spain (ES)","07.06.2022 14:45 - 07.06.2022 15:00 (CET/CEST)","752"
"Spain (ES)","07.06.2022 15:00 - 07.06.2022 15:15 (CET/CEST)","756"
"Spain (ES)","07.06.2022 15:15 - 07.06.2022 15:30 (CET/CEST)","752"
"Spain (ES)","07.06.2022 15:30 - 07.06.2022 15:45 (CET/CEST)","748"
"Spain (ES)","07.06.2022 15:45 - 07.06.2022 16:00 (CET/CEST)","748"
"Spain (ES)","07.06.2022 16:00 - 07.06.2022 16:15 (CET/CEST)","744"
"Spain (ES)","07.06.2022 16:15 - 07.06.2022 16:30 (CET/CEST)","740"
"Spain (ES)","07.06.2022 16:30 - 07.06.2022 16:45 (CET/CEST)","748"
"Spain (ES)","07.06.2022 16:45 - 07.06.2022 17:00 (CET/CEST)","756"
"Spain (ES)","07.06.2022 17:00 - 07.06.2022 17:15 (CET/CEST)","784"
"Spain (ES)","07.06.2022 17:15 - 07.06.2022 17:30 (CET/CEST)","784"
"Spain (ES)","07.06.2022 17:30 - 07.06.2022 17:45 (CET/CEST)","772"
"Spain (ES)","07.06.2022 17:45 - 07.06.2022 18:00 (CET/CEST)","776"
"Spain (ES)","07.06.2022 18:00 - 07.06.2022 18:15 (CET/CEST)","784"
"Spain (ES)","07.06.2022 18:15 - 07.06.2022 18:30 (CET/CEST)","780"
"Spain (ES)","07.06.2022 18:30 - 07.06.2022 18:45 (CET/CEST)","788"
"Spain (ES)","07.06.2022 18:45 - 07.06.2022 19:00 (CET/CEST)","788"
"Spain (ES)","07.06.2022 19:00 - 07.06.2022 19:15 (CET/CEST)","804"
"Spain (ES)","07.06.2022 19:15 - 07.06.2022 19:30 (CET/CEST)","820"
"Spain (ES)","07.06.2022 19:30 - 07.06.2022 19:45 (CET/CEST)","840"
"Spain (ES)","07.06.2022 19:45 - 07.06.2022 20:00 (CET/CEST)","832"
"Spain (ES)","07.06.2022 20:00 - 07.06.2022 20:15 (CET/CEST)","876"
"Spain (ES)","07.06.2022 20:15 - 07.06.2022 20:30 (CET/CEST)","860"
"Spain (ES)","07.06.2022 20:30 - 07.06.2022 20:45 (CET/CEST)","888"
"Spain (ES)","07.06.2022 20:45 - 07.06.2022 21:00 (CET/CEST)","904"
"Spain (ES)","07.06.2022 21:00 - 07.06.2022 21:15 (CET/CEST)","912"
"Spain (ES)","07.06.2022 21:15 - 07.06.2022 21:30 (CET/CEST)","904"
"Spain (ES)","07.06.2022 21:30 - 07.06.2022 21:45 (CET/CEST)","900"
"Spain (ES)","07.06.2022 21:45 - 07.06.2022 22:00 (CET/CEST)","892"
"Spain (ES)","07.06.2022 22:00 - 07.06.2022 22:15 (CET/CEST)","888"
"Spain (ES)","07.06.2022 22:15 - 07.06.2022 22:30 (CET/CEST)","908"
"Spain (ES)","07.06.2022 22:30 - 07.06.2022 22:45 (CET/CEST)","900"
"Spain (ES)","07.06.2022 22:45 - 07.06.2022 23:00 (CET/CEST)","896"
"Spain (ES)","07.06.2022 23:00 - 07.06.2022 23:15 (CET/CEST)","888"
"Spain (ES)","07.06.2022 23:15 - 07.06.2022 23:30 (CET/CEST)","896"
"Spain (ES)","07.06.2022 23:30 - 07.06.2022 23:45 (CET/CEST)","868"
"Spain (ES)","07.06.2022 23:45 - 08.06.2022 00:00 (CET/CEST)","856"
"Spain (ES)","08.06.2022 00:00 - 08.06.2022 00:15 (CET/CEST)","848"
"Spain (ES)","08.06.2022 00:15 - 08.06.2022 00:30 (CET/CEST)","820"
"Spain (ES)","08.06.2022 00:30 - 08.06.2022 00:45 (CET/CEST)","812"
"Spain (ES)","08.06.2022 00:45 - 08.06.2022 01:00 (CET/CEST)","808"
"Spain (ES)","08.06.2022 01:00 - 08.06.2022 01:15 (CET/CEST)","812"
"Spain (ES)","08.06.2022 01:15 - 08.06.2022 01:30 (CET/CEST)","796"
"Spain (ES)","08.06.2022 01:30 - 08.06.2022 01:45 (CET/CEST)","796"
"Spain (ES)","08.06.2022 01:45 - 08.06.2022 02:00 (CET/CEST)","792"
"Spain (ES)","08.06.2022 02:00 - 08.06.2022 02:15 (CET/CEST)","788"
"Spain (ES)","08.06.2022 02:15 - 08.06.2022 02:30 (CET/CEST)","780"
"Spain (ES)","08.06.2022 02:30 - 08.06.2022 02:45 (CET/CEST)","776"
"Spain (ES)","08.06.2022 02:45 - 08.06.2022 03:00 (CET/CEST)","784"
"Spain (ES)","08.06.2022 03:00 - 08.06.2022 03:15 (CET/CEST)","784"
"Spain (ES)","08.06.2022 03:15 - 08.06.2022 03:30 (CET/CEST)","784"
"Spain (ES)","08.06.2022 03:30 - 08.06.2022 03:45 (CET/CEST)","776"
"Spain (ES)","08.06.2022 03:45 - 08.06.2022 04:00 (CET/CEST)","772"
"Spain (ES)","08.06.2022 04:00 - 08.06.2022 04:15 (CET/CEST)","768"
"Spain (ES)","08.06.2022 04:15 - 08.06.2022 04:30 (CET/CEST)","772"
"Spain (ES)","08.06.2022 04:30 - 08.06.2022 04:45 (CET/CEST)","760"
"Spain (ES)","08.06.2022 04:45 - 08.06.2022 05:00 (CET/CEST)","772"
"Spain (ES)","08.06.2022 05:00 - 08.06.2022 05:15 (CET/CEST)","776"
"Spain (ES)","08.06.2022 05:15 - 08.06.2022 05:30 (CET/CEST)","780"
"Spain (ES)","08.06.2022 05:30 - 08.06.2022 05:45 (CET/CEST)","784"
"Spain (ES)","08.06.2022 05:45 - 08.06.2022 06:00 (CET/CEST)","784"
"Spain (ES)","08.06.2022 06:00 - 08.06.2022 06:15 (CET/CEST)","784"
"Spain (ES)","08.06.2022 06:15 - 08.06.2022 06:30 (CET/CEST)","820"
"Spain (ES)","08.06.2022 06:30 - 08.06.2022 06:45 (CET/CEST)","824"
"Spain (ES)","08.06.2022 06:45 - 08.06.2022 07:00 (CET/CEST)","812"
"Spain (ES)","08.06.2022 07:00 - 08.06.2022 07:15 (CET/CEST)","812"
"Spain (ES)","08.06.2022 07:15 - 08.06.2022 07:30 (CET/CEST)","828"
"Spain (ES)","08.06.2022 07:30 - 08.06.2022 07:45 (CET/CEST)","836"
"Spain (ES)","08.06.2022 07:45 - 08.06.2022 08:00 (CET/CEST)","840"
"Spain (ES)","08.06.2022 08:00 - 08.06.2022 08:15 (CET/CEST)","852"
"Spain (ES)","08.06.2022 08:15 - 08.06.2022 08:30 (CET/CEST)","848"
"Spain (ES)","08.06.2022 08:30 - 08.06.2022 08:45 (CET/CEST)","848"
"Spain (ES)","08.06.2022 08:45 - 08.06.2022 09:00 (CET/CEST)","848"
"Spain (ES)","08.06.2022 09:00 - 08.06.2022 09:15 (CET/CEST)","844"
"Spain (ES)","08.06.2022 09:15 - 08.06.2022 09:30 (CET/CEST)","840"
"Spain (ES)","08.06.2022 09:30 - 08.06.2022 09:45 (CET/CEST)","828"
"Spain (ES)","08.06.2022 09:45 - 08.06.2022 10:00 (CET/CEST)","832"
"Spain (ES)","08.06.2022 10:00 - 08.06.2022 10:15 (CET/CEST)","836"
"Spain (ES)","08.06.2022 10:15 - 08.06.2022 10:30 (CET/CEST)","824"
"Spain (ES)","08.06.2022 10:30 - 08.06.2022 10:45 (CET/CEST)","800"
"Spain (ES)","08.06.2022 10:45 - 08.06.2022 11:00 (CET/CEST)","824"
"Spain (ES)","08.06.2022 11:00 - 08.06.2022 11:15 (CET/CEST)","840"
"Spain (ES)","08.06.2022 11:15 - 08.06.2022 11:30 (CET/CEST)","828"
"Spain (ES)","08.06.2022 11:30 - 08.06.2022 11:45 (CET/CEST)","820"
"Spain (ES)","08.06.2022 11:45 - 08.06.2022 12:00 (CET/CEST)","820"
"Spain (ES)","08.06.2022 12:00 - 08.06.2022 12:15 (CET/CEST)","828"
"Spain (ES)","08.06.2022 12:15 - 08.06.2022 12:30 (CET/CEST)","820"
"Spain (ES)","08.06.2022 12:30 - 08.06.2022 12:45 (CET/CEST)","816"
"Spain (ES)","08.06.2022 12:45 - 08.06.2022 13:00 (CET/CEST)","812"
"Spain (ES)","08.06.2022 13:00 - 08.06.2022 13:15 (CET/CEST)","800"
"Spain (ES)","08.06.2022 13:15 - 08.06.2022 13:30 (CET/CEST)","784"
"Spain (ES)","08.06.2022 13:30 - 08.06.2022 13:45 (CET/CEST)","788"
"Spain (ES)","08.06.2022 13:45 - 08.06.2022 14:00 (CET/CEST)","784"
"Spain (ES)","08.06.2022 14:00 - 08.06.2022 14:15 (CET/CEST)","776"
"Spain (ES)","08.06.2022 14:15 - 08.06.2022 14:30 (CET/CEST)","768"
"Spain (ES)","08.06.2022 14:30 - 08.06.2022 14:45 (CET/CEST)","768"
"Spain (ES)","08.06.2022 14:45 - 08.06.2022 15:00 (CET/CEST)","760"
"Spain (ES)","08.06.2022 15:00 - 08.06.2022 15:15 (CET/CEST)","756"
"Spain (ES)","08.06.2022 15:15 - 08.06.2022 15:30 (CET/CEST)","748"
"Spain (ES)","08.06.2022 15:30 - 08.06.2022 15:45 (CET/CEST)","744"
"Spain (ES)","08.06.2022 15:45 - 08.06.2022 16:00 (CET/CEST)","744"
"Spain (ES)","08.06.2022 16:00 - 08.06.2022 16:15 (CET/CEST)","740"
"Spain (ES)","08.06.2022 16:15 - 08.06.2022 16:30 (CET/CEST)","736"
"Spain (ES)","08.06.2022 16:30 - 08.06.2022 16:45 (CET/CEST)","732"
"Spain (ES)","08.06.2022 16:45 - 08.06.2022 17:00 (CET/CEST)","732"
"Spain (ES)","08.06.2022 17:00 - 08.06.2022 17:15 (CET/CEST)","740"
"Spain (ES)","08.06.2022 17:15 - 08.06.2022 17:30 (CET/CEST)","740"
"Spain (ES)","08.06.2022 17:30 - 08.06.2022 17:45 (CET/CEST)","740"
"Spain (ES)","08.06.2022 17:45 - 08.06.2022 18:00 (CET/CEST)","744"
"Spain (ES)","08.06.2022 18:00 - 08.06.2022 18:15 (CET/CEST)","752"
"Spain (ES)","08.06.2022 18:15 - 08.06.2022 18:30 (CET/CEST)","756"
"Spain (ES)","08.06.2022 18:30 - 08.06.2022 18:45 (CET/CEST)","768"
"Spain (ES)","08.06.2022 18:45 - 08.06.2022 19:00 (CET/CEST)","768"
"Spain (ES)","08.06.2022 19:00 - 08.06.2022 19:15 (CET/CEST)","776"
"Spain (ES)","08.06.2022 19:15 - 08.06.2022 19:30 (CET/CEST)","800"
"Spain (ES)","08.06.2022 19:30 - 08.06.2022 19:45 (CET/CEST)","812"
"Spain (ES)","08.06.2022 19:45 - 08.06.2022 20:00 (CET/CEST)","812"
"Spain (ES)","08.06.2022 20:00 - 08.06.2022 20:15 (CET/CEST)","824"
"Spain (ES)","08.06.2022 20:15 - 08.06.2022 20:30 (CET/CEST)","832"
"Spain (ES)","08.06.2022 20:30 - 08.06.2022 20:45 (CET/CEST)","864"
"Spain (ES)","08.06.2022 20:45 - 08.06.2022 21:00 (CET/CEST)","904"
"Spain (ES)","08.06.2022 21:00 - 08.06.2022 21:15 (CET/CEST)","900"
"Spain (ES)","08.06.2022 21:15 - 08.06.2022 21:30 (CET/CEST)","888"
"Spain (ES)","08.06.2022 21:30 - 08.06.2022 21:45 (CET/CEST)","900"
"Spain (ES)","08.06.2022 21:45 - 08.06.2022 22:00 (CET/CEST)","908"
"Spain (ES)","08.06.2022 22:00 - 08.06.2022 22:15 (CET/CEST)","900"
"Spain (ES)","08.06.2022 22:15 - 08.06.2022 22:30 (CET/CEST)","884"
"Spain (ES)","08.06.2022 22:30 - 08.06.2022 22:45 (CET/CEST)","872"
"Spain (ES)","08.06.2022 22:45 - 08.06.2022 23:00 (CET/CEST)","876"
"Spain (ES)","08.06.2022 23:00 - 08.06.2022 23:15 (CET/CEST)","876"
"Spain (ES)","08.06.2022 23:15 - 08.06.2022 23:30 (CET/CEST)","872"
"Spain (ES)","08.06.2022 23:30 - 08.06.2022 23:45 (CET/CEST)","864"
"Spain (ES)","08.06.2022 23:45 - 09.06.2022 00:00 (CET/CEST)","852"
"Spain (ES)","09.06.2022 00:00 - 09.06.2022 00:15 (CET/CEST)","848"
"Spain (ES)","09.06.2022 00:15 - 09.06.2022 00:30 (CET/CEST)","816"
