"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Switzerland (CH)","03.01.2022 03:00 - 03.01.2022 04:00 (CET/CEST)","45","","139"
"Switzerland (CH)","03.01.2022 04:00 - 03.01.2022 05:00 (CET/CEST)","34","","129"
"Switzerland (CH)","03.01.2022 05:00 - 03.01.2022 06:00 (CET/CEST)","103","","131"
"Switzerland (CH)","03.01.2022 06:00 - 03.01.2022 07:00 (CET/CEST)","147","","214"
"Switzerland (CH)","03.01.2022 07:00 - 03.01.2022 08:00 (CET/CEST)","515","","137"
"Switzerland (CH)","03.01.2022 08:00 - 03.01.2022 09:00 (CET/CEST)","565","","176"
"Switzerland (CH)","03.01.2022 09:00 - 03.01.2022 10:00 (CET/CEST)","663","","160"
"Switzerland (CH)","03.01.2022 10:00 - 03.01.2022 11:00 (CET/CEST)","686","","122"
"Switzerland (CH)","03.01.2022 11:00 - 03.01.2022 12:00 (CET/CEST)","470","","129"
"Switzerland (CH)","03.01.2022 12:00 - 03.01.2022 13:00 (CET/CEST)","257","","153"
"Switzerland (CH)","03.01.2022 13:00 - 03.01.2022 14:00 (CET/CEST)","209","","149"
"Switzerland (CH)","03.01.2022 14:00 - 03.01.2022 15:00 (CET/CEST)","278","","151"
"Switzerland (CH)","03.01.2022 15:00 - 03.01.2022 16:00 (CET/CEST)","937","","134"
"Switzerland (CH)","03.01.2022 16:00 - 03.01.2022 17:00 (CET/CEST)","939","","244"
"Switzerland (CH)","03.01.2022 17:00 - 03.01.2022 18:00 (CET/CEST)","1552","","327"
"Switzerland (CH)","03.01.2022 18:00 - 03.01.2022 19:00 (CET/CEST)","1908","","521"
"Switzerland (CH)","03.01.2022 19:00 - 03.01.2022 20:00 (CET/CEST)","1710","","293"
"Switzerland (CH)","03.01.2022 20:00 - 03.01.2022 21:00 (CET/CEST)","938","","215"
"Switzerland (CH)","03.01.2022 21:00 - 03.01.2022 22:00 (CET/CEST)","881","","230"
"Switzerland (CH)","03.01.2022 22:00 - 03.01.2022 23:00 (CET/CEST)","317","","173"
"Switzerland (CH)","03.01.2022 23:00 - 04.01.2022 00:00 (CET/CEST)","286","","180"
"Switzerland (CH)","04.01.2022 00:00 - 04.01.2022 01:00 (CET/CEST)","203","","165"
"Switzerland (CH)","04.01.2022 01:00 - 04.01.2022 02:00 (CET/CEST)","127","","165"
"Switzerland (CH)","04.01.2022 02:00 - 04.01.2022 03:00 (CET/CEST)","43","","148"
"Switzerland (CH)","04.01.2022 03:00 - 04.01.2022 04:00 (CET/CEST)","64","","128"
"Switzerland (CH)","04.01.2022 04:00 - 04.01.2022 05:00 (CET/CEST)","29","","124"
"Switzerland (CH)","04.01.2022 05:00 - 04.01.2022 06:00 (CET/CEST)","31","","138"
"Switzerland (CH)","04.01.2022 06:00 - 04.01.2022 07:00 (CET/CEST)","133","","146"
"Switzerland (CH)","04.01.2022 07:00 - 04.01.2022 08:00 (CET/CEST)","448","","175"
"Switzerland (CH)","04.01.2022 08:00 - 04.01.2022 09:00 (CET/CEST)","634","","235"
"Switzerland (CH)","04.01.2022 09:00 - 04.01.2022 10:00 (CET/CEST)","295","","328"
"Switzerland (CH)","04.01.2022 10:00 - 04.01.2022 11:00 (CET/CEST)","532","","287"
"Switzerland (CH)","04.01.2022 11:00 - 04.01.2022 12:00 (CET/CEST)","597","","265"
"Switzerland (CH)","04.01.2022 12:00 - 04.01.2022 13:00 (CET/CEST)","847","","425"
"Switzerland (CH)","04.01.2022 13:00 - 04.01.2022 14:00 (CET/CEST)","1061","","304"
"Switzerland (CH)","04.01.2022 14:00 - 04.01.2022 15:00 (CET/CEST)","1007","","287"
"Switzerland (CH)","04.01.2022 15:00 - 04.01.2022 16:00 (CET/CEST)","970","","318"
"Switzerland (CH)","04.01.2022 16:00 - 04.01.2022 17:00 (CET/CEST)","651","","403"
"Switzerland (CH)","04.01.2022 17:00 - 04.01.2022 18:00 (CET/CEST)","1754","","744"
"Switzerland (CH)","04.01.2022 18:00 - 04.01.2022 19:00 (CET/CEST)","1291","","556"
"Switzerland (CH)","04.01.2022 19:00 - 04.01.2022 20:00 (CET/CEST)","777","","318"
"Switzerland (CH)","04.01.2022 20:00 - 04.01.2022 21:00 (CET/CEST)","444","","272"
"Switzerland (CH)","04.01.2022 21:00 - 04.01.2022 22:00 (CET/CEST)","312","","208"
"Switzerland (CH)","04.01.2022 22:00 - 04.01.2022 23:00 (CET/CEST)","84","","221"
"Switzerland (CH)","04.01.2022 23:00 - 05.01.2022 00:00 (CET/CEST)","240","","276"
"Switzerland (CH)","05.01.2022 00:00 - 05.01.2022 01:00 (CET/CEST)","38","","143"
"Switzerland (CH)","05.01.2022 01:00 - 05.01.2022 02:00 (CET/CEST)","39","","135"
"Switzerland (CH)","05.01.2022 02:00 - 05.01.2022 03:00 (CET/CEST)","19","","146"
"Switzerland (CH)","05.01.2022 03:00 - 05.01.2022 04:00 (CET/CEST)","35","","153"
"Switzerland (CH)","05.01.2022 04:00 - 05.01.2022 05:00 (CET/CEST)","36","","142"
"Switzerland (CH)","05.01.2022 05:00 - 05.01.2022 06:00 (CET/CEST)","43","","170"
"Switzerland (CH)","05.01.2022 06:00 - 05.01.2022 07:00 (CET/CEST)","308","","320"
"Switzerland (CH)","05.01.2022 07:00 - 05.01.2022 08:00 (CET/CEST)","1391","","449"
"Switzerland (CH)","05.01.2022 08:00 - 05.01.2022 09:00 (CET/CEST)","1776","","420"
"Switzerland (CH)","05.01.2022 09:00 - 05.01.2022 10:00 (CET/CEST)","1922","","513"
"Switzerland (CH)","05.01.2022 10:00 - 05.01.2022 11:00 (CET/CEST)","1988","","473"
"Switzerland (CH)","05.01.2022 11:00 - 05.01.2022 12:00 (CET/CEST)","1603","","462"
"Switzerland (CH)","05.01.2022 12:00 - 05.01.2022 13:00 (CET/CEST)","1396","","400"
"Switzerland (CH)","05.01.2022 13:00 - 05.01.2022 14:00 (CET/CEST)","946","","265"
"Switzerland (CH)","05.01.2022 14:00 - 05.01.2022 15:00 (CET/CEST)","1032","","288"
"Switzerland (CH)","05.01.2022 15:00 - 05.01.2022 16:00 (CET/CEST)","1170","","291"
"Switzerland (CH)","05.01.2022 16:00 - 05.01.2022 17:00 (CET/CEST)","1231","","463"
"Switzerland (CH)","05.01.2022 17:00 - 05.01.2022 18:00 (CET/CEST)","2025","","793"
"Switzerland (CH)","05.01.2022 18:00 - 05.01.2022 19:00 (CET/CEST)","2206","","1057"
"Switzerland (CH)","05.01.2022 19:00 - 05.01.2022 20:00 (CET/CEST)","2122","","825"
"Switzerland (CH)","05.01.2022 20:00 - 05.01.2022 21:00 (CET/CEST)","1458","","471"
"Switzerland (CH)","05.01.2022 21:00 - 05.01.2022 22:00 (CET/CEST)","956","","467"
"Switzerland (CH)","05.01.2022 22:00 - 05.01.2022 23:00 (CET/CEST)","755","","326"
"Switzerland (CH)","05.01.2022 23:00 - 06.01.2022 00:00 (CET/CEST)","604","","279"
"Switzerland (CH)","06.01.2022 00:00 - 06.01.2022 01:00 (CET/CEST)","259","","328"
"Switzerland (CH)","06.01.2022 01:00 - 06.01.2022 02:00 (CET/CEST)","146","","366"
"Switzerland (CH)","06.01.2022 02:00 - 06.01.2022 03:00 (CET/CEST)","153","","271"
"Switzerland (CH)","06.01.2022 03:00 - 06.01.2022 04:00 (CET/CEST)","41","","197"
"Switzerland (CH)","06.01.2022 04:00 - 06.01.2022 05:00 (CET/CEST)","50","","189"
"Switzerland (CH)","06.01.2022 05:00 - 06.01.2022 06:00 (CET/CEST)","163","","266"
"Switzerland (CH)","06.01.2022 06:00 - 06.01.2022 07:00 (CET/CEST)","498","","203"
"Switzerland (CH)","06.01.2022 07:00 - 06.01.2022 08:00 (CET/CEST)","742","","251"
"Switzerland (CH)","06.01.2022 08:00 - 06.01.2022 09:00 (CET/CEST)","1151","","345"
"Switzerland (CH)","06.01.2022 09:00 - 06.01.2022 10:00 (CET/CEST)","1667","","570"
"Switzerland (CH)","06.01.2022 10:00 - 06.01.2022 11:00 (CET/CEST)","1577","","443"
"Switzerland (CH)","06.01.2022 11:00 - 06.01.2022 12:00 (CET/CEST)","978","","456"
"Switzerland (CH)","06.01.2022 12:00 - 06.01.2022 13:00 (CET/CEST)","520","","150"
"Switzerland (CH)","06.01.2022 13:00 - 06.01.2022 14:00 (CET/CEST)","208","","115"
"Switzerland (CH)","06.01.2022 14:00 - 06.01.2022 15:00 (CET/CEST)","256","","156"
"Switzerland (CH)","06.01.2022 15:00 - 06.01.2022 16:00 (CET/CEST)","251","","214"
"Switzerland (CH)","06.01.2022 16:00 - 06.01.2022 17:00 (CET/CEST)","327","","303"
"Switzerland (CH)","06.01.2022 17:00 - 06.01.2022 18:00 (CET/CEST)","1338","","794"
"Switzerland (CH)","06.01.2022 18:00 - 06.01.2022 19:00 (CET/CEST)","1680","","1268"
"Switzerland (CH)","06.01.2022 19:00 - 06.01.2022 20:00 (CET/CEST)","1331","","711"
"Switzerland (CH)","06.01.2022 20:00 - 06.01.2022 21:00 (CET/CEST)","635","","391"
"Switzerland (CH)","06.01.2022 21:00 - 06.01.2022 22:00 (CET/CEST)","477","","280"
"Switzerland (CH)","06.01.2022 22:00 - 06.01.2022 23:00 (CET/CEST)","474","","240"
"Switzerland (CH)","06.01.2022 23:00 - 07.01.2022 00:00 (CET/CEST)","420","","282"
"Switzerland (CH)","07.01.2022 00:00 - 07.01.2022 01:00 (CET/CEST)","207","","291"
"Switzerland (CH)","07.01.2022 01:00 - 07.01.2022 02:00 (CET/CEST)","86","","155"
"Switzerland (CH)","07.01.2022 02:00 - 07.01.2022 03:00 (CET/CEST)","49","","126"
"Switzerland (CH)","07.01.2022 03:00 - 07.01.2022 04:00 (CET/CEST)","38","","123"
"Switzerland (CH)","07.01.2022 04:00 - 07.01.2022 05:00 (CET/CEST)","38","","169"
"Switzerland (CH)","07.01.2022 05:00 - 07.01.2022 06:00 (CET/CEST)","72","","190"
"Switzerland (CH)","07.01.2022 06:00 - 07.01.2022 07:00 (CET/CEST)","362","","363"
"Switzerland (CH)","07.01.2022 07:00 - 07.01.2022 08:00 (CET/CEST)","1024","","497"
"Switzerland (CH)","07.01.2022 08:00 - 07.01.2022 09:00 (CET/CEST)","1390","","740"
"Switzerland (CH)","07.01.2022 09:00 - 07.01.2022 10:00 (CET/CEST)","1637","","689"
"Switzerland (CH)","07.01.2022 10:00 - 07.01.2022 11:00 (CET/CEST)","886","","504"
"Switzerland (CH)","07.01.2022 11:00 - 07.01.2022 12:00 (CET/CEST)","456","","257"
"Switzerland (CH)","07.01.2022 12:00 - 07.01.2022 13:00 (CET/CEST)","348","","161"
"Switzerland (CH)","07.01.2022 13:00 - 07.01.2022 14:00 (CET/CEST)","231","","215"
"Switzerland (CH)","07.01.2022 14:00 - 07.01.2022 15:00 (CET/CEST)","336","","230"
"Switzerland (CH)","07.01.2022 15:00 - 07.01.2022 16:00 (CET/CEST)","511","","185"
"Switzerland (CH)","07.01.2022 16:00 - 07.01.2022 17:00 (CET/CEST)","548","","303"
"Switzerland (CH)","07.01.2022 17:00 - 07.01.2022 18:00 (CET/CEST)","1135","","856"
"Switzerland (CH)","07.01.2022 18:00 - 07.01.2022 19:00 (CET/CEST)","1160","","937"
"Switzerland (CH)","07.01.2022 19:00 - 07.01.2022 20:00 (CET/CEST)","1110","","688"
"Switzerland (CH)","07.01.2022 20:00 - 07.01.2022 21:00 (CET/CEST)","804","","331"
"Switzerland (CH)","07.01.2022 21:00 - 07.01.2022 22:00 (CET/CEST)","508","","309"
"Switzerland (CH)","07.01.2022 22:00 - 07.01.2022 23:00 (CET/CEST)","479","","288"
"Switzerland (CH)","07.01.2022 23:00 - 08.01.2022 00:00 (CET/CEST)","246","","314"
"Switzerland (CH)","08.01.2022 00:00 - 08.01.2022 01:00 (CET/CEST)","311","","269"
"Switzerland (CH)","08.01.2022 01:00 - 08.01.2022 02:00 (CET/CEST)","59","","276"
"Switzerland (CH)","08.01.2022 02:00 - 08.01.2022 03:00 (CET/CEST)","89","","251"
"Switzerland (CH)","08.01.2022 03:00 - 08.01.2022 04:00 (CET/CEST)","35","","231"
"Switzerland (CH)","08.01.2022 04:00 - 08.01.2022 05:00 (CET/CEST)","36","","266"
"Switzerland (CH)","08.01.2022 05:00 - 08.01.2022 06:00 (CET/CEST)","102","","223"
"Switzerland (CH)","08.01.2022 06:00 - 08.01.2022 07:00 (CET/CEST)","621","","262"
"Switzerland (CH)","08.01.2022 07:00 - 08.01.2022 08:00 (CET/CEST)","620","","440"
"Switzerland (CH)","08.01.2022 08:00 - 08.01.2022 09:00 (CET/CEST)","261","","305"
"Switzerland (CH)","08.01.2022 09:00 - 08.01.2022 10:00 (CET/CEST)","335","","420"
"Switzerland (CH)","08.01.2022 10:00 - 08.01.2022 11:00 (CET/CEST)","269","","272"
"Switzerland (CH)","08.01.2022 11:00 - 08.01.2022 12:00 (CET/CEST)","233","","236"
"Switzerland (CH)","08.01.2022 12:00 - 08.01.2022 13:00 (CET/CEST)","117","","283"
"Switzerland (CH)","08.01.2022 13:00 - 08.01.2022 14:00 (CET/CEST)","106","","242"
"Switzerland (CH)","08.01.2022 14:00 - 08.01.2022 15:00 (CET/CEST)","85","","255"
"Switzerland (CH)","08.01.2022 15:00 - 08.01.2022 16:00 (CET/CEST)","56","","271"
"Switzerland (CH)","08.01.2022 16:00 - 08.01.2022 17:00 (CET/CEST)","149","","464"
"Switzerland (CH)","08.01.2022 17:00 - 08.01.2022 18:00 (CET/CEST)","420","","629"
"Switzerland (CH)","08.01.2022 18:00 - 08.01.2022 19:00 (CET/CEST)","434","","972"
"Switzerland (CH)","08.01.2022 19:00 - 08.01.2022 20:00 (CET/CEST)","378","","966"
"Switzerland (CH)","08.01.2022 20:00 - 08.01.2022 21:00 (CET/CEST)","220","","815"
"Switzerland (CH)","08.01.2022 21:00 - 08.01.2022 22:00 (CET/CEST)","227","","768"
"Switzerland (CH)","08.01.2022 22:00 - 08.01.2022 23:00 (CET/CEST)","117","","697"
"Switzerland (CH)","08.01.2022 23:00 - 09.01.2022 00:00 (CET/CEST)","274","","662"
"Switzerland (CH)","09.01.2022 00:00 - 09.01.2022 01:00 (CET/CEST)","106","","256"
"Switzerland (CH)","09.01.2022 01:00 - 09.01.2022 02:00 (CET/CEST)","70","","231"
"Switzerland (CH)","09.01.2022 02:00 - 09.01.2022 03:00 (CET/CEST)","53","","204"
"Switzerland (CH)","09.01.2022 03:00 - 09.01.2022 04:00 (CET/CEST)","41","","189"
"Switzerland (CH)","09.01.2022 04:00 - 09.01.2022 05:00 (CET/CEST)","42","","213"
"Switzerland (CH)","09.01.2022 05:00 - 09.01.2022 06:00 (CET/CEST)","82","","201"
"Switzerland (CH)","09.01.2022 06:00 - 09.01.2022 07:00 (CET/CEST)","75","","236"
"Switzerland (CH)","09.01.2022 07:00 - 09.01.2022 08:00 (CET/CEST)","99","","260"
"Switzerland (CH)","09.01.2022 08:00 - 09.01.2022 09:00 (CET/CEST)","107","","207"
"Switzerland (CH)","09.01.2022 09:00 - 09.01.2022 10:00 (CET/CEST)","78","","236"
"Switzerland (CH)","09.01.2022 10:00 - 09.01.2022 11:00 (CET/CEST)","55","","223"
"Switzerland (CH)","09.01.2022 11:00 - 09.01.2022 12:00 (CET/CEST)","235","","541"
"Switzerland (CH)","09.01.2022 12:00 - 09.01.2022 13:00 (CET/CEST)","253","","331"
"Switzerland (CH)","09.01.2022 13:00 - 09.01.2022 14:00 (CET/CEST)","83","","298"
"Switzerland (CH)","09.01.2022 14:00 - 09.01.2022 15:00 (CET/CEST)","105","","276"
"Switzerland (CH)","09.01.2022 15:00 - 09.01.2022 16:00 (CET/CEST)","149","","329"
"Switzerland (CH)","09.01.2022 16:00 - 09.01.2022 17:00 (CET/CEST)","261","","483"
"Switzerland (CH)","09.01.2022 17:00 - 09.01.2022 18:00 (CET/CEST)","458","","748"
"Switzerland (CH)","09.01.2022 18:00 - 09.01.2022 19:00 (CET/CEST)","710","","1451"
"Switzerland (CH)","09.01.2022 19:00 - 09.01.2022 20:00 (CET/CEST)","908","","1435"
"Switzerland (CH)","09.01.2022 20:00 - 09.01.2022 21:00 (CET/CEST)","435","","698"
"Switzerland (CH)","09.01.2022 21:00 - 09.01.2022 22:00 (CET/CEST)","133","","325"
"Switzerland (CH)","09.01.2022 22:00 - 09.01.2022 23:00 (CET/CEST)","108","","350"
"Switzerland (CH)","09.01.2022 23:00 - 10.01.2022 00:00 (CET/CEST)","65","","203"
"Switzerland (CH)","10.01.2022 00:00 - 10.01.2022 01:00 (CET/CEST)","111","","129"
"Switzerland (CH)","10.01.2022 01:00 - 10.01.2022 02:00 (CET/CEST)","85","","121"
"Switzerland (CH)","10.01.2022 02:00 - 10.01.2022 03:00 (CET/CEST)","98","","121"
"Switzerland (CH)","10.01.2022 03:00 - 10.01.2022 04:00 (CET/CEST)","79","","139"
"Switzerland (CH)","10.01.2022 04:00 - 10.01.2022 05:00 (CET/CEST)","99","","141"
"Switzerland (CH)","10.01.2022 05:00 - 10.01.2022 06:00 (CET/CEST)","139","","176"
"Switzerland (CH)","10.01.2022 06:00 - 10.01.2022 07:00 (CET/CEST)","376","","482"
"Switzerland (CH)","10.01.2022 07:00 - 10.01.2022 08:00 (CET/CEST)","1270","","2143"
"Switzerland (CH)","10.01.2022 08:00 - 10.01.2022 09:00 (CET/CEST)","2351","","2478"
"Switzerland (CH)","10.01.2022 09:00 - 10.01.2022 10:00 (CET/CEST)","2560","","2473"
"Switzerland (CH)","10.01.2022 10:00 - 10.01.2022 11:00 (CET/CEST)","2541","","2457"
"Switzerland (CH)","10.01.2022 11:00 - 10.01.2022 12:00 (CET/CEST)","2473","","2469"
"Switzerland (CH)","10.01.2022 12:00 - 10.01.2022 13:00 (CET/CEST)","2057","","2358"
"Switzerland (CH)","10.01.2022 13:00 - 10.01.2022 14:00 (CET/CEST)","1836","","2316"
"Switzerland (CH)","10.01.2022 14:00 - 10.01.2022 15:00 (CET/CEST)","1831","","2258"
"Switzerland (CH)","10.01.2022 15:00 - 10.01.2022 16:00 (CET/CEST)","1945","","2489"
"Switzerland (CH)","10.01.2022 16:00 - 10.01.2022 17:00 (CET/CEST)","1966","","2481"
"Switzerland (CH)","10.01.2022 17:00 - 10.01.2022 18:00 (CET/CEST)","2671","","2693"
"Switzerland (CH)","10.01.2022 18:00 - 10.01.2022 19:00 (CET/CEST)","2527","","2542"
"Switzerland (CH)","10.01.2022 19:00 - 10.01.2022 20:00 (CET/CEST)","1486","","2323"
"Switzerland (CH)","10.01.2022 20:00 - 10.01.2022 21:00 (CET/CEST)","497","","1396"
"Switzerland (CH)","10.01.2022 21:00 - 10.01.2022 22:00 (CET/CEST)","353","","638"
"Switzerland (CH)","10.01.2022 22:00 - 10.01.2022 23:00 (CET/CEST)","101","","361"
"Switzerland (CH)","10.01.2022 23:00 - 11.01.2022 00:00 (CET/CEST)","96","","194"
"Switzerland (CH)","11.01.2022 00:00 - 11.01.2022 01:00 (CET/CEST)","110","","191"
"Switzerland (CH)","11.01.2022 01:00 - 11.01.2022 02:00 (CET/CEST)","108","","136"
"Switzerland (CH)","11.01.2022 02:00 - 11.01.2022 03:00 (CET/CEST)","109","","135"
"Switzerland (CH)","11.01.2022 03:00 - 11.01.2022 04:00 (CET/CEST)","75","","110"
"Switzerland (CH)","11.01.2022 04:00 - 11.01.2022 05:00 (CET/CEST)","142","","121"
"Switzerland (CH)","11.01.2022 05:00 - 11.01.2022 06:00 (CET/CEST)","181","","136"
"Switzerland (CH)","11.01.2022 06:00 - 11.01.2022 07:00 (CET/CEST)","344","","565"
"Switzerland (CH)","11.01.2022 07:00 - 11.01.2022 08:00 (CET/CEST)","917","","1926"
"Switzerland (CH)","11.01.2022 08:00 - 11.01.2022 09:00 (CET/CEST)","1297","","2267"
"Switzerland (CH)","11.01.2022 09:00 - 11.01.2022 10:00 (CET/CEST)","1005","","2295"
"Switzerland (CH)","11.01.2022 10:00 - 11.01.2022 11:00 (CET/CEST)","763","","1923"
"Switzerland (CH)","11.01.2022 11:00 - 11.01.2022 12:00 (CET/CEST)","561","","1408"
"Switzerland (CH)","11.01.2022 12:00 - 11.01.2022 13:00 (CET/CEST)","304","","1005"
"Switzerland (CH)","11.01.2022 13:00 - 11.01.2022 14:00 (CET/CEST)","304","","691"
"Switzerland (CH)","11.01.2022 14:00 - 11.01.2022 15:00 (CET/CEST)","286","","916"
"Switzerland (CH)","11.01.2022 15:00 - 11.01.2022 16:00 (CET/CEST)","493","","1353"
"Switzerland (CH)","11.01.2022 16:00 - 11.01.2022 17:00 (CET/CEST)","997","","1836"
"Switzerland (CH)","11.01.2022 17:00 - 11.01.2022 18:00 (CET/CEST)","2016","","1746"
"Switzerland (CH)","11.01.2022 18:00 - 11.01.2022 19:00 (CET/CEST)","2291","","1832"
"Switzerland (CH)","11.01.2022 19:00 - 11.01.2022 20:00 (CET/CEST)","1644","","1871"
"Switzerland (CH)","11.01.2022 20:00 - 11.01.2022 21:00 (CET/CEST)","818","","1466"
"Switzerland (CH)","11.01.2022 21:00 - 11.01.2022 22:00 (CET/CEST)","306","","517"
"Switzerland (CH)","11.01.2022 22:00 - 11.01.2022 23:00 (CET/CEST)","158","","282"
"Switzerland (CH)","11.01.2022 23:00 - 12.01.2022 00:00 (CET/CEST)","215","","204"
"Switzerland (CH)","12.01.2022 00:00 - 12.01.2022 01:00 (CET/CEST)","163","","149"
"Switzerland (CH)","12.01.2022 01:00 - 12.01.2022 02:00 (CET/CEST)","150","","147"
"Switzerland (CH)","12.01.2022 02:00 - 12.01.2022 03:00 (CET/CEST)","88","","155"
"Switzerland (CH)","12.01.2022 03:00 - 12.01.2022 04:00 (CET/CEST)","81","","144"
"Switzerland (CH)","12.01.2022 04:00 - 12.01.2022 05:00 (CET/CEST)","103","","151"
"Switzerland (CH)","12.01.2022 05:00 - 12.01.2022 06:00 (CET/CEST)","197","","171"
"Switzerland (CH)","12.01.2022 06:00 - 12.01.2022 07:00 (CET/CEST)","775","","414"
"Switzerland (CH)","12.01.2022 07:00 - 12.01.2022 08:00 (CET/CEST)","1472","","1696"
"Switzerland (CH)","12.01.2022 08:00 - 12.01.2022 09:00 (CET/CEST)","2213","","2569"
"Switzerland (CH)","12.01.2022 09:00 - 12.01.2022 10:00 (CET/CEST)","1511","","2399"
