"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Switzerland (CH)","08.01.2023 01:00 - 08.01.2023 02:00 (CET/CEST)","191","","43"
"Switzerland (CH)","08.01.2023 02:00 - 08.01.2023 03:00 (CET/CEST)","186","","119"
"Switzerland (CH)","08.01.2023 03:00 - 08.01.2023 04:00 (CET/CEST)","168","","120"
"Switzerland (CH)","08.01.2023 04:00 - 08.01.2023 05:00 (CET/CEST)","162","","71"
"Switzerland (CH)","08.01.2023 05:00 - 08.01.2023 06:00 (CET/CEST)","159","","71"
"Switzerland (CH)","08.01.2023 06:00 - 08.01.2023 07:00 (CET/CEST)","141","","81"
"Switzerland (CH)","08.01.2023 07:00 - 08.01.2023 08:00 (CET/CEST)","126","","73"
"Switzerland (CH)","08.01.2023 08:00 - 08.01.2023 09:00 (CET/CEST)","234","","81"
"Switzerland (CH)","08.01.2023 09:00 - 08.01.2023 10:00 (CET/CEST)","341","","59"
"Switzerland (CH)","08.01.2023 10:00 - 08.01.2023 11:00 (CET/CEST)","165","","58"
"Switzerland (CH)","08.01.2023 11:00 - 08.01.2023 12:00 (CET/CEST)","508","","54"
"Switzerland (CH)","08.01.2023 12:00 - 08.01.2023 13:00 (CET/CEST)","628","","51"
"Switzerland (CH)","08.01.2023 13:00 - 08.01.2023 14:00 (CET/CEST)","152","","32"
"Switzerland (CH)","08.01.2023 14:00 - 08.01.2023 15:00 (CET/CEST)","550","","116"
"Switzerland (CH)","08.01.2023 15:00 - 08.01.2023 16:00 (CET/CEST)","633","","171"
"Switzerland (CH)","08.01.2023 16:00 - 08.01.2023 17:00 (CET/CEST)","1000","","377"
"Switzerland (CH)","08.01.2023 17:00 - 08.01.2023 18:00 (CET/CEST)","1637","","514"
"Switzerland (CH)","08.01.2023 18:00 - 08.01.2023 19:00 (CET/CEST)","1152","","483"
"Switzerland (CH)","08.01.2023 19:00 - 08.01.2023 20:00 (CET/CEST)","496","","224"
"Switzerland (CH)","08.01.2023 20:00 - 08.01.2023 21:00 (CET/CEST)","362","","232"
"Switzerland (CH)","08.01.2023 21:00 - 08.01.2023 22:00 (CET/CEST)","610","","171"
"Switzerland (CH)","08.01.2023 22:00 - 08.01.2023 23:00 (CET/CEST)","207","","81"
"Switzerland (CH)","08.01.2023 23:00 - 09.01.2023 00:00 (CET/CEST)","116","","87"
"Switzerland (CH)","09.01.2023 00:00 - 09.01.2023 01:00 (CET/CEST)","81","","101"
"Switzerland (CH)","09.01.2023 01:00 - 09.01.2023 02:00 (CET/CEST)","77","","106"
"Switzerland (CH)","09.01.2023 02:00 - 09.01.2023 03:00 (CET/CEST)","78","","104"
"Switzerland (CH)","09.01.2023 03:00 - 09.01.2023 04:00 (CET/CEST)","77","","98"
"Switzerland (CH)","09.01.2023 04:00 - 09.01.2023 05:00 (CET/CEST)","102","","98"
"Switzerland (CH)","09.01.2023 05:00 - 09.01.2023 06:00 (CET/CEST)","71","","140"
"Switzerland (CH)","09.01.2023 06:00 - 09.01.2023 07:00 (CET/CEST)","502","","209"
"Switzerland (CH)","09.01.2023 07:00 - 09.01.2023 08:00 (CET/CEST)","1371","","510"
"Switzerland (CH)","09.01.2023 08:00 - 09.01.2023 09:00 (CET/CEST)","1823","","701"
"Switzerland (CH)","09.01.2023 09:00 - 09.01.2023 10:00 (CET/CEST)","1568","","566"
"Switzerland (CH)","09.01.2023 10:00 - 09.01.2023 11:00 (CET/CEST)","1193","","573"
"Switzerland (CH)","09.01.2023 11:00 - 09.01.2023 12:00 (CET/CEST)","1326","","457"
"Switzerland (CH)","09.01.2023 12:00 - 09.01.2023 13:00 (CET/CEST)","1751","","589"
"Switzerland (CH)","09.01.2023 13:00 - 09.01.2023 14:00 (CET/CEST)","1972","","766"
"Switzerland (CH)","09.01.2023 14:00 - 09.01.2023 15:00 (CET/CEST)","2342","","669"
"Switzerland (CH)","09.01.2023 15:00 - 09.01.2023 16:00 (CET/CEST)","3073","","967"
"Switzerland (CH)","09.01.2023 16:00 - 09.01.2023 17:00 (CET/CEST)","2936","","982"
"Switzerland (CH)","09.01.2023 17:00 - 09.01.2023 18:00 (CET/CEST)","2810","","1877"
"Switzerland (CH)","09.01.2023 18:00 - 09.01.2023 19:00 (CET/CEST)","2682","","1250"
"Switzerland (CH)","09.01.2023 19:00 - 09.01.2023 20:00 (CET/CEST)","1328","","657"
"Switzerland (CH)","09.01.2023 20:00 - 09.01.2023 21:00 (CET/CEST)","853","","301"
"Switzerland (CH)","09.01.2023 21:00 - 09.01.2023 22:00 (CET/CEST)","695","","253"
"Switzerland (CH)","09.01.2023 22:00 - 09.01.2023 23:00 (CET/CEST)","281","","210"
"Switzerland (CH)","09.01.2023 23:00 - 10.01.2023 00:00 (CET/CEST)","70","","154"
"Switzerland (CH)","10.01.2023 00:00 - 10.01.2023 01:00 (CET/CEST)","70","","125"
"Switzerland (CH)","10.01.2023 01:00 - 10.01.2023 02:00 (CET/CEST)","43","","116"
"Switzerland (CH)","10.01.2023 02:00 - 10.01.2023 03:00 (CET/CEST)","62","","82"
"Switzerland (CH)","10.01.2023 03:00 - 10.01.2023 04:00 (CET/CEST)","62","","88"
"Switzerland (CH)","10.01.2023 04:00 - 10.01.2023 05:00 (CET/CEST)","64","","105"
"Switzerland (CH)","10.01.2023 05:00 - 10.01.2023 06:00 (CET/CEST)","78","","135"
"Switzerland (CH)","10.01.2023 06:00 - 10.01.2023 07:00 (CET/CEST)","357","","305"
"Switzerland (CH)","10.01.2023 07:00 - 10.01.2023 08:00 (CET/CEST)","1549","","698"
"Switzerland (CH)","10.01.2023 08:00 - 10.01.2023 09:00 (CET/CEST)","2289","","1507"
"Switzerland (CH)","10.01.2023 09:00 - 10.01.2023 10:00 (CET/CEST)","2095","","1774"
"Switzerland (CH)","10.01.2023 10:00 - 10.01.2023 11:00 (CET/CEST)","982","","1410"
"Switzerland (CH)","10.01.2023 11:00 - 10.01.2023 12:00 (CET/CEST)","925","","1215"
"Switzerland (CH)","10.01.2023 12:00 - 10.01.2023 13:00 (CET/CEST)","642","","607"
"Switzerland (CH)","10.01.2023 13:00 - 10.01.2023 14:00 (CET/CEST)","623","","540"
"Switzerland (CH)","10.01.2023 14:00 - 10.01.2023 15:00 (CET/CEST)","598","","769"
"Switzerland (CH)","10.01.2023 15:00 - 10.01.2023 16:00 (CET/CEST)","999","","875"
"Switzerland (CH)","10.01.2023 16:00 - 10.01.2023 17:00 (CET/CEST)","1065","","970"
"Switzerland (CH)","10.01.2023 17:00 - 10.01.2023 18:00 (CET/CEST)","1504","","847"
"Switzerland (CH)","10.01.2023 18:00 - 10.01.2023 19:00 (CET/CEST)","1444","","928"
