"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Switzerland (CH)","01.01.2021 00:00 - 01.01.2021 01:00 (CET/CEST)","186","","277"
"Switzerland (CH)","01.01.2021 01:00 - 01.01.2021 02:00 (CET/CEST)","238","","253"
"Switzerland (CH)","01.01.2021 02:00 - 01.01.2021 03:00 (CET/CEST)","158","","224"
"Switzerland (CH)","01.01.2021 03:00 - 01.01.2021 04:00 (CET/CEST)","98","","197"
"Switzerland (CH)","01.01.2021 04:00 - 01.01.2021 05:00 (CET/CEST)","73","","169"
"Switzerland (CH)","01.01.2021 05:00 - 01.01.2021 06:00 (CET/CEST)","88","","181"
"Switzerland (CH)","01.01.2021 06:00 - 01.01.2021 07:00 (CET/CEST)","99","","234"
"Switzerland (CH)","01.01.2021 07:00 - 01.01.2021 08:00 (CET/CEST)","122","","271"
"Switzerland (CH)","01.01.2021 08:00 - 01.01.2021 09:00 (CET/CEST)","50","","275"
"Switzerland (CH)","01.01.2021 09:00 - 01.01.2021 10:00 (CET/CEST)","90","","228"
"Switzerland (CH)","01.01.2021 10:00 - 01.01.2021 11:00 (CET/CEST)","92","","249"
"Switzerland (CH)","01.01.2021 11:00 - 01.01.2021 12:00 (CET/CEST)","61","","262"
"Switzerland (CH)","01.01.2021 12:00 - 01.01.2021 13:00 (CET/CEST)","86","","365"
"Switzerland (CH)","01.01.2021 13:00 - 01.01.2021 14:00 (CET/CEST)","91","","248"
"Switzerland (CH)","01.01.2021 14:00 - 01.01.2021 15:00 (CET/CEST)","98","","247"
"Switzerland (CH)","01.01.2021 15:00 - 01.01.2021 16:00 (CET/CEST)","134","","291"
"Switzerland (CH)","01.01.2021 16:00 - 01.01.2021 17:00 (CET/CEST)","263","","603"
"Switzerland (CH)","01.01.2021 17:00 - 01.01.2021 18:00 (CET/CEST)","846","","2137"
"Switzerland (CH)","01.01.2021 18:00 - 01.01.2021 19:00 (CET/CEST)","883","","2437"
"Switzerland (CH)","01.01.2021 19:00 - 01.01.2021 20:00 (CET/CEST)","775","","2236"
"Switzerland (CH)","01.01.2021 20:00 - 01.01.2021 21:00 (CET/CEST)","571","","1508"
"Switzerland (CH)","01.01.2021 21:00 - 01.01.2021 22:00 (CET/CEST)","278","","578"
"Switzerland (CH)","01.01.2021 22:00 - 01.01.2021 23:00 (CET/CEST)","203","","521"
"Switzerland (CH)","01.01.2021 23:00 - 02.01.2021 00:00 (CET/CEST)","159","","327"
"Switzerland (CH)","02.01.2021 00:00 - 02.01.2021 01:00 (CET/CEST)","80","","198"
"Switzerland (CH)","02.01.2021 01:00 - 02.01.2021 02:00 (CET/CEST)","71","","230"
"Switzerland (CH)","02.01.2021 02:00 - 02.01.2021 03:00 (CET/CEST)","38","","206"
"Switzerland (CH)","02.01.2021 03:00 - 02.01.2021 04:00 (CET/CEST)","39","","223"
"Switzerland (CH)","02.01.2021 04:00 - 02.01.2021 05:00 (CET/CEST)","49","","223"
"Switzerland (CH)","02.01.2021 05:00 - 02.01.2021 06:00 (CET/CEST)","49","","218"
"Switzerland (CH)","02.01.2021 06:00 - 02.01.2021 07:00 (CET/CEST)","89","","240"
"Switzerland (CH)","02.01.2021 07:00 - 02.01.2021 08:00 (CET/CEST)","91","","263"
"Switzerland (CH)","02.01.2021 08:00 - 02.01.2021 09:00 (CET/CEST)","127","","392"
"Switzerland (CH)","02.01.2021 09:00 - 02.01.2021 10:00 (CET/CEST)","210","","422"
"Switzerland (CH)","02.01.2021 10:00 - 02.01.2021 11:00 (CET/CEST)","223","","413"
"Switzerland (CH)","02.01.2021 11:00 - 02.01.2021 12:00 (CET/CEST)","207","","443"
"Switzerland (CH)","02.01.2021 12:00 - 02.01.2021 13:00 (CET/CEST)","240","","594"
"Switzerland (CH)","02.01.2021 13:00 - 02.01.2021 14:00 (CET/CEST)","258","","551"
"Switzerland (CH)","02.01.2021 14:00 - 02.01.2021 15:00 (CET/CEST)","215","","596"
"Switzerland (CH)","02.01.2021 15:00 - 02.01.2021 16:00 (CET/CEST)","261","","839"
"Switzerland (CH)","02.01.2021 16:00 - 02.01.2021 17:00 (CET/CEST)","387","","1665"
"Switzerland (CH)","02.01.2021 17:00 - 02.01.2021 18:00 (CET/CEST)","579","","2297"
"Switzerland (CH)","02.01.2021 18:00 - 02.01.2021 19:00 (CET/CEST)","627","","2040"
"Switzerland (CH)","02.01.2021 19:00 - 02.01.2021 20:00 (CET/CEST)","506","","1757"
"Switzerland (CH)","02.01.2021 20:00 - 02.01.2021 21:00 (CET/CEST)","147","","848"
"Switzerland (CH)","02.01.2021 21:00 - 02.01.2021 22:00 (CET/CEST)","127","","502"
"Switzerland (CH)","02.01.2021 22:00 - 02.01.2021 23:00 (CET/CEST)","175","","312"
"Switzerland (CH)","02.01.2021 23:00 - 03.01.2021 00:00 (CET/CEST)","167","","266"
"Switzerland (CH)","03.01.2021 00:00 - 03.01.2021 01:00 (CET/CEST)","107","","197"
"Switzerland (CH)","03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST)","121","","185"
"Switzerland (CH)","03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST)","103","","186"
"Switzerland (CH)","03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST)","90","","196"
"Switzerland (CH)","03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST)","91","","185"
"Switzerland (CH)","03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST)","96","","193"
"Switzerland (CH)","03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST)","84","","226"
"Switzerland (CH)","03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST)","96","","847"
"Switzerland (CH)","03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST)","143","","700"
"Switzerland (CH)","03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST)","145","","284"
"Switzerland (CH)","03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST)","251","","316"
"Switzerland (CH)","03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST)","299","","365"
"Switzerland (CH)","03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST)","286","","341"
"Switzerland (CH)","03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST)","181","","314"
"Switzerland (CH)","03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST)","152","","366"
"Switzerland (CH)","03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST)","177","","262"
"Switzerland (CH)","03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST)","245","","392"
"Switzerland (CH)","03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST)","283","","671"
"Switzerland (CH)","03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST)","529","","1565"
"Switzerland (CH)","03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST)","660","","1839"
"Switzerland (CH)","03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST)","515","","1659"
"Switzerland (CH)","03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST)","556","","1048"
"Switzerland (CH)","03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST)","260","","446"
"Switzerland (CH)","03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST)","263","","295"
"Switzerland (CH)","04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST)","193","","381"
"Switzerland (CH)","04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST)","185","","346"
"Switzerland (CH)","04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST)","158","","354"
"Switzerland (CH)","04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST)","149","","339"
"Switzerland (CH)","04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST)","157","","363"
"Switzerland (CH)","04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST)","161","","687"
"Switzerland (CH)","04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST)","183","","906"
"Switzerland (CH)","04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST)","524","","2171"
"Switzerland (CH)","04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST)","858","","2508"
"Switzerland (CH)","04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST)","1144","","2767"
"Switzerland (CH)","04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST)","1055","","2605"
"Switzerland (CH)","04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST)","1300","","2909"
"Switzerland (CH)","04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST)","1461","","2412"
"Switzerland (CH)","04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST)","1701","","2628"
"Switzerland (CH)","04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST)","1834","","2561"
"Switzerland (CH)","04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST)","2046","","2762"
"Switzerland (CH)","04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST)","1812","","2524"
"Switzerland (CH)","04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST)","2244","","3154"
"Switzerland (CH)","04.01.2021 18:00 - 04.01.2021 19:00 (CET/CEST)","2398","","3204"
"Switzerland (CH)","04.01.2021 19:00 - 04.01.2021 20:00 (CET/CEST)","2341","","3004"
"Switzerland (CH)","04.01.2021 20:00 - 04.01.2021 21:00 (CET/CEST)","1497","","2667"
"Switzerland (CH)","04.01.2021 21:00 - 04.01.2021 22:00 (CET/CEST)","752","","2096"
"Switzerland (CH)","04.01.2021 22:00 - 04.01.2021 23:00 (CET/CEST)","408","","1075"
"Switzerland (CH)","04.01.2021 23:00 - 05.01.2021 00:00 (CET/CEST)","280","","669"
"Switzerland (CH)","05.01.2021 00:00 - 05.01.2021 01:00 (CET/CEST)","92","","550"
"Switzerland (CH)","05.01.2021 01:00 - 05.01.2021 02:00 (CET/CEST)","69","","412"
"Switzerland (CH)","05.01.2021 02:00 - 05.01.2021 03:00 (CET/CEST)","38","","402"
"Switzerland (CH)","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","29","","342"
"Switzerland (CH)","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","32","","388"
"Switzerland (CH)","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","65","","695"
"Switzerland (CH)","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","220","","947"
"Switzerland (CH)","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","890","","2180"
"Switzerland (CH)","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","1553","","2572"
"Switzerland (CH)","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","1865","","3075"
"Switzerland (CH)","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","1877","","3113"
"Switzerland (CH)","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","2281","","3157"
"Switzerland (CH)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","2227","","3033"
"Switzerland (CH)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","2222","","2861"
"Switzerland (CH)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","2246","","2889"
"Switzerland (CH)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","2216","","3080"
"Switzerland (CH)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","2032","","3147"
"Switzerland (CH)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","2546","","3170"
"Switzerland (CH)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","2454","","3189"
"Switzerland (CH)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","2220","","3033"
"Switzerland (CH)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","1277","","2218"
"Switzerland (CH)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","576","","1252"
"Switzerland (CH)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","357","","1137"
"Switzerland (CH)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","244","","775"
"Switzerland (CH)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","219","","621"
"Switzerland (CH)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","146","","489"
"Switzerland (CH)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","165","","458"
"Switzerland (CH)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","164","","324"
"Switzerland (CH)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","158","","302"
"Switzerland (CH)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","227","","442"
"Switzerland (CH)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","258","","810"
"Switzerland (CH)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","640","","1680"
"Switzerland (CH)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","915","","2077"
"Switzerland (CH)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","959","","2749"
"Switzerland (CH)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","997","","2814"
"Switzerland (CH)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","1541","","3057"
"Switzerland (CH)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","1666","","3159"
"Switzerland (CH)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","1818","","2938"
"Switzerland (CH)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","1547","","2392"
"Switzerland (CH)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","1486","","2683"
"Switzerland (CH)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","1951","","3114"
"Switzerland (CH)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","2256","","3507"
"Switzerland (CH)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","2424","","3566"
"Switzerland (CH)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","1863","","3455"
"Switzerland (CH)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","1151","","3118"
"Switzerland (CH)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","530","","1996"
