"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","01.01.2021 20:15 - 01.01.2021 20:30 (CET/CEST)","600","0","322"
"Austria (AT)","01.01.2021 20:30 - 01.01.2021 20:45 (CET/CEST)","595","0","247"
"Austria (AT)","01.01.2021 20:45 - 01.01.2021 21:00 (CET/CEST)","528","0","229"
"Austria (AT)","01.01.2021 21:00 - 01.01.2021 21:15 (CET/CEST)","263","0","348"
"Austria (AT)","01.01.2021 21:15 - 01.01.2021 21:30 (CET/CEST)","187","0","196"
"Austria (AT)","01.01.2021 21:30 - 01.01.2021 21:45 (CET/CEST)","118","0","92"
"Austria (AT)","01.01.2021 21:45 - 01.01.2021 22:00 (CET/CEST)","97","0","82"
"Austria (AT)","01.01.2021 22:00 - 01.01.2021 22:15 (CET/CEST)","72","0","77"
"Austria (AT)","01.01.2021 22:15 - 01.01.2021 22:30 (CET/CEST)","61","0","68"
"Austria (AT)","01.01.2021 22:30 - 01.01.2021 22:45 (CET/CEST)","70","0","81"
"Austria (AT)","01.01.2021 22:45 - 01.01.2021 23:00 (CET/CEST)","83","0","78"
"Austria (AT)","01.01.2021 23:00 - 01.01.2021 23:15 (CET/CEST)","78","0","114"
"Austria (AT)","01.01.2021 23:15 - 01.01.2021 23:30 (CET/CEST)","84","0","68"
"Austria (AT)","01.01.2021 23:30 - 01.01.2021 23:45 (CET/CEST)","82","0","75"
"Austria (AT)","01.01.2021 23:45 - 02.01.2021 00:00 (CET/CEST)","83","0","56"
"Austria (AT)","02.01.2021 00:00 - 02.01.2021 00:15 (CET/CEST)","82","0","146"
"Austria (AT)","02.01.2021 00:15 - 02.01.2021 00:30 (CET/CEST)","108","0","86"
"Austria (AT)","02.01.2021 00:30 - 02.01.2021 00:45 (CET/CEST)","111","0","62"
"Austria (AT)","02.01.2021 00:45 - 02.01.2021 01:00 (CET/CEST)","92","0","39"
"Austria (AT)","02.01.2021 01:00 - 02.01.2021 01:15 (CET/CEST)","104","0","86"
"Austria (AT)","02.01.2021 01:15 - 02.01.2021 01:30 (CET/CEST)","92","0","74"
"Austria (AT)","02.01.2021 01:30 - 02.01.2021 01:45 (CET/CEST)","87","0","88"
"Austria (AT)","02.01.2021 01:45 - 02.01.2021 02:00 (CET/CEST)","30","0","114"
"Austria (AT)","02.01.2021 02:00 - 02.01.2021 02:15 (CET/CEST)","0","498","64"
"Austria (AT)","02.01.2021 02:15 - 02.01.2021 02:30 (CET/CEST)","0","512","48"
"Austria (AT)","02.01.2021 02:30 - 02.01.2021 02:45 (CET/CEST)","0","551","34"
"Austria (AT)","02.01.2021 02:45 - 02.01.2021 03:00 (CET/CEST)","0","654","34"
"Austria (AT)","02.01.2021 03:00 - 02.01.2021 03:15 (CET/CEST)","0","1248","73"
"Austria (AT)","02.01.2021 03:15 - 02.01.2021 03:30 (CET/CEST)","0","1239","52"
"Austria (AT)","02.01.2021 03:30 - 02.01.2021 03:45 (CET/CEST)","0","1241","37"
"Austria (AT)","02.01.2021 03:45 - 02.01.2021 04:00 (CET/CEST)","0","1293","29"
"Austria (AT)","02.01.2021 04:00 - 02.01.2021 04:15 (CET/CEST)","0","1416","35"
"Austria (AT)","02.01.2021 04:15 - 02.01.2021 04:30 (CET/CEST)","0","1441","35"
"Austria (AT)","02.01.2021 04:30 - 02.01.2021 04:45 (CET/CEST)","0","1460","36"
"Austria (AT)","02.01.2021 04:45 - 02.01.2021 05:00 (CET/CEST)","0","1471","43"
"Austria (AT)","02.01.2021 05:00 - 02.01.2021 05:15 (CET/CEST)","0","1409","34"
"Austria (AT)","02.01.2021 05:15 - 02.01.2021 05:30 (CET/CEST)","0","1390","25"
"Austria (AT)","02.01.2021 05:30 - 02.01.2021 05:45 (CET/CEST)","0","1391","26"
"Austria (AT)","02.01.2021 05:45 - 02.01.2021 06:00 (CET/CEST)","0","1325","50"
"Austria (AT)","02.01.2021 06:00 - 02.01.2021 06:15 (CET/CEST)","0","224","126"
"Austria (AT)","02.01.2021 06:15 - 02.01.2021 06:30 (CET/CEST)","0","134","60"
"Austria (AT)","02.01.2021 06:30 - 02.01.2021 06:45 (CET/CEST)","0","116","46"
"Austria (AT)","02.01.2021 06:45 - 02.01.2021 07:00 (CET/CEST)","0","133","67"
"Austria (AT)","02.01.2021 07:00 - 02.01.2021 07:15 (CET/CEST)","98","0","105"
"Austria (AT)","02.01.2021 07:15 - 02.01.2021 07:30 (CET/CEST)","123","0","89"
"Austria (AT)","02.01.2021 07:30 - 02.01.2021 07:45 (CET/CEST)","128","0","107"
"Austria (AT)","02.01.2021 07:45 - 02.01.2021 08:00 (CET/CEST)","81","0","128"
"Austria (AT)","02.01.2021 08:00 - 02.01.2021 08:15 (CET/CEST)","108","0","153"
"Austria (AT)","02.01.2021 08:15 - 02.01.2021 08:30 (CET/CEST)","126","0","212"
"Austria (AT)","02.01.2021 08:30 - 02.01.2021 08:45 (CET/CEST)","168","0","232"
"Austria (AT)","02.01.2021 08:45 - 02.01.2021 09:00 (CET/CEST)","189","0","240"
"Austria (AT)","02.01.2021 09:00 - 02.01.2021 09:15 (CET/CEST)","154","0","190"
"Austria (AT)","02.01.2021 09:15 - 02.01.2021 09:30 (CET/CEST)","164","0","174"
"Austria (AT)","02.01.2021 09:30 - 02.01.2021 09:45 (CET/CEST)","159","0","208"
"Austria (AT)","02.01.2021 09:45 - 02.01.2021 10:00 (CET/CEST)","201","0","174"
"Austria (AT)","02.01.2021 10:00 - 02.01.2021 10:15 (CET/CEST)","234","0","178"
"Austria (AT)","02.01.2021 10:15 - 02.01.2021 10:30 (CET/CEST)","228","0","186"
"Austria (AT)","02.01.2021 10:30 - 02.01.2021 10:45 (CET/CEST)","220","0","199"
"Austria (AT)","02.01.2021 10:45 - 02.01.2021 11:00 (CET/CEST)","253","0","202"
"Austria (AT)","02.01.2021 11:00 - 02.01.2021 11:15 (CET/CEST)","248","0","196"
"Austria (AT)","02.01.2021 11:15 - 02.01.2021 11:30 (CET/CEST)","243","0","205"
"Austria (AT)","02.01.2021 11:30 - 02.01.2021 11:45 (CET/CEST)","255","0","214"
"Austria (AT)","02.01.2021 11:45 - 02.01.2021 12:00 (CET/CEST)","281","0","229"
"Austria (AT)","02.01.2021 12:00 - 02.01.2021 12:15 (CET/CEST)","326","0","240"
"Austria (AT)","02.01.2021 12:15 - 02.01.2021 12:30 (CET/CEST)","280","0","219"
"Austria (AT)","02.01.2021 12:30 - 02.01.2021 12:45 (CET/CEST)","278","0","233"
"Austria (AT)","02.01.2021 12:45 - 02.01.2021 13:00 (CET/CEST)","289","0","244"
"Austria (AT)","02.01.2021 13:00 - 02.01.2021 13:15 (CET/CEST)","290","0","314"
"Austria (AT)","02.01.2021 13:15 - 02.01.2021 13:30 (CET/CEST)","283","0","312"
"Austria (AT)","02.01.2021 13:30 - 02.01.2021 13:45 (CET/CEST)","289","0","301"
"Austria (AT)","02.01.2021 13:45 - 02.01.2021 14:00 (CET/CEST)","246","0","284"
"Austria (AT)","02.01.2021 14:00 - 02.01.2021 14:15 (CET/CEST)","222","0","213"
"Austria (AT)","02.01.2021 14:15 - 02.01.2021 14:30 (CET/CEST)","251","0","215"
"Austria (AT)","02.01.2021 14:30 - 02.01.2021 14:45 (CET/CEST)","228","0","220"
"Austria (AT)","02.01.2021 14:45 - 02.01.2021 15:00 (CET/CEST)","228","0","205"
"Austria (AT)","02.01.2021 15:00 - 02.01.2021 15:15 (CET/CEST)","221","0","216"
"Austria (AT)","02.01.2021 15:15 - 02.01.2021 15:30 (CET/CEST)","190","0","209"
"Austria (AT)","02.01.2021 15:30 - 02.01.2021 15:45 (CET/CEST)","154","0","235"
"Austria (AT)","02.01.2021 15:45 - 02.01.2021 16:00 (CET/CEST)","159","0","251"
"Austria (AT)","02.01.2021 16:00 - 02.01.2021 16:15 (CET/CEST)","420","0","314"
"Austria (AT)","02.01.2021 16:15 - 02.01.2021 16:30 (CET/CEST)","420","0","352"
"Austria (AT)","02.01.2021 16:30 - 02.01.2021 16:45 (CET/CEST)","431","0","394"
"Austria (AT)","02.01.2021 16:45 - 02.01.2021 17:00 (CET/CEST)","457","0","489"
"Austria (AT)","02.01.2021 17:00 - 02.01.2021 17:15 (CET/CEST)","1233","0","408"
"Austria (AT)","02.01.2021 17:15 - 02.01.2021 17:30 (CET/CEST)","1312","0","482"
"Austria (AT)","02.01.2021 17:30 - 02.01.2021 17:45 (CET/CEST)","1297","0","462"
"Austria (AT)","02.01.2021 17:45 - 02.01.2021 18:00 (CET/CEST)","1232","0","472"
"Austria (AT)","02.01.2021 18:00 - 02.01.2021 18:15 (CET/CEST)","1421","0","561"
"Austria (AT)","02.01.2021 18:15 - 02.01.2021 18:30 (CET/CEST)","1417","0","522"
"Austria (AT)","02.01.2021 18:30 - 02.01.2021 18:45 (CET/CEST)","1351","0","517"
"Austria (AT)","02.01.2021 18:45 - 02.01.2021 19:00 (CET/CEST)","1305","0","510"
"Austria (AT)","02.01.2021 19:00 - 02.01.2021 19:15 (CET/CEST)","1273","0","528"
"Austria (AT)","02.01.2021 19:15 - 02.01.2021 19:30 (CET/CEST)","1288","0","482"
"Austria (AT)","02.01.2021 19:30 - 02.01.2021 19:45 (CET/CEST)","1309","0","454"
"Austria (AT)","02.01.2021 19:45 - 02.01.2021 20:00 (CET/CEST)","1342","0","440"
"Austria (AT)","02.01.2021 20:00 - 02.01.2021 20:15 (CET/CEST)","393","0","412"
"Austria (AT)","02.01.2021 20:15 - 02.01.2021 20:30 (CET/CEST)","320","0","352"
"Austria (AT)","02.01.2021 20:30 - 02.01.2021 20:45 (CET/CEST)","284","0","293"
"Austria (AT)","02.01.2021 20:45 - 02.01.2021 21:00 (CET/CEST)","276","0","294"
"Austria (AT)","02.01.2021 21:00 - 02.01.2021 21:15 (CET/CEST)","80","0","353"
"Austria (AT)","02.01.2021 21:15 - 02.01.2021 21:30 (CET/CEST)","130","0","296"
"Austria (AT)","02.01.2021 21:30 - 02.01.2021 21:45 (CET/CEST)","144","0","304"
"Austria (AT)","02.01.2021 21:45 - 02.01.2021 22:00 (CET/CEST)","142","0","314"
"Austria (AT)","02.01.2021 22:00 - 02.01.2021 22:15 (CET/CEST)","172","0","385"
"Austria (AT)","02.01.2021 22:15 - 02.01.2021 22:30 (CET/CEST)","176","0","344"
"Austria (AT)","02.01.2021 22:30 - 02.01.2021 22:45 (CET/CEST)","167","0","201"
"Austria (AT)","02.01.2021 22:45 - 02.01.2021 23:00 (CET/CEST)","142","0","180"
"Austria (AT)","02.01.2021 23:00 - 02.01.2021 23:15 (CET/CEST)","84","0","138"
"Austria (AT)","02.01.2021 23:15 - 02.01.2021 23:30 (CET/CEST)","83","0","131"
"Austria (AT)","02.01.2021 23:30 - 02.01.2021 23:45 (CET/CEST)","82","0","130"
"Austria (AT)","02.01.2021 23:45 - 03.01.2021 00:00 (CET/CEST)","103","0","96"
"Austria (AT)","03.01.2021 00:00 - 03.01.2021 00:15 (CET/CEST)","623","0","213"
"Austria (AT)","03.01.2021 00:15 - 03.01.2021 00:30 (CET/CEST)","568","0","217"
"Austria (AT)","03.01.2021 00:30 - 03.01.2021 00:45 (CET/CEST)","569","0","199"
"Austria (AT)","03.01.2021 00:45 - 03.01.2021 01:00 (CET/CEST)","505","0","221"
"Austria (AT)","03.01.2021 01:00 - 03.01.2021 01:15 (CET/CEST)","325","0","173"
"Austria (AT)","03.01.2021 01:15 - 03.01.2021 01:30 (CET/CEST)","311","0","127"
"Austria (AT)","03.01.2021 01:30 - 03.01.2021 01:45 (CET/CEST)","379","0","151"
"Austria (AT)","03.01.2021 01:45 - 03.01.2021 02:00 (CET/CEST)","348","0","149"
"Austria (AT)","03.01.2021 02:00 - 03.01.2021 02:15 (CET/CEST)","0","288","85"
"Austria (AT)","03.01.2021 02:15 - 03.01.2021 02:30 (CET/CEST)","0","300","59"
"Austria (AT)","03.01.2021 02:30 - 03.01.2021 02:45 (CET/CEST)","0","336","78"
"Austria (AT)","03.01.2021 02:45 - 03.01.2021 03:00 (CET/CEST)","0","518","121"
"Austria (AT)","03.01.2021 03:00 - 03.01.2021 03:15 (CET/CEST)","0","1265","83"
"Austria (AT)","03.01.2021 03:15 - 03.01.2021 03:30 (CET/CEST)","0","1282","64"
"Austria (AT)","03.01.2021 03:30 - 03.01.2021 03:45 (CET/CEST)","0","1283","58"
"Austria (AT)","03.01.2021 03:45 - 03.01.2021 04:00 (CET/CEST)","0","1267","57"
"Austria (AT)","03.01.2021 04:00 - 03.01.2021 04:15 (CET/CEST)","0","1314","62"
"Austria (AT)","03.01.2021 04:15 - 03.01.2021 04:30 (CET/CEST)","0","1352","55"
"Austria (AT)","03.01.2021 04:30 - 03.01.2021 04:45 (CET/CEST)","0","1319","63"
"Austria (AT)","03.01.2021 04:45 - 03.01.2021 05:00 (CET/CEST)","0","1323","61"
"Austria (AT)","03.01.2021 05:00 - 03.01.2021 05:15 (CET/CEST)","0","1016","39"
"Austria (AT)","03.01.2021 05:15 - 03.01.2021 05:30 (CET/CEST)","0","1032","32"
"Austria (AT)","03.01.2021 05:30 - 03.01.2021 05:45 (CET/CEST)","0","1060","32"
"Austria (AT)","03.01.2021 05:45 - 03.01.2021 06:00 (CET/CEST)","0","1031","33"
"Austria (AT)","03.01.2021 06:00 - 03.01.2021 06:15 (CET/CEST)","0","790","41"
"Austria (AT)","03.01.2021 06:15 - 03.01.2021 06:30 (CET/CEST)","0","797","42"
"Austria (AT)","03.01.2021 06:30 - 03.01.2021 06:45 (CET/CEST)","0","742","73"
"Austria (AT)","03.01.2021 06:45 - 03.01.2021 07:00 (CET/CEST)","0","748","47"
"Austria (AT)","03.01.2021 07:00 - 03.01.2021 07:15 (CET/CEST)","0","973","33"
"Austria (AT)","03.01.2021 07:15 - 03.01.2021 07:30 (CET/CEST)","0","972","31"
"Austria (AT)","03.01.2021 07:30 - 03.01.2021 07:45 (CET/CEST)","0","880","32"
"Austria (AT)","03.01.2021 07:45 - 03.01.2021 08:00 (CET/CEST)","0","950","34"
"Austria (AT)","03.01.2021 08:00 - 03.01.2021 08:15 (CET/CEST)","0","621","73"
"Austria (AT)","03.01.2021 08:15 - 03.01.2021 08:30 (CET/CEST)","0","576","64"
"Austria (AT)","03.01.2021 08:30 - 03.01.2021 08:45 (CET/CEST)","0","605","65"
"Austria (AT)","03.01.2021 08:45 - 03.01.2021 09:00 (CET/CEST)","0","575","85"
"Austria (AT)","03.01.2021 09:00 - 03.01.2021 09:15 (CET/CEST)","0","346","126"
"Austria (AT)","03.01.2021 09:15 - 03.01.2021 09:30 (CET/CEST)","0","326","122"
"Austria (AT)","03.01.2021 09:30 - 03.01.2021 09:45 (CET/CEST)","0","265","144"
"Austria (AT)","03.01.2021 09:45 - 03.01.2021 10:00 (CET/CEST)","0","239","176"
"Austria (AT)","03.01.2021 10:00 - 03.01.2021 10:15 (CET/CEST)","0","35","130"
"Austria (AT)","03.01.2021 10:15 - 03.01.2021 10:30 (CET/CEST)","0","54","135"
"Austria (AT)","03.01.2021 10:30 - 03.01.2021 10:45 (CET/CEST)","0","108","132"
"Austria (AT)","03.01.2021 10:45 - 03.01.2021 11:00 (CET/CEST)","0","120","128"
"Austria (AT)","03.01.2021 11:00 - 03.01.2021 11:15 (CET/CEST)","0","23","186"
"Austria (AT)","03.01.2021 11:15 - 03.01.2021 11:30 (CET/CEST)","0","7","286"
"Austria (AT)","03.01.2021 11:30 - 03.01.2021 11:45 (CET/CEST)","0","7","363"
"Austria (AT)","03.01.2021 11:45 - 03.01.2021 12:00 (CET/CEST)","0","6","314"
"Austria (AT)","03.01.2021 12:00 - 03.01.2021 12:15 (CET/CEST)","0","4","243"
"Austria (AT)","03.01.2021 12:15 - 03.01.2021 12:30 (CET/CEST)","0","5","224"
"Austria (AT)","03.01.2021 12:30 - 03.01.2021 12:45 (CET/CEST)","0","6","200"
"Austria (AT)","03.01.2021 12:45 - 03.01.2021 13:00 (CET/CEST)","0","5","150"
"Austria (AT)","03.01.2021 13:00 - 03.01.2021 13:15 (CET/CEST)","0","6","145"
"Austria (AT)","03.01.2021 13:15 - 03.01.2021 13:30 (CET/CEST)","0","5","140"
"Austria (AT)","03.01.2021 13:30 - 03.01.2021 13:45 (CET/CEST)","0","5","116"
"Austria (AT)","03.01.2021 13:45 - 03.01.2021 14:00 (CET/CEST)","0","20","106"
"Austria (AT)","03.01.2021 14:00 - 03.01.2021 14:15 (CET/CEST)","0","297","84"
"Austria (AT)","03.01.2021 14:15 - 03.01.2021 14:30 (CET/CEST)","0","286","112"
"Austria (AT)","03.01.2021 14:30 - 03.01.2021 14:45 (CET/CEST)","0","232","81"
"Austria (AT)","03.01.2021 14:45 - 03.01.2021 15:00 (CET/CEST)","0","224","163"
"Austria (AT)","03.01.2021 15:00 - 03.01.2021 15:15 (CET/CEST)","0","206","220"
"Austria (AT)","03.01.2021 15:15 - 03.01.2021 15:30 (CET/CEST)","0","210","132"
"Austria (AT)","03.01.2021 15:30 - 03.01.2021 15:45 (CET/CEST)","0","285","144"
"Austria (AT)","03.01.2021 15:45 - 03.01.2021 16:00 (CET/CEST)","0","266","120"
"Austria (AT)","03.01.2021 16:00 - 03.01.2021 16:15 (CET/CEST)","0","391","110"
"Austria (AT)","03.01.2021 16:15 - 03.01.2021 16:30 (CET/CEST)","0","406","155"
"Austria (AT)","03.01.2021 16:30 - 03.01.2021 16:45 (CET/CEST)","0","428","240"
"Austria (AT)","03.01.2021 16:45 - 03.01.2021 17:00 (CET/CEST)","0","368","271"
"Austria (AT)","03.01.2021 17:00 - 03.01.2021 17:15 (CET/CEST)","130","0","430"
"Austria (AT)","03.01.2021 17:15 - 03.01.2021 17:30 (CET/CEST)","152","0","516"
"Austria (AT)","03.01.2021 17:30 - 03.01.2021 17:45 (CET/CEST)","180","0","527"
"Austria (AT)","03.01.2021 17:45 - 03.01.2021 18:00 (CET/CEST)","210","0","458"
"Austria (AT)","03.01.2021 18:00 - 03.01.2021 18:15 (CET/CEST)","178","0","394"
"Austria (AT)","03.01.2021 18:15 - 03.01.2021 18:30 (CET/CEST)","177","0","368"
"Austria (AT)","03.01.2021 18:30 - 03.01.2021 18:45 (CET/CEST)","194","0","345"
"Austria (AT)","03.01.2021 18:45 - 03.01.2021 19:00 (CET/CEST)","200","0","366"
"Austria (AT)","03.01.2021 19:00 - 03.01.2021 19:15 (CET/CEST)","200","0","450"
"Austria (AT)","03.01.2021 19:15 - 03.01.2021 19:30 (CET/CEST)","178","0","310"
"Austria (AT)","03.01.2021 19:30 - 03.01.2021 19:45 (CET/CEST)","172","0","235"
"Austria (AT)","03.01.2021 19:45 - 03.01.2021 20:00 (CET/CEST)","173","0","219"
"Austria (AT)","03.01.2021 20:00 - 03.01.2021 20:15 (CET/CEST)","263","0","382"
"Austria (AT)","03.01.2021 20:15 - 03.01.2021 20:30 (CET/CEST)","310","0","395"
"Austria (AT)","03.01.2021 20:30 - 03.01.2021 20:45 (CET/CEST)","320","0","321"
"Austria (AT)","03.01.2021 20:45 - 03.01.2021 21:00 (CET/CEST)","301","0","283"
"Austria (AT)","03.01.2021 21:00 - 03.01.2021 21:15 (CET/CEST)","303","0","287"
"Austria (AT)","03.01.2021 21:15 - 03.01.2021 21:30 (CET/CEST)","273","0","294"
"Austria (AT)","03.01.2021 21:30 - 03.01.2021 21:45 (CET/CEST)","240","0","258"
"Austria (AT)","03.01.2021 21:45 - 03.01.2021 22:00 (CET/CEST)","239","0","221"
"Austria (AT)","03.01.2021 22:00 - 03.01.2021 22:15 (CET/CEST)","0","19","352"
