"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","01.01.2022 00:00 - 01.01.2022 00:15 (CET/CEST)","0","1479","355"
"Austria (AT)","01.01.2022 00:15 - 01.01.2022 00:30 (CET/CEST)","0","1470","360"
"Austria (AT)","01.01.2022 00:30 - 01.01.2022 00:45 (CET/CEST)","0","1486","371"
"Austria (AT)","01.01.2022 00:45 - 01.01.2022 01:00 (CET/CEST)","0","1515","375"
"Austria (AT)","01.01.2022 01:00 - 01.01.2022 01:15 (CET/CEST)","0","1469","320"
"Austria (AT)","01.01.2022 01:15 - 01.01.2022 01:30 (CET/CEST)","0","1436","275"
"Austria (AT)","01.01.2022 01:30 - 01.01.2022 01:45 (CET/CEST)","0","1415","325"
"Austria (AT)","01.01.2022 01:45 - 01.01.2022 02:00 (CET/CEST)","0","1366","199"
"Austria (AT)","01.01.2022 02:00 - 01.01.2022 02:15 (CET/CEST)","0","1357","216"
"Austria (AT)","01.01.2022 02:15 - 01.01.2022 02:30 (CET/CEST)","0","1323","222"
"Austria (AT)","01.01.2022 02:30 - 01.01.2022 02:45 (CET/CEST)","0","1345","223"
"Austria (AT)","01.01.2022 02:45 - 01.01.2022 03:00 (CET/CEST)","0","1357","188"
"Austria (AT)","01.01.2022 03:00 - 01.01.2022 03:15 (CET/CEST)","0","1428","186"
"Austria (AT)","01.01.2022 03:15 - 01.01.2022 03:30 (CET/CEST)","0","1393","199"
"Austria (AT)","01.01.2022 03:30 - 01.01.2022 03:45 (CET/CEST)","0","1372","186"
"Austria (AT)","01.01.2022 03:45 - 01.01.2022 04:00 (CET/CEST)","0","1404","163"
"Austria (AT)","01.01.2022 04:00 - 01.01.2022 04:15 (CET/CEST)","0","1401","175"
"Austria (AT)","01.01.2022 04:15 - 01.01.2022 04:30 (CET/CEST)","0","1423","188"
"Austria (AT)","01.01.2022 04:30 - 01.01.2022 04:45 (CET/CEST)","0","1425","193"
"Austria (AT)","01.01.2022 04:45 - 01.01.2022 05:00 (CET/CEST)","0","1408","194"
"Austria (AT)","01.01.2022 05:00 - 01.01.2022 05:15 (CET/CEST)","0","1424","214"
"Austria (AT)","01.01.2022 05:15 - 01.01.2022 05:30 (CET/CEST)","0","1428","187"
"Austria (AT)","01.01.2022 05:30 - 01.01.2022 05:45 (CET/CEST)","0","1431","170"
"Austria (AT)","01.01.2022 05:45 - 01.01.2022 06:00 (CET/CEST)","0","1450","156"
"Austria (AT)","01.01.2022 06:00 - 01.01.2022 06:15 (CET/CEST)","0","1432","145"
"Austria (AT)","01.01.2022 06:15 - 01.01.2022 06:30 (CET/CEST)","0","1448","147"
"Austria (AT)","01.01.2022 06:30 - 01.01.2022 06:45 (CET/CEST)","0","1456","149"
"Austria (AT)","01.01.2022 06:45 - 01.01.2022 07:00 (CET/CEST)","0","1422","145"
"Austria (AT)","01.01.2022 07:00 - 01.01.2022 07:15 (CET/CEST)","0","1375","139"
"Austria (AT)","01.01.2022 07:15 - 01.01.2022 07:30 (CET/CEST)","0","1402","128"
"Austria (AT)","01.01.2022 07:30 - 01.01.2022 07:45 (CET/CEST)","0","1384","156"
"Austria (AT)","01.01.2022 07:45 - 01.01.2022 08:00 (CET/CEST)","0","1402","186"
