"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","01.01.2018 00:00 - 01.01.2018 00:15 (CET/CEST)","0","1191","256"
"Austria (AT)","01.01.2018 00:15 - 01.01.2018 00:30 (CET/CEST)","0","1184","175"
"Austria (AT)","01.01.2018 00:30 - 01.01.2018 00:45 (CET/CEST)","0","1198","157"
"Austria (AT)","01.01.2018 00:45 - 01.01.2018 01:00 (CET/CEST)","0","1199","214"
"Austria (AT)","01.01.2018 01:00 - 01.01.2018 01:15 (CET/CEST)","0","1355","323"
"Austria (AT)","01.01.2018 01:15 - 01.01.2018 01:30 (CET/CEST)","0","1426","230"
"Austria (AT)","01.01.2018 01:30 - 01.01.2018 01:45 (CET/CEST)","0","1424","239"
"Austria (AT)","01.01.2018 01:45 - 01.01.2018 02:00 (CET/CEST)","0","1435","188"
"Austria (AT)","01.01.2018 02:00 - 01.01.2018 02:15 (CET/CEST)","0","1454","297"
"Austria (AT)","01.01.2018 02:15 - 01.01.2018 02:30 (CET/CEST)","0","1474","218"
"Austria (AT)","01.01.2018 02:30 - 01.01.2018 02:45 (CET/CEST)","0","1493","216"
"Austria (AT)","01.01.2018 02:45 - 01.01.2018 03:00 (CET/CEST)","0","1524","135"
"Austria (AT)","01.01.2018 03:00 - 01.01.2018 03:15 (CET/CEST)","0","1482","196"
"Austria (AT)","01.01.2018 03:15 - 01.01.2018 03:30 (CET/CEST)","0","1493","193"
"Austria (AT)","01.01.2018 03:30 - 01.01.2018 03:45 (CET/CEST)","0","1511","134"
"Austria (AT)","01.01.2018 03:45 - 01.01.2018 04:00 (CET/CEST)","0","1620","114"
"Austria (AT)","01.01.2018 04:00 - 01.01.2018 04:15 (CET/CEST)","0","1302","123"
"Austria (AT)","01.01.2018 04:15 - 01.01.2018 04:30 (CET/CEST)","0","1289","138"
"Austria (AT)","01.01.2018 04:30 - 01.01.2018 04:45 (CET/CEST)","0","1292","132"
"Austria (AT)","01.01.2018 04:45 - 01.01.2018 05:00 (CET/CEST)","0","1299","104"
"Austria (AT)","01.01.2018 05:00 - 01.01.2018 05:15 (CET/CEST)","0","1258","198"
"Austria (AT)","01.01.2018 05:15 - 01.01.2018 05:30 (CET/CEST)","0","1260","204"
"Austria (AT)","01.01.2018 05:30 - 01.01.2018 05:45 (CET/CEST)","0","1258","192"
"Austria (AT)","01.01.2018 05:45 - 01.01.2018 06:00 (CET/CEST)","0","1248","160"
"Austria (AT)","01.01.2018 06:00 - 01.01.2018 06:15 (CET/CEST)","0","1304","114"
"Austria (AT)","01.01.2018 06:15 - 01.01.2018 06:30 (CET/CEST)","0","1355","112"
"Austria (AT)","01.01.2018 06:30 - 01.01.2018 06:45 (CET/CEST)","0","1288","127"
"Austria (AT)","01.01.2018 06:45 - 01.01.2018 07:00 (CET/CEST)","0","1252","110"
"Austria (AT)","01.01.2018 07:00 - 01.01.2018 07:15 (CET/CEST)","0","1322","100"
"Austria (AT)","01.01.2018 07:15 - 01.01.2018 07:30 (CET/CEST)","0","1261","110"
"Austria (AT)","01.01.2018 07:30 - 01.01.2018 07:45 (CET/CEST)","0","1225","114"
"Austria (AT)","01.01.2018 07:45 - 01.01.2018 08:00 (CET/CEST)","0","1236","119"
"Austria (AT)","01.01.2018 08:00 - 01.01.2018 08:15 (CET/CEST)","0","1016","92"
"Austria (AT)","01.01.2018 08:15 - 01.01.2018 08:30 (CET/CEST)","0","1026","102"
"Austria (AT)","01.01.2018 08:30 - 01.01.2018 08:45 (CET/CEST)","0","1012","121"
"Austria (AT)","01.01.2018 08:45 - 01.01.2018 09:00 (CET/CEST)","0","986","133"
"Austria (AT)","01.01.2018 09:00 - 01.01.2018 09:15 (CET/CEST)","0","936","135"
"Austria (AT)","01.01.2018 09:15 - 01.01.2018 09:30 (CET/CEST)","0","959","136"
"Austria (AT)","01.01.2018 09:30 - 01.01.2018 09:45 (CET/CEST)","0","937","138"
"Austria (AT)","01.01.2018 09:45 - 01.01.2018 10:00 (CET/CEST)","0","921","139"
"Austria (AT)","01.01.2018 10:00 - 01.01.2018 10:15 (CET/CEST)","0","956","136"
"Austria (AT)","01.01.2018 10:15 - 01.01.2018 10:30 (CET/CEST)","0","944","141"
"Austria (AT)","01.01.2018 10:30 - 01.01.2018 10:45 (CET/CEST)","0","937","151"
