"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Norway (NO)","03.01.2023 15:00 - 03.01.2023 16:00 (CET/CEST)","542","","18376"
"Norway (NO)","03.01.2023 16:00 - 03.01.2023 17:00 (CET/CEST)","535","","18697"
"Norway (NO)","03.01.2023 17:00 - 03.01.2023 18:00 (CET/CEST)","544","","19291"
"Norway (NO)","03.01.2023 18:00 - 03.01.2023 19:00 (CET/CEST)","538","","18617"
"Norway (NO)","03.01.2023 19:00 - 03.01.2023 20:00 (CET/CEST)","272","","17603"
"Norway (NO)","03.01.2023 20:00 - 03.01.2023 21:00 (CET/CEST)","210","","16162"
"Norway (NO)","03.01.2023 21:00 - 03.01.2023 22:00 (CET/CEST)","212","","14171"
"Norway (NO)","03.01.2023 22:00 - 03.01.2023 23:00 (CET/CEST)","210","","12253"
"Norway (NO)","03.01.2023 23:00 - 04.01.2023 00:00 (CET/CEST)","203","","10466"
"Norway (NO)","04.01.2023 00:00 - 04.01.2023 01:00 (CET/CEST)","141","","9536"
"Norway (NO)","04.01.2023 01:00 - 04.01.2023 02:00 (CET/CEST)","134","","8681"
"Norway (NO)","04.01.2023 02:00 - 04.01.2023 03:00 (CET/CEST)","124","","7885"
"Norway (NO)","04.01.2023 03:00 - 04.01.2023 04:00 (CET/CEST)","124","","7668"
"Norway (NO)","04.01.2023 04:00 - 04.01.2023 05:00 (CET/CEST)","125","","7673"
"Norway (NO)","04.01.2023 05:00 - 04.01.2023 06:00 (CET/CEST)","126","","7716"
"Norway (NO)","04.01.2023 06:00 - 04.01.2023 07:00 (CET/CEST)","139","","9055"
"Norway (NO)","04.01.2023 07:00 - 04.01.2023 08:00 (CET/CEST)","204","","11182"
"Norway (NO)","04.01.2023 08:00 - 04.01.2023 09:00 (CET/CEST)","205","","11678"
"Norway (NO)","04.01.2023 09:00 - 04.01.2023 10:00 (CET/CEST)","209","","12475"
"Norway (NO)","04.01.2023 10:00 - 04.01.2023 11:00 (CET/CEST)","199","","12748"
"Norway (NO)","04.01.2023 11:00 - 04.01.2023 12:00 (CET/CEST)","208","","12457"
"Norway (NO)","04.01.2023 12:00 - 04.01.2023 13:00 (CET/CEST)","210","","12482"
"Norway (NO)","04.01.2023 13:00 - 04.01.2023 14:00 (CET/CEST)","206","","12940"
"Norway (NO)","04.01.2023 14:00 - 04.01.2023 15:00 (CET/CEST)","206","","12559"
"Norway (NO)","04.01.2023 15:00 - 04.01.2023 16:00 (CET/CEST)","210","","12401"
"Norway (NO)","04.01.2023 16:00 - 04.01.2023 17:00 (CET/CEST)","211","","12454"
"Norway (NO)","04.01.2023 17:00 - 04.01.2023 18:00 (CET/CEST)","212","","12630"
"Norway (NO)","04.01.2023 18:00 - 04.01.2023 19:00 (CET/CEST)","211","","12430"
"Norway (NO)","04.01.2023 19:00 - 04.01.2023 20:00 (CET/CEST)","173","","12072"
"Norway (NO)","04.01.2023 20:00 - 04.01.2023 21:00 (CET/CEST)","156","","11693"
"Norway (NO)","04.01.2023 21:00 - 04.01.2023 22:00 (CET/CEST)","138","","11116"
"Norway (NO)","04.01.2023 22:00 - 04.01.2023 23:00 (CET/CEST)","131","","10475"
"Norway (NO)","04.01.2023 23:00 - 05.01.2023 00:00 (CET/CEST)","127","","9002"
"Norway (NO)","05.01.2023 00:00 - 05.01.2023 01:00 (CET/CEST)","127","","8429"
"Norway (NO)","05.01.2023 01:00 - 05.01.2023 02:00 (CET/CEST)","128","","8281"
"Norway (NO)","05.01.2023 02:00 - 05.01.2023 03:00 (CET/CEST)","126","","8143"
"Norway (NO)","05.01.2023 03:00 - 05.01.2023 04:00 (CET/CEST)","125","","7946"
"Norway (NO)","05.01.2023 04:00 - 05.01.2023 05:00 (CET/CEST)","124","","8115"
"Norway (NO)","05.01.2023 05:00 - 05.01.2023 06:00 (CET/CEST)","144","","9037"
"Norway (NO)","05.01.2023 06:00 - 05.01.2023 07:00 (CET/CEST)","152","","10956"
"Norway (NO)","05.01.2023 07:00 - 05.01.2023 08:00 (CET/CEST)","288","","13354"
"Norway (NO)","05.01.2023 08:00 - 05.01.2023 09:00 (CET/CEST)","311","","14488"
"Norway (NO)","05.01.2023 09:00 - 05.01.2023 10:00 (CET/CEST)","321","","15784"
"Norway (NO)","05.01.2023 10:00 - 05.01.2023 11:00 (CET/CEST)","342","","16403"
"Norway (NO)","05.01.2023 11:00 - 05.01.2023 12:00 (CET/CEST)","340","","16946"
"Norway (NO)","05.01.2023 12:00 - 05.01.2023 13:00 (CET/CEST)","363","","16800"
"Norway (NO)","05.01.2023 13:00 - 05.01.2023 14:00 (CET/CEST)","420","","16489"
"Norway (NO)","05.01.2023 14:00 - 05.01.2023 15:00 (CET/CEST)","491","","17002"
"Norway (NO)","05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST)","524","","18063"
"Norway (NO)","05.01.2023 16:00 - 05.01.2023 17:00 (CET/CEST)","661","","18220"
"Norway (NO)","05.01.2023 17:00 - 05.01.2023 18:00 (CET/CEST)","847","","17908"
"Norway (NO)","05.01.2023 18:00 - 05.01.2023 19:00 (CET/CEST)","832","","17758"
"Norway (NO)","05.01.2023 19:00 - 05.01.2023 20:00 (CET/CEST)","810","","17668"
"Norway (NO)","05.01.2023 20:00 - 05.01.2023 21:00 (CET/CEST)","564","","17386"
"Norway (NO)","05.01.2023 21:00 - 05.01.2023 22:00 (CET/CEST)","473","","16518"
"Norway (NO)","05.01.2023 22:00 - 05.01.2023 23:00 (CET/CEST)","387","","15471"
"Norway (NO)","05.01.2023 23:00 - 06.01.2023 00:00 (CET/CEST)","302","","12700"
"Norway (NO)","06.01.2023 00:00 - 06.01.2023 01:00 (CET/CEST)","177","","10959"
"Norway (NO)","06.01.2023 01:00 - 06.01.2023 02:00 (CET/CEST)","125","","9745"
"Norway (NO)","06.01.2023 02:00 - 06.01.2023 03:00 (CET/CEST)","122","","8862"
"Norway (NO)","06.01.2023 03:00 - 06.01.2023 04:00 (CET/CEST)","123","","8099"
"Norway (NO)","06.01.2023 04:00 - 06.01.2023 05:00 (CET/CEST)","122","","7951"
"Norway (NO)","06.01.2023 05:00 - 06.01.2023 06:00 (CET/CEST)","125","","8151"
"Norway (NO)","06.01.2023 06:00 - 06.01.2023 07:00 (CET/CEST)","143","","9520"
"Norway (NO)","06.01.2023 07:00 - 06.01.2023 08:00 (CET/CEST)","195","","11700"
"Norway (NO)","06.01.2023 08:00 - 06.01.2023 09:00 (CET/CEST)","250","","14011"
"Norway (NO)","06.01.2023 09:00 - 06.01.2023 10:00 (CET/CEST)","298","","14106"
"Norway (NO)","06.01.2023 10:00 - 06.01.2023 11:00 (CET/CEST)","299","","14032"
"Norway (NO)","06.01.2023 11:00 - 06.01.2023 12:00 (CET/CEST)","300","","14236"
"Norway (NO)","06.01.2023 12:00 - 06.01.2023 13:00 (CET/CEST)","298","","14337"
"Norway (NO)","06.01.2023 13:00 - 06.01.2023 14:00 (CET/CEST)","298","","13539"
"Norway (NO)","06.01.2023 14:00 - 06.01.2023 15:00 (CET/CEST)","315","","14646"
"Norway (NO)","06.01.2023 15:00 - 06.01.2023 16:00 (CET/CEST)","371","","15874"
"Norway (NO)","06.01.2023 16:00 - 06.01.2023 17:00 (CET/CEST)","378","","16533"
"Norway (NO)","06.01.2023 17:00 - 06.01.2023 18:00 (CET/CEST)","459","","16999"
"Norway (NO)","06.01.2023 18:00 - 06.01.2023 19:00 (CET/CEST)","480","","16827"
"Norway (NO)","06.01.2023 19:00 - 06.01.2023 20:00 (CET/CEST)","462","","16049"
"Norway (NO)","06.01.2023 20:00 - 06.01.2023 21:00 (CET/CEST)","425","","14835"
"Norway (NO)","06.01.2023 21:00 - 06.01.2023 22:00 (CET/CEST)","296","","14472"
"Norway (NO)","06.01.2023 22:00 - 06.01.2023 23:00 (CET/CEST)","294","","14066"
"Norway (NO)","06.01.2023 23:00 - 07.01.2023 00:00 (CET/CEST)","300","","12582"
"Norway (NO)","07.01.2023 00:00 - 07.01.2023 01:00 (CET/CEST)","195","","10512"
"Norway (NO)","07.01.2023 01:00 - 07.01.2023 02:00 (CET/CEST)","144","","9208"
"Norway (NO)","07.01.2023 02:00 - 07.01.2023 03:00 (CET/CEST)","139","","8775"
"Norway (NO)","07.01.2023 03:00 - 07.01.2023 04:00 (CET/CEST)","138","","7918"
"Norway (NO)","07.01.2023 04:00 - 07.01.2023 05:00 (CET/CEST)","139","","7630"
"Norway (NO)","07.01.2023 05:00 - 07.01.2023 06:00 (CET/CEST)","142","","7684"
"Norway (NO)","07.01.2023 06:00 - 07.01.2023 07:00 (CET/CEST)","143","","7949"
"Norway (NO)","07.01.2023 07:00 - 07.01.2023 08:00 (CET/CEST)","203","","9536"
"Norway (NO)","07.01.2023 08:00 - 07.01.2023 09:00 (CET/CEST)","203","","10284"
"Norway (NO)","07.01.2023 09:00 - 07.01.2023 10:00 (CET/CEST)","203","","11052"
"Norway (NO)","07.01.2023 10:00 - 07.01.2023 11:00 (CET/CEST)","202","","10981"
"Norway (NO)","07.01.2023 11:00 - 07.01.2023 12:00 (CET/CEST)","204","","10684"
"Norway (NO)","07.01.2023 12:00 - 07.01.2023 13:00 (CET/CEST)","203","","10547"
"Norway (NO)","07.01.2023 13:00 - 07.01.2023 14:00 (CET/CEST)","203","","10221"
"Norway (NO)","07.01.2023 14:00 - 07.01.2023 15:00 (CET/CEST)","203","","10426"
"Norway (NO)","07.01.2023 15:00 - 07.01.2023 16:00 (CET/CEST)","203","","10524"
"Norway (NO)","07.01.2023 16:00 - 07.01.2023 17:00 (CET/CEST)","202","","10884"
"Norway (NO)","07.01.2023 17:00 - 07.01.2023 18:00 (CET/CEST)","202","","11044"
"Norway (NO)","07.01.2023 18:00 - 07.01.2023 19:00 (CET/CEST)","200","","11549"
"Norway (NO)","07.01.2023 19:00 - 07.01.2023 20:00 (CET/CEST)","198","","10518"
"Norway (NO)","07.01.2023 20:00 - 07.01.2023 21:00 (CET/CEST)","194","","8832"
"Norway (NO)","07.01.2023 21:00 - 07.01.2023 22:00 (CET/CEST)","134","","7509"
"Norway (NO)","07.01.2023 22:00 - 07.01.2023 23:00 (CET/CEST)","109","","6327"
"Norway (NO)","07.01.2023 23:00 - 08.01.2023 00:00 (CET/CEST)","91","","5510"
"Norway (NO)","08.01.2023 00:00 - 08.01.2023 01:00 (CET/CEST)","60","","4478"
"Norway (NO)","08.01.2023 01:00 - 08.01.2023 02:00 (CET/CEST)","69","","4198"
"Norway (NO)","08.01.2023 02:00 - 08.01.2023 03:00 (CET/CEST)","58","","4079"
"Norway (NO)","08.01.2023 03:00 - 08.01.2023 04:00 (CET/CEST)","58","","3886"
"Norway (NO)","08.01.2023 04:00 - 08.01.2023 05:00 (CET/CEST)","57","","4020"
"Norway (NO)","08.01.2023 05:00 - 08.01.2023 06:00 (CET/CEST)","58","","4176"
"Norway (NO)","08.01.2023 06:00 - 08.01.2023 07:00 (CET/CEST)","58","","4283"
"Norway (NO)","08.01.2023 07:00 - 08.01.2023 08:00 (CET/CEST)","59","","4214"
"Norway (NO)","08.01.2023 08:00 - 08.01.2023 09:00 (CET/CEST)","70","","5437"
