"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Norway (NO)","01.01.2021 22:00 - 01.01.2021 23:00 (CET/CEST)","1297","","20218"
"Norway (NO)","01.01.2021 23:00 - 02.01.2021 00:00 (CET/CEST)","1181","","19441"
"Norway (NO)","02.01.2021 00:00 - 02.01.2021 01:00 (CET/CEST)","952","","18665"
"Norway (NO)","02.01.2021 01:00 - 02.01.2021 02:00 (CET/CEST)","918","","17610"
"Norway (NO)","02.01.2021 02:00 - 02.01.2021 03:00 (CET/CEST)","874","","17273"
"Norway (NO)","02.01.2021 03:00 - 02.01.2021 04:00 (CET/CEST)","851","","17169"
"Norway (NO)","02.01.2021 04:00 - 02.01.2021 05:00 (CET/CEST)","848","","17443"
"Norway (NO)","02.01.2021 05:00 - 02.01.2021 06:00 (CET/CEST)","867","","17898"
"Norway (NO)","02.01.2021 06:00 - 02.01.2021 07:00 (CET/CEST)","916","","18442"
"Norway (NO)","02.01.2021 07:00 - 02.01.2021 08:00 (CET/CEST)","993","","19296"
"Norway (NO)","02.01.2021 08:00 - 02.01.2021 09:00 (CET/CEST)","1223","","20040"
"Norway (NO)","02.01.2021 09:00 - 02.01.2021 10:00 (CET/CEST)","1283","","20571"
"Norway (NO)","02.01.2021 10:00 - 02.01.2021 11:00 (CET/CEST)","1339","","20989"
"Norway (NO)","02.01.2021 11:00 - 02.01.2021 12:00 (CET/CEST)","1445","","21304"
"Norway (NO)","02.01.2021 12:00 - 02.01.2021 13:00 (CET/CEST)","1449","","21302"
"Norway (NO)","02.01.2021 13:00 - 02.01.2021 14:00 (CET/CEST)","1463","","21400"
"Norway (NO)","02.01.2021 14:00 - 02.01.2021 15:00 (CET/CEST)","1496","","21519"
"Norway (NO)","02.01.2021 15:00 - 02.01.2021 16:00 (CET/CEST)","1544","","21948"
"Norway (NO)","02.01.2021 16:00 - 02.01.2021 17:00 (CET/CEST)","1558","","22509"
"Norway (NO)","02.01.2021 17:00 - 02.01.2021 18:00 (CET/CEST)","1572","","22813"
"Norway (NO)","02.01.2021 18:00 - 02.01.2021 19:00 (CET/CEST)","1628","","22849"
"Norway (NO)","02.01.2021 19:00 - 02.01.2021 20:00 (CET/CEST)","1548","","22245"
"Norway (NO)","02.01.2021 20:00 - 02.01.2021 21:00 (CET/CEST)","1525","","21286"
"Norway (NO)","02.01.2021 21:00 - 02.01.2021 22:00 (CET/CEST)","1517","","21002"
"Norway (NO)","02.01.2021 22:00 - 02.01.2021 23:00 (CET/CEST)","1420","","20534"
"Norway (NO)","02.01.2021 23:00 - 03.01.2021 00:00 (CET/CEST)","1218","","19956"
"Norway (NO)","03.01.2021 00:00 - 03.01.2021 01:00 (CET/CEST)","1204","","19235"
"Norway (NO)","03.01.2021 01:00 - 03.01.2021 02:00 (CET/CEST)","1118","","18094"
"Norway (NO)","03.01.2021 02:00 - 03.01.2021 03:00 (CET/CEST)","845","","17523"
"Norway (NO)","03.01.2021 03:00 - 03.01.2021 04:00 (CET/CEST)","848","","17205"
"Norway (NO)","03.01.2021 04:00 - 03.01.2021 05:00 (CET/CEST)","853","","17298"
"Norway (NO)","03.01.2021 05:00 - 03.01.2021 06:00 (CET/CEST)","853","","17491"
"Norway (NO)","03.01.2021 06:00 - 03.01.2021 07:00 (CET/CEST)","846","","17594"
"Norway (NO)","03.01.2021 07:00 - 03.01.2021 08:00 (CET/CEST)","994","","18073"
"Norway (NO)","03.01.2021 08:00 - 03.01.2021 09:00 (CET/CEST)","1167","","18730"
"Norway (NO)","03.01.2021 09:00 - 03.01.2021 10:00 (CET/CEST)","1246","","19429"
"Norway (NO)","03.01.2021 10:00 - 03.01.2021 11:00 (CET/CEST)","1104","","19955"
"Norway (NO)","03.01.2021 11:00 - 03.01.2021 12:00 (CET/CEST)","1134","","20130"
"Norway (NO)","03.01.2021 12:00 - 03.01.2021 13:00 (CET/CEST)","926","","19932"
"Norway (NO)","03.01.2021 13:00 - 03.01.2021 14:00 (CET/CEST)","888","","19643"
"Norway (NO)","03.01.2021 14:00 - 03.01.2021 15:00 (CET/CEST)","906","","19877"
"Norway (NO)","03.01.2021 15:00 - 03.01.2021 16:00 (CET/CEST)","1058","","20567"
"Norway (NO)","03.01.2021 16:00 - 03.01.2021 17:00 (CET/CEST)","1276","","21581"
"Norway (NO)","03.01.2021 17:00 - 03.01.2021 18:00 (CET/CEST)","1324","","21736"
"Norway (NO)","03.01.2021 18:00 - 03.01.2021 19:00 (CET/CEST)","1293","","21360"
"Norway (NO)","03.01.2021 19:00 - 03.01.2021 20:00 (CET/CEST)","1285","","21185"
"Norway (NO)","03.01.2021 20:00 - 03.01.2021 21:00 (CET/CEST)","1252","","20522"
"Norway (NO)","03.01.2021 21:00 - 03.01.2021 22:00 (CET/CEST)","1168","","20117"
"Norway (NO)","03.01.2021 22:00 - 03.01.2021 23:00 (CET/CEST)","917","","19691"
"Norway (NO)","03.01.2021 23:00 - 04.01.2021 00:00 (CET/CEST)","699","","18288"
"Norway (NO)","04.01.2021 00:00 - 04.01.2021 01:00 (CET/CEST)","537","","16487"
"Norway (NO)","04.01.2021 01:00 - 04.01.2021 02:00 (CET/CEST)","403","","16043"
"Norway (NO)","04.01.2021 02:00 - 04.01.2021 03:00 (CET/CEST)","371","","15726"
"Norway (NO)","04.01.2021 03:00 - 04.01.2021 04:00 (CET/CEST)","396","","15921"
"Norway (NO)","04.01.2021 04:00 - 04.01.2021 05:00 (CET/CEST)","579","","16370"
"Norway (NO)","04.01.2021 05:00 - 04.01.2021 06:00 (CET/CEST)","792","","17884"
"Norway (NO)","04.01.2021 06:00 - 04.01.2021 07:00 (CET/CEST)","1076","","19711"
"Norway (NO)","04.01.2021 07:00 - 04.01.2021 08:00 (CET/CEST)","1229","","21903"
"Norway (NO)","04.01.2021 08:00 - 04.01.2021 09:00 (CET/CEST)","1480","","22488"
"Norway (NO)","04.01.2021 09:00 - 04.01.2021 10:00 (CET/CEST)","1475","","22715"
"Norway (NO)","04.01.2021 10:00 - 04.01.2021 11:00 (CET/CEST)","1467","","22740"
"Norway (NO)","04.01.2021 11:00 - 04.01.2021 12:00 (CET/CEST)","1471","","22655"
"Norway (NO)","04.01.2021 12:00 - 04.01.2021 13:00 (CET/CEST)","1475","","22446"
"Norway (NO)","04.01.2021 13:00 - 04.01.2021 14:00 (CET/CEST)","1473","","22617"
"Norway (NO)","04.01.2021 14:00 - 04.01.2021 15:00 (CET/CEST)","1472","","22637"
"Norway (NO)","04.01.2021 15:00 - 04.01.2021 16:00 (CET/CEST)","1485","","22650"
"Norway (NO)","04.01.2021 16:00 - 04.01.2021 17:00 (CET/CEST)","1509","","22783"
"Norway (NO)","04.01.2021 17:00 - 04.01.2021 18:00 (CET/CEST)","1509","","22830"
"Norway (NO)","04.01.2021 18:00 - 04.01.2021 19:00 (CET/CEST)","1497","","22402"
"Norway (NO)","04.01.2021 19:00 - 04.01.2021 20:00 (CET/CEST)","1570","","22483"
"Norway (NO)","04.01.2021 20:00 - 04.01.2021 21:00 (CET/CEST)","1586","","22261"
"Norway (NO)","04.01.2021 21:00 - 04.01.2021 22:00 (CET/CEST)","1438","","21932"
"Norway (NO)","04.01.2021 22:00 - 04.01.2021 23:00 (CET/CEST)","1300","","21091"
"Norway (NO)","04.01.2021 23:00 - 05.01.2021 00:00 (CET/CEST)","1202","","19719"
"Norway (NO)","05.01.2021 00:00 - 05.01.2021 01:00 (CET/CEST)","1204","","18760"
"Norway (NO)","05.01.2021 01:00 - 05.01.2021 02:00 (CET/CEST)","1208","","18712"
"Norway (NO)","05.01.2021 02:00 - 05.01.2021 03:00 (CET/CEST)","1214","","18419"
"Norway (NO)","05.01.2021 03:00 - 05.01.2021 04:00 (CET/CEST)","1216","","18466"
"Norway (NO)","05.01.2021 04:00 - 05.01.2021 05:00 (CET/CEST)","1201","","19041"
"Norway (NO)","05.01.2021 05:00 - 05.01.2021 06:00 (CET/CEST)","1272","","19644"
"Norway (NO)","05.01.2021 06:00 - 05.01.2021 07:00 (CET/CEST)","1484","","20992"
"Norway (NO)","05.01.2021 07:00 - 05.01.2021 08:00 (CET/CEST)","1550","","22174"
"Norway (NO)","05.01.2021 08:00 - 05.01.2021 09:00 (CET/CEST)","1539","","22403"
"Norway (NO)","05.01.2021 09:00 - 05.01.2021 10:00 (CET/CEST)","1548","","22718"
"Norway (NO)","05.01.2021 10:00 - 05.01.2021 11:00 (CET/CEST)","1633","","22694"
"Norway (NO)","05.01.2021 11:00 - 05.01.2021 12:00 (CET/CEST)","1611","","22713"
"Norway (NO)","05.01.2021 12:00 - 05.01.2021 13:00 (CET/CEST)","1653","","22714"
"Norway (NO)","05.01.2021 13:00 - 05.01.2021 14:00 (CET/CEST)","1670","","22739"
"Norway (NO)","05.01.2021 14:00 - 05.01.2021 15:00 (CET/CEST)","1697","","22551"
"Norway (NO)","05.01.2021 15:00 - 05.01.2021 16:00 (CET/CEST)","1628","","22736"
"Norway (NO)","05.01.2021 16:00 - 05.01.2021 17:00 (CET/CEST)","1606","","22977"
"Norway (NO)","05.01.2021 17:00 - 05.01.2021 18:00 (CET/CEST)","1655","","22974"
"Norway (NO)","05.01.2021 18:00 - 05.01.2021 19:00 (CET/CEST)","1771","","22678"
"Norway (NO)","05.01.2021 19:00 - 05.01.2021 20:00 (CET/CEST)","1785","","22868"
"Norway (NO)","05.01.2021 20:00 - 05.01.2021 21:00 (CET/CEST)","1787","","22610"
"Norway (NO)","05.01.2021 21:00 - 05.01.2021 22:00 (CET/CEST)","1736","","22100"
"Norway (NO)","05.01.2021 22:00 - 05.01.2021 23:00 (CET/CEST)","1605","","21572"
"Norway (NO)","05.01.2021 23:00 - 06.01.2021 00:00 (CET/CEST)","1414","","20533"
"Norway (NO)","06.01.2021 00:00 - 06.01.2021 01:00 (CET/CEST)","1294","","19285"
"Norway (NO)","06.01.2021 01:00 - 06.01.2021 02:00 (CET/CEST)","1284","","18897"
"Norway (NO)","06.01.2021 02:00 - 06.01.2021 03:00 (CET/CEST)","1280","","18567"
"Norway (NO)","06.01.2021 03:00 - 06.01.2021 04:00 (CET/CEST)","1292","","18686"
"Norway (NO)","06.01.2021 04:00 - 06.01.2021 05:00 (CET/CEST)","1315","","18952"
"Norway (NO)","06.01.2021 05:00 - 06.01.2021 06:00 (CET/CEST)","1374","","19427"
"Norway (NO)","06.01.2021 06:00 - 06.01.2021 07:00 (CET/CEST)","1467","","20402"
"Norway (NO)","06.01.2021 07:00 - 06.01.2021 08:00 (CET/CEST)","1569","","21738"
"Norway (NO)","06.01.2021 08:00 - 06.01.2021 09:00 (CET/CEST)","1557","","22002"
"Norway (NO)","06.01.2021 09:00 - 06.01.2021 10:00 (CET/CEST)","1630","","22213"
"Norway (NO)","06.01.2021 10:00 - 06.01.2021 11:00 (CET/CEST)","1651","","22213"
"Norway (NO)","06.01.2021 11:00 - 06.01.2021 12:00 (CET/CEST)","1652","","22310"
"Norway (NO)","06.01.2021 12:00 - 06.01.2021 13:00 (CET/CEST)","1707","","22323"
"Norway (NO)","06.01.2021 13:00 - 06.01.2021 14:00 (CET/CEST)","1689","","22263"
"Norway (NO)","06.01.2021 14:00 - 06.01.2021 15:00 (CET/CEST)","1645","","22428"
"Norway (NO)","06.01.2021 15:00 - 06.01.2021 16:00 (CET/CEST)","1651","","22540"
"Norway (NO)","06.01.2021 16:00 - 06.01.2021 17:00 (CET/CEST)","1661","","22546"
"Norway (NO)","06.01.2021 17:00 - 06.01.2021 18:00 (CET/CEST)","1713","","22507"
"Norway (NO)","06.01.2021 18:00 - 06.01.2021 19:00 (CET/CEST)","1715","","22583"
"Norway (NO)","06.01.2021 19:00 - 06.01.2021 20:00 (CET/CEST)","1736","","22678"
"Norway (NO)","06.01.2021 20:00 - 06.01.2021 21:00 (CET/CEST)","1739","","22576"
"Norway (NO)","06.01.2021 21:00 - 06.01.2021 22:00 (CET/CEST)","1731","","21912"
"Norway (NO)","06.01.2021 22:00 - 06.01.2021 23:00 (CET/CEST)","1684","","21593"
"Norway (NO)","06.01.2021 23:00 - 07.01.2021 00:00 (CET/CEST)","1533","","20946"
"Norway (NO)","07.01.2021 00:00 - 07.01.2021 01:00 (CET/CEST)","1360","","20055"
"Norway (NO)","07.01.2021 01:00 - 07.01.2021 02:00 (CET/CEST)","1332","","19960"
"Norway (NO)","07.01.2021 02:00 - 07.01.2021 03:00 (CET/CEST)","1334","","19660"
"Norway (NO)","07.01.2021 03:00 - 07.01.2021 04:00 (CET/CEST)","1337","","19738"
"Norway (NO)","07.01.2021 04:00 - 07.01.2021 05:00 (CET/CEST)","1339","","20042"
"Norway (NO)","07.01.2021 05:00 - 07.01.2021 06:00 (CET/CEST)","1447","","20443"
"Norway (NO)","07.01.2021 06:00 - 07.01.2021 07:00 (CET/CEST)","1595","","21264"
"Norway (NO)","07.01.2021 07:00 - 07.01.2021 08:00 (CET/CEST)","1660","","21713"
"Norway (NO)","07.01.2021 08:00 - 07.01.2021 09:00 (CET/CEST)","1657","","22152"
"Norway (NO)","07.01.2021 09:00 - 07.01.2021 10:00 (CET/CEST)","1679","","22511"
"Norway (NO)","07.01.2021 10:00 - 07.01.2021 11:00 (CET/CEST)","1680","","22559"
"Norway (NO)","07.01.2021 11:00 - 07.01.2021 12:00 (CET/CEST)","1684","","22675"
"Norway (NO)","07.01.2021 12:00 - 07.01.2021 13:00 (CET/CEST)","1686","","22718"
"Norway (NO)","07.01.2021 13:00 - 07.01.2021 14:00 (CET/CEST)","1660","","22597"
"Norway (NO)","07.01.2021 14:00 - 07.01.2021 15:00 (CET/CEST)","1655","","22562"
"Norway (NO)","07.01.2021 15:00 - 07.01.2021 16:00 (CET/CEST)","1655","","22436"
"Norway (NO)","07.01.2021 16:00 - 07.01.2021 17:00 (CET/CEST)","1642","","22259"
"Norway (NO)","07.01.2021 17:00 - 07.01.2021 18:00 (CET/CEST)","1602","","22077"
"Norway (NO)","07.01.2021 18:00 - 07.01.2021 19:00 (CET/CEST)","1552","","21992"
"Norway (NO)","07.01.2021 19:00 - 07.01.2021 20:00 (CET/CEST)","1563","","22119"
"Norway (NO)","07.01.2021 20:00 - 07.01.2021 21:00 (CET/CEST)","1560","","21912"
"Norway (NO)","07.01.2021 21:00 - 07.01.2021 22:00 (CET/CEST)","1648","","21945"
"Norway (NO)","07.01.2021 22:00 - 07.01.2021 23:00 (CET/CEST)","1646","","21486"
"Norway (NO)","07.01.2021 23:00 - 08.01.2021 00:00 (CET/CEST)","1632","","20804"
"Norway (NO)","08.01.2021 00:00 - 08.01.2021 01:00 (CET/CEST)","1375","","19292"
"Norway (NO)","08.01.2021 01:00 - 08.01.2021 02:00 (CET/CEST)","1132","","19187"
"Norway (NO)","08.01.2021 02:00 - 08.01.2021 03:00 (CET/CEST)","1141","","19188"
"Norway (NO)","08.01.2021 03:00 - 08.01.2021 04:00 (CET/CEST)","1150","","19201"
"Norway (NO)","08.01.2021 04:00 - 08.01.2021 05:00 (CET/CEST)","1182","","19338"
"Norway (NO)","08.01.2021 05:00 - 08.01.2021 06:00 (CET/CEST)","1410","","19635"
"Norway (NO)","08.01.2021 06:00 - 08.01.2021 07:00 (CET/CEST)","1680","","20724"
"Norway (NO)","08.01.2021 07:00 - 08.01.2021 08:00 (CET/CEST)","1695","","21766"
"Norway (NO)","08.01.2021 08:00 - 08.01.2021 09:00 (CET/CEST)","1694","","22242"
"Norway (NO)","08.01.2021 09:00 - 08.01.2021 10:00 (CET/CEST)","1710","","22309"
"Norway (NO)","08.01.2021 10:00 - 08.01.2021 11:00 (CET/CEST)","1721","","22538"
"Norway (NO)","08.01.2021 11:00 - 08.01.2021 12:00 (CET/CEST)","1732","","22853"
"Norway (NO)","08.01.2021 12:00 - 08.01.2021 13:00 (CET/CEST)","1762","","22943"
"Norway (NO)","08.01.2021 13:00 - 08.01.2021 14:00 (CET/CEST)","1696","","22559"
"Norway (NO)","08.01.2021 14:00 - 08.01.2021 15:00 (CET/CEST)","1704","","22556"
"Norway (NO)","08.01.2021 15:00 - 08.01.2021 16:00 (CET/CEST)","1586","","22465"
"Norway (NO)","08.01.2021 16:00 - 08.01.2021 17:00 (CET/CEST)","1523","","22567"
"Norway (NO)","08.01.2021 17:00 - 08.01.2021 18:00 (CET/CEST)","1523","","22731"
"Norway (NO)","08.01.2021 18:00 - 08.01.2021 19:00 (CET/CEST)","1504","","22376"
"Norway (NO)","08.01.2021 19:00 - 08.01.2021 20:00 (CET/CEST)","1425","","22226"
"Norway (NO)","08.01.2021 20:00 - 08.01.2021 21:00 (CET/CEST)","1378","","21746"
"Norway (NO)","08.01.2021 21:00 - 08.01.2021 22:00 (CET/CEST)","1298","","21237"
"Norway (NO)","08.01.2021 22:00 - 08.01.2021 23:00 (CET/CEST)","1263","","20544"
"Norway (NO)","08.01.2021 23:00 - 09.01.2021 00:00 (CET/CEST)","1012","","20136"
"Norway (NO)","09.01.2021 00:00 - 09.01.2021 01:00 (CET/CEST)","1236","","19859"
"Norway (NO)","09.01.2021 01:00 - 09.01.2021 02:00 (CET/CEST)","1175","","19703"
"Norway (NO)","09.01.2021 02:00 - 09.01.2021 03:00 (CET/CEST)","1128","","19552"
"Norway (NO)","09.01.2021 03:00 - 09.01.2021 04:00 (CET/CEST)","1239","","19685"
"Norway (NO)","09.01.2021 04:00 - 09.01.2021 05:00 (CET/CEST)","1239","","19719"
"Norway (NO)","09.01.2021 05:00 - 09.01.2021 06:00 (CET/CEST)","1214","","19628"
"Norway (NO)","09.01.2021 06:00 - 09.01.2021 07:00 (CET/CEST)","1247","","19989"
"Norway (NO)","09.01.2021 07:00 - 09.01.2021 08:00 (CET/CEST)","1450","","20430"
"Norway (NO)","09.01.2021 08:00 - 09.01.2021 09:00 (CET/CEST)","1662","","20824"
"Norway (NO)","09.01.2021 09:00 - 09.01.2021 10:00 (CET/CEST)","1626","","21199"
"Norway (NO)","09.01.2021 10:00 - 09.01.2021 11:00 (CET/CEST)","1680","","21667"
"Norway (NO)","09.01.2021 11:00 - 09.01.2021 12:00 (CET/CEST)","1710","","21767"
"Norway (NO)","09.01.2021 12:00 - 09.01.2021 13:00 (CET/CEST)","1698","","21553"
"Norway (NO)","09.01.2021 13:00 - 09.01.2021 14:00 (CET/CEST)","1691","","21538"
"Norway (NO)","09.01.2021 14:00 - 09.01.2021 15:00 (CET/CEST)","1670","","21461"
"Norway (NO)","09.01.2021 15:00 - 09.01.2021 16:00 (CET/CEST)","1655","","21426"
"Norway (NO)","09.01.2021 16:00 - 09.01.2021 17:00 (CET/CEST)","1694","","21456"
"Norway (NO)","09.01.2021 17:00 - 09.01.2021 18:00 (CET/CEST)","1639","","21388"
"Norway (NO)","09.01.2021 18:00 - 09.01.2021 19:00 (CET/CEST)","1646","","21361"
"Norway (NO)","09.01.2021 19:00 - 09.01.2021 20:00 (CET/CEST)","1580","","21455"
"Norway (NO)","09.01.2021 20:00 - 09.01.2021 21:00 (CET/CEST)","1420","","20824"
"Norway (NO)","09.01.2021 21:00 - 09.01.2021 22:00 (CET/CEST)","1149","","20251"
"Norway (NO)","09.01.2021 22:00 - 09.01.2021 23:00 (CET/CEST)","993","","19301"
"Norway (NO)","09.01.2021 23:00 - 10.01.2021 00:00 (CET/CEST)","1018","","18621"
"Norway (NO)","10.01.2021 00:00 - 10.01.2021 01:00 (CET/CEST)","915","","18430"
"Norway (NO)","10.01.2021 01:00 - 10.01.2021 02:00 (CET/CEST)","579","","17901"
"Norway (NO)","10.01.2021 02:00 - 10.01.2021 03:00 (CET/CEST)","565","","17164"
"Norway (NO)","10.01.2021 03:00 - 10.01.2021 04:00 (CET/CEST)","504","","16650"
"Norway (NO)","10.01.2021 04:00 - 10.01.2021 05:00 (CET/CEST)","396","","16627"
"Norway (NO)","10.01.2021 05:00 - 10.01.2021 06:00 (CET/CEST)","408","","16776"
"Norway (NO)","10.01.2021 06:00 - 10.01.2021 07:00 (CET/CEST)","425","","16857"
"Norway (NO)","10.01.2021 07:00 - 10.01.2021 08:00 (CET/CEST)","510","","17913"
"Norway (NO)","10.01.2021 08:00 - 10.01.2021 09:00 (CET/CEST)","829","","18644"
"Norway (NO)","10.01.2021 09:00 - 10.01.2021 10:00 (CET/CEST)","1102","","19528"
"Norway (NO)","10.01.2021 10:00 - 10.01.2021 11:00 (CET/CEST)","1496","","20301"
"Norway (NO)","10.01.2021 11:00 - 10.01.2021 12:00 (CET/CEST)","1564","","20454"
"Norway (NO)","10.01.2021 12:00 - 10.01.2021 13:00 (CET/CEST)","1564","","20360"
"Norway (NO)","10.01.2021 13:00 - 10.01.2021 14:00 (CET/CEST)","1541","","20513"
"Norway (NO)","10.01.2021 14:00 - 10.01.2021 15:00 (CET/CEST)","1558","","20765"
"Norway (NO)","10.01.2021 15:00 - 10.01.2021 16:00 (CET/CEST)","1579","","21269"
"Norway (NO)","10.01.2021 16:00 - 10.01.2021 17:00 (CET/CEST)","1694","","21589"
"Norway (NO)","10.01.2021 17:00 - 10.01.2021 18:00 (CET/CEST)","1699","","21585"
"Norway (NO)","10.01.2021 18:00 - 10.01.2021 19:00 (CET/CEST)","1693","","21502"
"Norway (NO)","10.01.2021 19:00 - 10.01.2021 20:00 (CET/CEST)","1561","","21514"
"Norway (NO)","10.01.2021 20:00 - 10.01.2021 21:00 (CET/CEST)","1547","","21180"
"Norway (NO)","10.01.2021 21:00 - 10.01.2021 22:00 (CET/CEST)","1538","","20893"
"Norway (NO)","10.01.2021 22:00 - 10.01.2021 23:00 (CET/CEST)","919","","20163"
"Norway (NO)","10.01.2021 23:00 - 11.01.2021 00:00 (CET/CEST)","811","","18789"
"Norway (NO)","11.01.2021 00:00 - 11.01.2021 01:00 (CET/CEST)","846","","18932"
"Norway (NO)","11.01.2021 01:00 - 11.01.2021 02:00 (CET/CEST)","600","","19185"
"Norway (NO)","11.01.2021 02:00 - 11.01.2021 03:00 (CET/CEST)","580","","18363"
"Norway (NO)","11.01.2021 03:00 - 11.01.2021 04:00 (CET/CEST)","578","","17649"
"Norway (NO)","11.01.2021 04:00 - 11.01.2021 05:00 (CET/CEST)","618","","18097"
"Norway (NO)","11.01.2021 05:00 - 11.01.2021 06:00 (CET/CEST)","992","","19018"
"Norway (NO)","11.01.2021 06:00 - 11.01.2021 07:00 (CET/CEST)","1312","","20466"
"Norway (NO)","11.01.2021 07:00 - 11.01.2021 08:00 (CET/CEST)","1608","","21491"
"Norway (NO)","11.01.2021 08:00 - 11.01.2021 09:00 (CET/CEST)","1664","","21652"
"Norway (NO)","11.01.2021 09:00 - 11.01.2021 10:00 (CET/CEST)","1567","","21722"
"Norway (NO)","11.01.2021 10:00 - 11.01.2021 11:00 (CET/CEST)","1456","","21950"
"Norway (NO)","11.01.2021 11:00 - 11.01.2021 12:00 (CET/CEST)","1464","","21686"
"Norway (NO)","11.01.2021 12:00 - 11.01.2021 13:00 (CET/CEST)","1536","","21533"
"Norway (NO)","11.01.2021 13:00 - 11.01.2021 14:00 (CET/CEST)","1323","","21151"
"Norway (NO)","11.01.2021 14:00 - 11.01.2021 15:00 (CET/CEST)","1239","","21051"
"Norway (NO)","11.01.2021 15:00 - 11.01.2021 16:00 (CET/CEST)","1224","","21342"
"Norway (NO)","11.01.2021 16:00 - 11.01.2021 17:00 (CET/CEST)","1422","","21347"
"Norway (NO)","11.01.2021 17:00 - 11.01.2021 18:00 (CET/CEST)","1635","","21471"
"Norway (NO)","11.01.2021 18:00 - 11.01.2021 19:00 (CET/CEST)","1241","","21212"
"Norway (NO)","11.01.2021 19:00 - 11.01.2021 20:00 (CET/CEST)","863","","20218"
"Norway (NO)","11.01.2021 20:00 - 11.01.2021 21:00 (CET/CEST)","675","","18877"
"Norway (NO)","11.01.2021 21:00 - 11.01.2021 22:00 (CET/CEST)","605","","18016"
"Norway (NO)","11.01.2021 22:00 - 11.01.2021 23:00 (CET/CEST)","544","","16573"
"Norway (NO)","11.01.2021 23:00 - 12.01.2021 00:00 (CET/CEST)","355","","14180"
"Norway (NO)","12.01.2021 00:00 - 12.01.2021 01:00 (CET/CEST)","289","","12019"
"Norway (NO)","12.01.2021 01:00 - 12.01.2021 02:00 (CET/CEST)","290","","11515"
"Norway (NO)","12.01.2021 02:00 - 12.01.2021 03:00 (CET/CEST)","286","","11399"
"Norway (NO)","12.01.2021 03:00 - 12.01.2021 04:00 (CET/CEST)","318","","12361"
"Norway (NO)","12.01.2021 04:00 - 12.01.2021 05:00 (CET/CEST)","470","","14091"
"Norway (NO)","12.01.2021 05:00 - 12.01.2021 06:00 (CET/CEST)","800","","17342"
"Norway (NO)","12.01.2021 06:00 - 12.01.2021 07:00 (CET/CEST)","1499","","19320"
"Norway (NO)","12.01.2021 07:00 - 12.01.2021 08:00 (CET/CEST)","1708","","20713"
"Norway (NO)","12.01.2021 08:00 - 12.01.2021 09:00 (CET/CEST)","1729","","20999"
"Norway (NO)","12.01.2021 09:00 - 12.01.2021 10:00 (CET/CEST)","1693","","21085"
"Norway (NO)","12.01.2021 10:00 - 12.01.2021 11:00 (CET/CEST)","1645","","21158"
"Norway (NO)","12.01.2021 11:00 - 12.01.2021 12:00 (CET/CEST)","1607","","21105"
"Norway (NO)","12.01.2021 12:00 - 12.01.2021 13:00 (CET/CEST)","1573","","20557"
