"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Norway (NO)","06.01.2018 19:00 - 06.01.2018 20:00 (CET/CEST)","n/e","n/e","22003"
"Norway (NO)","06.01.2018 20:00 - 06.01.2018 21:00 (CET/CEST)","n/e","n/e","20798"
"Norway (NO)","06.01.2018 21:00 - 06.01.2018 22:00 (CET/CEST)","n/e","n/e","20006"
"Norway (NO)","06.01.2018 22:00 - 06.01.2018 23:00 (CET/CEST)","n/e","n/e","18512"
"Norway (NO)","06.01.2018 23:00 - 07.01.2018 00:00 (CET/CEST)","n/e","n/e","16830"
"Norway (NO)","07.01.2018 00:00 - 07.01.2018 01:00 (CET/CEST)","n/e","n/e","14372"
"Norway (NO)","07.01.2018 01:00 - 07.01.2018 02:00 (CET/CEST)","n/e","n/e","12871"
"Norway (NO)","07.01.2018 02:00 - 07.01.2018 03:00 (CET/CEST)","n/e","n/e","12218"
"Norway (NO)","07.01.2018 03:00 - 07.01.2018 04:00 (CET/CEST)","n/e","n/e","11829"
"Norway (NO)","07.01.2018 04:00 - 07.01.2018 05:00 (CET/CEST)","n/e","n/e","11874"
"Norway (NO)","07.01.2018 05:00 - 07.01.2018 06:00 (CET/CEST)","n/e","n/e","12426"
"Norway (NO)","07.01.2018 06:00 - 07.01.2018 07:00 (CET/CEST)","n/e","n/e","13099"
"Norway (NO)","07.01.2018 07:00 - 07.01.2018 08:00 (CET/CEST)","n/e","n/e","13953"
"Norway (NO)","07.01.2018 08:00 - 07.01.2018 09:00 (CET/CEST)","n/e","n/e","15092"
"Norway (NO)","07.01.2018 09:00 - 07.01.2018 10:00 (CET/CEST)","n/e","n/e","16402"
"Norway (NO)","07.01.2018 10:00 - 07.01.2018 11:00 (CET/CEST)","n/e","n/e","17389"
"Norway (NO)","07.01.2018 11:00 - 07.01.2018 12:00 (CET/CEST)","n/e","n/e","17846"
"Norway (NO)","07.01.2018 12:00 - 07.01.2018 13:00 (CET/CEST)","n/e","n/e","17610"
"Norway (NO)","07.01.2018 13:00 - 07.01.2018 14:00 (CET/CEST)","n/e","n/e","16125"
"Norway (NO)","07.01.2018 14:00 - 07.01.2018 15:00 (CET/CEST)","n/e","n/e","15859"
"Norway (NO)","07.01.2018 15:00 - 07.01.2018 16:00 (CET/CEST)","n/e","n/e","17312"
"Norway (NO)","07.01.2018 16:00 - 07.01.2018 17:00 (CET/CEST)","n/e","n/e","19103"
"Norway (NO)","07.01.2018 17:00 - 07.01.2018 18:00 (CET/CEST)","n/e","n/e","21100"
"Norway (NO)","07.01.2018 18:00 - 07.01.2018 19:00 (CET/CEST)","n/e","n/e","21523"
"Norway (NO)","07.01.2018 19:00 - 07.01.2018 20:00 (CET/CEST)","n/e","n/e","21006"
"Norway (NO)","07.01.2018 20:00 - 07.01.2018 21:00 (CET/CEST)","n/e","n/e","19633"
"Norway (NO)","07.01.2018 21:00 - 07.01.2018 22:00 (CET/CEST)","n/e","n/e","17662"
"Norway (NO)","07.01.2018 22:00 - 07.01.2018 23:00 (CET/CEST)","n/e","n/e","16804"
"Norway (NO)","07.01.2018 23:00 - 08.01.2018 00:00 (CET/CEST)","n/e","n/e","13728"
"Norway (NO)","08.01.2018 00:00 - 08.01.2018 01:00 (CET/CEST)","n/e","n/e","10988"
"Norway (NO)","08.01.2018 01:00 - 08.01.2018 02:00 (CET/CEST)","n/e","n/e","9969"
"Norway (NO)","08.01.2018 02:00 - 08.01.2018 03:00 (CET/CEST)","n/e","n/e","9703"
"Norway (NO)","08.01.2018 03:00 - 08.01.2018 04:00 (CET/CEST)","n/e","n/e","10118"
"Norway (NO)","08.01.2018 04:00 - 08.01.2018 05:00 (CET/CEST)","n/e","n/e","10875"
"Norway (NO)","08.01.2018 05:00 - 08.01.2018 06:00 (CET/CEST)","n/e","n/e","13726"
"Norway (NO)","08.01.2018 06:00 - 08.01.2018 07:00 (CET/CEST)","n/e","n/e","18914"
"Norway (NO)","08.01.2018 07:00 - 08.01.2018 08:00 (CET/CEST)","n/e","n/e","22199"
"Norway (NO)","08.01.2018 08:00 - 08.01.2018 09:00 (CET/CEST)","n/e","n/e","23263"
"Norway (NO)","08.01.2018 09:00 - 08.01.2018 10:00 (CET/CEST)","n/e","n/e","22784"
"Norway (NO)","08.01.2018 10:00 - 08.01.2018 11:00 (CET/CEST)","n/e","n/e","22684"
"Norway (NO)","08.01.2018 11:00 - 08.01.2018 12:00 (CET/CEST)","n/e","n/e","22563"
"Norway (NO)","08.01.2018 12:00 - 08.01.2018 13:00 (CET/CEST)","n/e","n/e","22443"
"Norway (NO)","08.01.2018 13:00 - 08.01.2018 14:00 (CET/CEST)","n/e","n/e","22250"
"Norway (NO)","08.01.2018 14:00 - 08.01.2018 15:00 (CET/CEST)","n/e","n/e","22581"
"Norway (NO)","08.01.2018 15:00 - 08.01.2018 16:00 (CET/CEST)","n/e","n/e","22919"
"Norway (NO)","08.01.2018 16:00 - 08.01.2018 17:00 (CET/CEST)","n/e","n/e","23202"
"Norway (NO)","08.01.2018 17:00 - 08.01.2018 18:00 (CET/CEST)","n/e","n/e","23399"
"Norway (NO)","08.01.2018 18:00 - 08.01.2018 19:00 (CET/CEST)","n/e","n/e","22737"
"Norway (NO)","08.01.2018 19:00 - 08.01.2018 20:00 (CET/CEST)","n/e","n/e","21188"
"Norway (NO)","08.01.2018 20:00 - 08.01.2018 21:00 (CET/CEST)","n/e","n/e","19203"
"Norway (NO)","08.01.2018 21:00 - 08.01.2018 22:00 (CET/CEST)","n/e","n/e","17676"
"Norway (NO)","08.01.2018 22:00 - 08.01.2018 23:00 (CET/CEST)","n/e","n/e","16356"
"Norway (NO)","08.01.2018 23:00 - 09.01.2018 00:00 (CET/CEST)","n/e","n/e","13997"
"Norway (NO)","09.01.2018 00:00 - 09.01.2018 01:00 (CET/CEST)","n/e","n/e","12614"
"Norway (NO)","09.01.2018 01:00 - 09.01.2018 02:00 (CET/CEST)","n/e","n/e","11959"
"Norway (NO)","09.01.2018 02:00 - 09.01.2018 03:00 (CET/CEST)","n/e","n/e","11823"
"Norway (NO)","09.01.2018 03:00 - 09.01.2018 04:00 (CET/CEST)","n/e","n/e","12072"
"Norway (NO)","09.01.2018 04:00 - 09.01.2018 05:00 (CET/CEST)","n/e","n/e","12765"
"Norway (NO)","09.01.2018 05:00 - 09.01.2018 06:00 (CET/CEST)","n/e","n/e","14980"
"Norway (NO)","09.01.2018 06:00 - 09.01.2018 07:00 (CET/CEST)","n/e","n/e","18048"
"Norway (NO)","09.01.2018 07:00 - 09.01.2018 08:00 (CET/CEST)","n/e","n/e","21554"
"Norway (NO)","09.01.2018 08:00 - 09.01.2018 09:00 (CET/CEST)","n/e","n/e","22192"
"Norway (NO)","09.01.2018 09:00 - 09.01.2018 10:00 (CET/CEST)","n/e","n/e","22035"
"Norway (NO)","09.01.2018 10:00 - 09.01.2018 11:00 (CET/CEST)","n/e","n/e","21983"
"Norway (NO)","09.01.2018 11:00 - 09.01.2018 12:00 (CET/CEST)","n/e","n/e","21810"
"Norway (NO)","09.01.2018 12:00 - 09.01.2018 13:00 (CET/CEST)","n/e","n/e","21459"
"Norway (NO)","09.01.2018 13:00 - 09.01.2018 14:00 (CET/CEST)","n/e","n/e","21440"
"Norway (NO)","09.01.2018 14:00 - 09.01.2018 15:00 (CET/CEST)","n/e","n/e","21319"
"Norway (NO)","09.01.2018 15:00 - 09.01.2018 16:00 (CET/CEST)","n/e","n/e","21754"
"Norway (NO)","09.01.2018 16:00 - 09.01.2018 17:00 (CET/CEST)","n/e","n/e","22568"
"Norway (NO)","09.01.2018 17:00 - 09.01.2018 18:00 (CET/CEST)","n/e","n/e","23048"
"Norway (NO)","09.01.2018 18:00 - 09.01.2018 19:00 (CET/CEST)","n/e","n/e","22736"
"Norway (NO)","09.01.2018 19:00 - 09.01.2018 20:00 (CET/CEST)","n/e","n/e","22314"
"Norway (NO)","09.01.2018 20:00 - 09.01.2018 21:00 (CET/CEST)","n/e","n/e","21481"
"Norway (NO)","09.01.2018 21:00 - 09.01.2018 22:00 (CET/CEST)","n/e","n/e","20683"
"Norway (NO)","09.01.2018 22:00 - 09.01.2018 23:00 (CET/CEST)","n/e","n/e","18970"
"Norway (NO)","09.01.2018 23:00 - 10.01.2018 00:00 (CET/CEST)","n/e","n/e","17567"
"Norway (NO)","10.01.2018 00:00 - 10.01.2018 01:00 (CET/CEST)","n/e","n/e","17112"
"Norway (NO)","10.01.2018 01:00 - 10.01.2018 02:00 (CET/CEST)","n/e","n/e","15756"
"Norway (NO)","10.01.2018 02:00 - 10.01.2018 03:00 (CET/CEST)","n/e","n/e","14941"
"Norway (NO)","10.01.2018 03:00 - 10.01.2018 04:00 (CET/CEST)","n/e","n/e","14907"
"Norway (NO)","10.01.2018 04:00 - 10.01.2018 05:00 (CET/CEST)","n/e","n/e","16239"
"Norway (NO)","10.01.2018 05:00 - 10.01.2018 06:00 (CET/CEST)","n/e","n/e","19619"
"Norway (NO)","10.01.2018 06:00 - 10.01.2018 07:00 (CET/CEST)","n/e","n/e","22826"
"Norway (NO)","10.01.2018 07:00 - 10.01.2018 08:00 (CET/CEST)","n/e","n/e","24385"
"Norway (NO)","10.01.2018 08:00 - 10.01.2018 09:00 (CET/CEST)","n/e","n/e","24095"
"Norway (NO)","10.01.2018 09:00 - 10.01.2018 10:00 (CET/CEST)","n/e","n/e","23903"
"Norway (NO)","10.01.2018 10:00 - 10.01.2018 11:00 (CET/CEST)","n/e","n/e","23976"
"Norway (NO)","10.01.2018 11:00 - 10.01.2018 12:00 (CET/CEST)","n/e","n/e","23856"
"Norway (NO)","10.01.2018 12:00 - 10.01.2018 13:00 (CET/CEST)","n/e","n/e","23442"
"Norway (NO)","10.01.2018 13:00 - 10.01.2018 14:00 (CET/CEST)","n/e","n/e","23682"
"Norway (NO)","10.01.2018 14:00 - 10.01.2018 15:00 (CET/CEST)","n/e","n/e","24202"
"Norway (NO)","10.01.2018 15:00 - 10.01.2018 16:00 (CET/CEST)","n/e","n/e","24174"
"Norway (NO)","10.01.2018 16:00 - 10.01.2018 17:00 (CET/CEST)","n/e","n/e","23826"
"Norway (NO)","10.01.2018 17:00 - 10.01.2018 18:00 (CET/CEST)","n/e","n/e","23502"
"Norway (NO)","10.01.2018 18:00 - 10.01.2018 19:00 (CET/CEST)","n/e","n/e","23792"
"Norway (NO)","10.01.2018 19:00 - 10.01.2018 20:00 (CET/CEST)","n/e","n/e","23880"
"Norway (NO)","10.01.2018 20:00 - 10.01.2018 21:00 (CET/CEST)","n/e","n/e","23320"
"Norway (NO)","10.01.2018 21:00 - 10.01.2018 22:00 (CET/CEST)","n/e","n/e","22761"
"Norway (NO)","10.01.2018 22:00 - 10.01.2018 23:00 (CET/CEST)","n/e","n/e","22228"
"Norway (NO)","10.01.2018 23:00 - 11.01.2018 00:00 (CET/CEST)","n/e","n/e","20673"
"Norway (NO)","11.01.2018 00:00 - 11.01.2018 01:00 (CET/CEST)","n/e","n/e","20389"
"Norway (NO)","11.01.2018 01:00 - 11.01.2018 02:00 (CET/CEST)","n/e","n/e","19335"
"Norway (NO)","11.01.2018 02:00 - 11.01.2018 03:00 (CET/CEST)","n/e","n/e","18930"
"Norway (NO)","11.01.2018 03:00 - 11.01.2018 04:00 (CET/CEST)","n/e","n/e","19193"
"Norway (NO)","11.01.2018 04:00 - 11.01.2018 05:00 (CET/CEST)","n/e","n/e","20019"
"Norway (NO)","11.01.2018 05:00 - 11.01.2018 06:00 (CET/CEST)","n/e","n/e","21108"
"Norway (NO)","11.01.2018 06:00 - 11.01.2018 07:00 (CET/CEST)","n/e","n/e","22405"
"Norway (NO)","11.01.2018 07:00 - 11.01.2018 08:00 (CET/CEST)","n/e","n/e","23219"
"Norway (NO)","11.01.2018 08:00 - 11.01.2018 09:00 (CET/CEST)","n/e","n/e","23840"
"Norway (NO)","11.01.2018 09:00 - 11.01.2018 10:00 (CET/CEST)","n/e","n/e","24062"
"Norway (NO)","11.01.2018 10:00 - 11.01.2018 11:00 (CET/CEST)","n/e","n/e","24146"
"Norway (NO)","11.01.2018 11:00 - 11.01.2018 12:00 (CET/CEST)","n/e","n/e","24256"
"Norway (NO)","11.01.2018 12:00 - 11.01.2018 13:00 (CET/CEST)","n/e","n/e","24032"
"Norway (NO)","11.01.2018 13:00 - 11.01.2018 14:00 (CET/CEST)","n/e","n/e","24096"
"Norway (NO)","11.01.2018 14:00 - 11.01.2018 15:00 (CET/CEST)","n/e","n/e","24199"
"Norway (NO)","11.01.2018 15:00 - 11.01.2018 16:00 (CET/CEST)","n/e","n/e","24306"
