"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","01.01.2018 00:00 - 01.01.2018 01:00 (CET/CEST)","132","23","95"
"Italy (IT)","01.01.2018 01:00 - 01.01.2018 02:00 (CET/CEST)","0","27","122"
"Italy (IT)","01.01.2018 02:00 - 01.01.2018 03:00 (CET/CEST)","0","21","60"
"Italy (IT)","01.01.2018 03:00 - 01.01.2018 04:00 (CET/CEST)","0","289","74"
"Italy (IT)","01.01.2018 04:00 - 01.01.2018 05:00 (CET/CEST)","0","923","74"
"Italy (IT)","01.01.2018 05:00 - 01.01.2018 06:00 (CET/CEST)","0","420","74"
"Italy (IT)","01.01.2018 06:00 - 01.01.2018 07:00 (CET/CEST)","0","221","76"
"Italy (IT)","01.01.2018 07:00 - 01.01.2018 08:00 (CET/CEST)","0","72","114"
"Italy (IT)","01.01.2018 08:00 - 01.01.2018 09:00 (CET/CEST)","0","177","121"
"Italy (IT)","01.01.2018 09:00 - 01.01.2018 10:00 (CET/CEST)","0","176","109"
"Italy (IT)","01.01.2018 10:00 - 01.01.2018 11:00 (CET/CEST)","37","27","344"
"Italy (IT)","01.01.2018 11:00 - 01.01.2018 12:00 (CET/CEST)","443","50","380"
"Italy (IT)","01.01.2018 12:00 - 01.01.2018 13:00 (CET/CEST)","729","152","381"
"Italy (IT)","01.01.2018 13:00 - 01.01.2018 14:00 (CET/CEST)","646","152","365"
"Italy (IT)","01.01.2018 14:00 - 01.01.2018 15:00 (CET/CEST)","639","152","262"
"Italy (IT)","01.01.2018 15:00 - 01.01.2018 16:00 (CET/CEST)","353","151","357"
"Italy (IT)","01.01.2018 16:00 - 01.01.2018 17:00 (CET/CEST)","253","151","667"
"Italy (IT)","01.01.2018 17:00 - 01.01.2018 18:00 (CET/CEST)","573","116","481"
"Italy (IT)","01.01.2018 18:00 - 01.01.2018 19:00 (CET/CEST)","115","47","459"
"Italy (IT)","01.01.2018 19:00 - 01.01.2018 20:00 (CET/CEST)","185","108","482"
"Italy (IT)","01.01.2018 20:00 - 01.01.2018 21:00 (CET/CEST)","172","2","446"
"Italy (IT)","01.01.2018 21:00 - 01.01.2018 22:00 (CET/CEST)","52","1","134"
"Italy (IT)","01.01.2018 22:00 - 01.01.2018 23:00 (CET/CEST)","0","28","143"
"Italy (IT)","01.01.2018 23:00 - 02.01.2018 00:00 (CET/CEST)","0","220","106"
"Italy (IT)","02.01.2018 00:00 - 02.01.2018 01:00 (CET/CEST)","0","1061","92"
