"Area","MTU","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","01.01.2016 00:00 - 01.01.2016 01:00 (CET/CEST)","0","26","287"
"Italy (IT)","01.01.2016 01:00 - 01.01.2016 02:00 (CET/CEST)","0","39","81"
"Italy (IT)","01.01.2016 02:00 - 01.01.2016 03:00 (CET/CEST)","0","62","20"
"Italy (IT)","01.01.2016 03:00 - 01.01.2016 04:00 (CET/CEST)","0","439","20"
"Italy (IT)","01.01.2016 04:00 - 01.01.2016 05:00 (CET/CEST)","0","534","20"
"Italy (IT)","01.01.2016 05:00 - 01.01.2016 06:00 (CET/CEST)","0","528","24"
"Italy (IT)","01.01.2016 06:00 - 01.01.2016 07:00 (CET/CEST)","0","525","36"
"Italy (IT)","01.01.2016 07:00 - 01.01.2016 08:00 (CET/CEST)","0","487","80"
"Italy (IT)","01.01.2016 08:00 - 01.01.2016 09:00 (CET/CEST)","0","671","138"
"Italy (IT)","01.01.2016 09:00 - 01.01.2016 10:00 (CET/CEST)","0","818","124"
"Italy (IT)","01.01.2016 10:00 - 01.01.2016 11:00 (CET/CEST)","0","671","114"
"Italy (IT)","01.01.2016 11:00 - 01.01.2016 12:00 (CET/CEST)","0","659","102"
"Italy (IT)","01.01.2016 12:00 - 01.01.2016 13:00 (CET/CEST)","0","420","64"
"Italy (IT)","01.01.2016 13:00 - 01.01.2016 14:00 (CET/CEST)","0","422","49"
"Italy (IT)","01.01.2016 14:00 - 01.01.2016 15:00 (CET/CEST)","0","422","50"
"Italy (IT)","01.01.2016 15:00 - 01.01.2016 16:00 (CET/CEST)","0","41","94"
"Italy (IT)","01.01.2016 16:00 - 01.01.2016 17:00 (CET/CEST)","128","6","193"
"Italy (IT)","01.01.2016 17:00 - 01.01.2016 18:00 (CET/CEST)","213","","621"
"Italy (IT)","01.01.2016 18:00 - 01.01.2016 19:00 (CET/CEST)","634","","579"
"Italy (IT)","01.01.2016 19:00 - 01.01.2016 20:00 (CET/CEST)","254","","490"
"Italy (IT)","01.01.2016 20:00 - 01.01.2016 21:00 (CET/CEST)","96","","408"
"Italy (IT)","01.01.2016 21:00 - 01.01.2016 22:00 (CET/CEST)","64","1","238"
"Italy (IT)","01.01.2016 22:00 - 01.01.2016 23:00 (CET/CEST)","124","6","159"
"Italy (IT)","01.01.2016 23:00 - 02.01.2016 00:00 (CET/CEST)","168","6","52"
"Italy (IT)","02.01.2016 00:00 - 02.01.2016 01:00 (CET/CEST)","0","56","24"
"Italy (IT)","02.01.2016 01:00 - 02.01.2016 02:00 (CET/CEST)","0","756","20"
"Italy (IT)","02.01.2016 02:00 - 02.01.2016 03:00 (CET/CEST)","0","821","20"
"Italy (IT)","02.01.2016 03:00 - 02.01.2016 04:00 (CET/CEST)","0","957","20"
"Italy (IT)","02.01.2016 04:00 - 02.01.2016 05:00 (CET/CEST)","0","954","20"
"Italy (IT)","02.01.2016 05:00 - 02.01.2016 06:00 (CET/CEST)","0","945","21"
"Italy (IT)","02.01.2016 06:00 - 02.01.2016 07:00 (CET/CEST)","0","395","33"
"Italy (IT)","02.01.2016 07:00 - 02.01.2016 08:00 (CET/CEST)","0","141","82"
"Italy (IT)","02.01.2016 08:00 - 02.01.2016 09:00 (CET/CEST)","65","116","249"
"Italy (IT)","02.01.2016 09:00 - 02.01.2016 10:00 (CET/CEST)","179","6","150"
"Italy (IT)","02.01.2016 10:00 - 02.01.2016 11:00 (CET/CEST)","177","5","166"
"Italy (IT)","02.01.2016 11:00 - 02.01.2016 12:00 (CET/CEST)","140","5","171"
"Italy (IT)","02.01.2016 12:00 - 02.01.2016 13:00 (CET/CEST)","20","7","85"
"Italy (IT)","02.01.2016 13:00 - 02.01.2016 14:00 (CET/CEST)","17","7","68"
"Italy (IT)","02.01.2016 14:00 - 02.01.2016 15:00 (CET/CEST)","18","7","68"
"Italy (IT)","02.01.2016 15:00 - 02.01.2016 16:00 (CET/CEST)","19","7","161"
"Italy (IT)","02.01.2016 16:00 - 02.01.2016 17:00 (CET/CEST)","20","3","244"
"Italy (IT)","02.01.2016 17:00 - 02.01.2016 18:00 (CET/CEST)","298","2","452"
"Italy (IT)","02.01.2016 18:00 - 02.01.2016 19:00 (CET/CEST)","151","5","519"
"Italy (IT)","02.01.2016 19:00 - 02.01.2016 20:00 (CET/CEST)","345","5","471"
"Italy (IT)","02.01.2016 20:00 - 02.01.2016 21:00 (CET/CEST)","271","5","254"
"Italy (IT)","02.01.2016 21:00 - 02.01.2016 22:00 (CET/CEST)","135","5","143"
"Italy (IT)","02.01.2016 22:00 - 02.01.2016 23:00 (CET/CEST)","17","7","102"
"Italy (IT)","02.01.2016 23:00 - 03.01.2016 00:00 (CET/CEST)","8","7","94"
"Italy (IT)","03.01.2016 00:00 - 03.01.2016 01:00 (CET/CEST)","0","221","27"
"Italy (IT)","03.01.2016 01:00 - 03.01.2016 02:00 (CET/CEST)","0","902","21"
"Italy (IT)","03.01.2016 02:00 - 03.01.2016 03:00 (CET/CEST)","0","1285","20"
"Italy (IT)","03.01.2016 03:00 - 03.01.2016 04:00 (CET/CEST)","0","1731","20"
"Italy (IT)","03.01.2016 04:00 - 03.01.2016 05:00 (CET/CEST)","0","2067","20"
"Italy (IT)","03.01.2016 05:00 - 03.01.2016 06:00 (CET/CEST)","0","1595","20"
"Italy (IT)","03.01.2016 06:00 - 03.01.2016 07:00 (CET/CEST)","0","1196","30"
"Italy (IT)","03.01.2016 07:00 - 03.01.2016 08:00 (CET/CEST)","0","474","50"
"Italy (IT)","03.01.2016 08:00 - 03.01.2016 09:00 (CET/CEST)","251","254","126"
"Italy (IT)","03.01.2016 09:00 - 03.01.2016 10:00 (CET/CEST)","314","163","114"
"Italy (IT)","03.01.2016 10:00 - 03.01.2016 11:00 (CET/CEST)","234","155","103"
"Italy (IT)","03.01.2016 11:00 - 03.01.2016 12:00 (CET/CEST)","6","254","87"
"Italy (IT)","03.01.2016 12:00 - 03.01.2016 13:00 (CET/CEST)","6","698","56"
"Italy (IT)","03.01.2016 13:00 - 03.01.2016 14:00 (CET/CEST)","6","707","52"
"Italy (IT)","03.01.2016 14:00 - 03.01.2016 15:00 (CET/CEST)","6","794","51"
"Italy (IT)","03.01.2016 15:00 - 03.01.2016 16:00 (CET/CEST)","7","362","101"
"Italy (IT)","03.01.2016 16:00 - 03.01.2016 17:00 (CET/CEST)","114","318","166"
"Italy (IT)","03.01.2016 17:00 - 03.01.2016 18:00 (CET/CEST)","332","47","574"
"Italy (IT)","03.01.2016 18:00 - 03.01.2016 19:00 (CET/CEST)","1003","","599"
"Italy (IT)","03.01.2016 19:00 - 03.01.2016 20:00 (CET/CEST)","1281","","484"
