"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]"
"France (FR)","18.02.2020 01:00 - 18.02.2020 02:00 (CET/CEST)","4883"
"France (FR)","18.02.2020 02:00 - 18.02.2020 03:00 (CET/CEST)","4998"
"France (FR)","18.02.2020 03:00 - 18.02.2020 04:00 (CET/CEST)","4803"
"France (FR)","18.02.2020 04:00 - 18.02.2020 05:00 (CET/CEST)","4875"
"France (FR)","18.02.2020 05:00 - 18.02.2020 06:00 (CET/CEST)","4893"
"France (FR)","18.02.2020 06:00 - 18.02.2020 07:00 (CET/CEST)","5467"
"France (FR)","18.02.2020 07:00 - 18.02.2020 08:00 (CET/CEST)","6290"
"France (FR)","18.02.2020 08:00 - 18.02.2020 09:00 (CET/CEST)","6344"
"France (FR)","18.02.2020 09:00 - 18.02.2020 10:00 (CET/CEST)","6424"
"France (FR)","18.02.2020 10:00 - 18.02.2020 11:00 (CET/CEST)","6221"
"France (FR)","18.02.2020 11:00 - 18.02.2020 12:00 (CET/CEST)","5729"
"France (FR)","18.02.2020 12:00 - 18.02.2020 13:00 (CET/CEST)","5410"
"France (FR)","18.02.2020 13:00 - 18.02.2020 14:00 (CET/CEST)","5279"
"France (FR)","18.02.2020 14:00 - 18.02.2020 15:00 (CET/CEST)","5214"
"France (FR)","18.02.2020 15:00 - 18.02.2020 16:00 (CET/CEST)","5270"
"France (FR)","18.02.2020 16:00 - 18.02.2020 17:00 (CET/CEST)","5519"
"France (FR)","18.02.2020 17:00 - 18.02.2020 18:00 (CET/CEST)","5845"
"France (FR)","18.02.2020 18:00 - 18.02.2020 19:00 (CET/CEST)","6376"
"France (FR)","18.02.2020 19:00 - 18.02.2020 20:00 (CET/CEST)","6750"
"France (FR)","18.02.2020 20:00 - 18.02.2020 21:00 (CET/CEST)","6465"
"France (FR)","18.02.2020 21:00 - 18.02.2020 22:00 (CET/CEST)","6014"
"France (FR)","18.02.2020 22:00 - 18.02.2020 23:00 (CET/CEST)","5586"
"France (FR)","18.02.2020 23:00 - 19.02.2020 00:00 (CET/CEST)","5329"
"France (FR)","19.02.2020 00:00 - 19.02.2020 01:00 (CET/CEST)","5027"
"France (FR)","19.02.2020 01:00 - 19.02.2020 02:00 (CET/CEST)","4841"
"France (FR)","19.02.2020 02:00 - 19.02.2020 03:00 (CET/CEST)","4792"
"France (FR)","19.02.2020 03:00 - 19.02.2020 04:00 (CET/CEST)","4861"
"France (FR)","19.02.2020 04:00 - 19.02.2020 05:00 (CET/CEST)","4834"
"France (FR)","19.02.2020 05:00 - 19.02.2020 06:00 (CET/CEST)","5011"
"France (FR)","19.02.2020 06:00 - 19.02.2020 07:00 (CET/CEST)","5466"
"France (FR)","19.02.2020 07:00 - 19.02.2020 08:00 (CET/CEST)","6060"
"France (FR)","19.02.2020 08:00 - 19.02.2020 09:00 (CET/CEST)","6244"
"France (FR)","19.02.2020 09:00 - 19.02.2020 10:00 (CET/CEST)","6264"
"France (FR)","19.02.2020 10:00 - 19.02.2020 11:00 (CET/CEST)","6474"
"France (FR)","19.02.2020 11:00 - 19.02.2020 12:00 (CET/CEST)","6180"
"France (FR)","19.02.2020 12:00 - 19.02.2020 13:00 (CET/CEST)","5903"
"France (FR)","19.02.2020 13:00 - 19.02.2020 14:00 (CET/CEST)","5467"
"France (FR)","19.02.2020 14:00 - 19.02.2020 15:00 (CET/CEST)","5320"
"France (FR)","19.02.2020 15:00 - 19.02.2020 16:00 (CET/CEST)","5445"
"France (FR)","19.02.2020 16:00 - 19.02.2020 17:00 (CET/CEST)","5822"
"France (FR)","19.02.2020 17:00 - 19.02.2020 18:00 (CET/CEST)","6374"
"France (FR)","19.02.2020 18:00 - 19.02.2020 19:00 (CET/CEST)","6528"
"France (FR)","19.02.2020 19:00 - 19.02.2020 20:00 (CET/CEST)","6791"
"France (FR)","19.02.2020 20:00 - 19.02.2020 21:00 (CET/CEST)","6692"
"France (FR)","19.02.2020 21:00 - 19.02.2020 22:00 (CET/CEST)","6356"
"France (FR)","19.02.2020 22:00 - 19.02.2020 23:00 (CET/CEST)","6029"
"France (FR)","19.02.2020 23:00 - 20.02.2020 00:00 (CET/CEST)","6043"
"France (FR)","20.02.2020 00:00 - 20.02.2020 01:00 (CET/CEST)","5614"
"France (FR)","20.02.2020 01:00 - 20.02.2020 02:00 (CET/CEST)","5172"
"France (FR)","20.02.2020 02:00 - 20.02.2020 03:00 (CET/CEST)","5043"
"France (FR)","20.02.2020 03:00 - 20.02.2020 04:00 (CET/CEST)","5024"
"France (FR)","20.02.2020 04:00 - 20.02.2020 05:00 (CET/CEST)","5072"
"France (FR)","20.02.2020 05:00 - 20.02.2020 06:00 (CET/CEST)","5397"
"France (FR)","20.02.2020 06:00 - 20.02.2020 07:00 (CET/CEST)","6027"
"France (FR)","20.02.2020 07:00 - 20.02.2020 08:00 (CET/CEST)","6324"
"France (FR)","20.02.2020 08:00 - 20.02.2020 09:00 (CET/CEST)","6548"
"France (FR)","20.02.2020 09:00 - 20.02.2020 10:00 (CET/CEST)","6728"
"France (FR)","20.02.2020 10:00 - 20.02.2020 11:00 (CET/CEST)","6668"
"France (FR)","20.02.2020 11:00 - 20.02.2020 12:00 (CET/CEST)","6506"
"France (FR)","20.02.2020 12:00 - 20.02.2020 13:00 (CET/CEST)","6240"
"France (FR)","20.02.2020 13:00 - 20.02.2020 14:00 (CET/CEST)","5851"
"France (FR)","20.02.2020 14:00 - 20.02.2020 15:00 (CET/CEST)","5660"
"France (FR)","20.02.2020 15:00 - 20.02.2020 16:00 (CET/CEST)","5590"
"France (FR)","20.02.2020 16:00 - 20.02.2020 17:00 (CET/CEST)","5519"
"France (FR)","20.02.2020 17:00 - 20.02.2020 18:00 (CET/CEST)","6058"
"France (FR)","20.02.2020 18:00 - 20.02.2020 19:00 (CET/CEST)","6574"
"France (FR)","20.02.2020 19:00 - 20.02.2020 20:00 (CET/CEST)","6669"
"France (FR)","20.02.2020 20:00 - 20.02.2020 21:00 (CET/CEST)","6371"
"France (FR)","20.02.2020 21:00 - 20.02.2020 22:00 (CET/CEST)","5867"
"France (FR)","20.02.2020 22:00 - 20.02.2020 23:00 (CET/CEST)","5969"
"France (FR)","20.02.2020 23:00 - 21.02.2020 00:00 (CET/CEST)","5879"
"France (FR)","21.02.2020 00:00 - 21.02.2020 01:00 (CET/CEST)","5552"
"France (FR)","21.02.2020 01:00 - 21.02.2020 02:00 (CET/CEST)","5361"
"France (FR)","21.02.2020 02:00 - 21.02.2020 03:00 (CET/CEST)","5154"
"France (FR)","21.02.2020 03:00 - 21.02.2020 04:00 (CET/CEST)","4999"
"France (FR)","21.02.2020 04:00 - 21.02.2020 05:00 (CET/CEST)","4980"
"France (FR)","21.02.2020 05:00 - 21.02.2020 06:00 (CET/CEST)","5125"
"France (FR)","21.02.2020 06:00 - 21.02.2020 07:00 (CET/CEST)","5851"
"France (FR)","21.02.2020 07:00 - 21.02.2020 08:00 (CET/CEST)","6685"
"France (FR)","21.02.2020 08:00 - 21.02.2020 09:00 (CET/CEST)","6916"
"France (FR)","21.02.2020 09:00 - 21.02.2020 10:00 (CET/CEST)","6926"
"France (FR)","21.02.2020 10:00 - 21.02.2020 11:00 (CET/CEST)","6915"
"France (FR)","21.02.2020 11:00 - 21.02.2020 12:00 (CET/CEST)","6734"
"France (FR)","21.02.2020 12:00 - 21.02.2020 13:00 (CET/CEST)","6192"
"France (FR)","21.02.2020 13:00 - 21.02.2020 14:00 (CET/CEST)","5761"
"France (FR)","21.02.2020 14:00 - 21.02.2020 15:00 (CET/CEST)","5561"
"France (FR)","21.02.2020 15:00 - 21.02.2020 16:00 (CET/CEST)","5531"
"France (FR)","21.02.2020 16:00 - 21.02.2020 17:00 (CET/CEST)","5741"
"France (FR)","21.02.2020 17:00 - 21.02.2020 18:00 (CET/CEST)","6347"
"France (FR)","21.02.2020 18:00 - 21.02.2020 19:00 (CET/CEST)","6897"
"France (FR)","21.02.2020 19:00 - 21.02.2020 20:00 (CET/CEST)","7005"
"France (FR)","21.02.2020 20:00 - 21.02.2020 21:00 (CET/CEST)","6652"
"France (FR)","21.02.2020 21:00 - 21.02.2020 22:00 (CET/CEST)","6224"
"France (FR)","21.02.2020 22:00 - 21.02.2020 23:00 (CET/CEST)","6274"
"France (FR)","21.02.2020 23:00 - 22.02.2020 00:00 (CET/CEST)","6087"
"France (FR)","22.02.2020 00:00 - 22.02.2020 01:00 (CET/CEST)","5788"
"France (FR)","22.02.2020 01:00 - 22.02.2020 02:00 (CET/CEST)","5441"
"France (FR)","22.02.2020 02:00 - 22.02.2020 03:00 (CET/CEST)","5058"
"France (FR)","22.02.2020 03:00 - 22.02.2020 04:00 (CET/CEST)","4780"
"France (FR)","22.02.2020 04:00 - 22.02.2020 05:00 (CET/CEST)","4691"
"France (FR)","22.02.2020 05:00 - 22.02.2020 06:00 (CET/CEST)","4736"
"France (FR)","22.02.2020 06:00 - 22.02.2020 07:00 (CET/CEST)","4862"
"France (FR)","22.02.2020 07:00 - 22.02.2020 08:00 (CET/CEST)","4910"
"France (FR)","22.02.2020 08:00 - 22.02.2020 09:00 (CET/CEST)","5145"
"France (FR)","22.02.2020 09:00 - 22.02.2020 10:00 (CET/CEST)","5787"
"France (FR)","22.02.2020 10:00 - 22.02.2020 11:00 (CET/CEST)","5702"
"France (FR)","22.02.2020 11:00 - 22.02.2020 12:00 (CET/CEST)","5429"
"France (FR)","22.02.2020 12:00 - 22.02.2020 13:00 (CET/CEST)","5311"
"France (FR)","22.02.2020 13:00 - 22.02.2020 14:00 (CET/CEST)","5118"
"France (FR)","22.02.2020 14:00 - 22.02.2020 15:00 (CET/CEST)","4896"
"France (FR)","22.02.2020 15:00 - 22.02.2020 16:00 (CET/CEST)","4768"
"France (FR)","22.02.2020 16:00 - 22.02.2020 17:00 (CET/CEST)","4769"
"France (FR)","22.02.2020 17:00 - 22.02.2020 18:00 (CET/CEST)","4917"
"France (FR)","22.02.2020 18:00 - 22.02.2020 19:00 (CET/CEST)","5537"
"France (FR)","22.02.2020 19:00 - 22.02.2020 20:00 (CET/CEST)","6043"
"France (FR)","22.02.2020 20:00 - 22.02.2020 21:00 (CET/CEST)","5420"
"France (FR)","22.02.2020 21:00 - 22.02.2020 22:00 (CET/CEST)","5233"
"France (FR)","22.02.2020 22:00 - 22.02.2020 23:00 (CET/CEST)","5354"
"France (FR)","22.02.2020 23:00 - 23.02.2020 00:00 (CET/CEST)","5402"
"France (FR)","23.02.2020 00:00 - 23.02.2020 01:00 (CET/CEST)","4871"
"France (FR)","23.02.2020 01:00 - 23.02.2020 02:00 (CET/CEST)","4716"
"France (FR)","23.02.2020 02:00 - 23.02.2020 03:00 (CET/CEST)","4549"
"France (FR)","23.02.2020 03:00 - 23.02.2020 04:00 (CET/CEST)","4379"
"France (FR)","23.02.2020 04:00 - 23.02.2020 05:00 (CET/CEST)","4374"
"France (FR)","23.02.2020 05:00 - 23.02.2020 06:00 (CET/CEST)","4304"
"France (FR)","23.02.2020 06:00 - 23.02.2020 07:00 (CET/CEST)","4343"
"France (FR)","23.02.2020 07:00 - 23.02.2020 08:00 (CET/CEST)","4418"
"France (FR)","23.02.2020 08:00 - 23.02.2020 09:00 (CET/CEST)","4408"
"France (FR)","23.02.2020 09:00 - 23.02.2020 10:00 (CET/CEST)","4510"
"France (FR)","23.02.2020 10:00 - 23.02.2020 11:00 (CET/CEST)","4725"
"France (FR)","23.02.2020 11:00 - 23.02.2020 12:00 (CET/CEST)","4858"
"France (FR)","23.02.2020 12:00 - 23.02.2020 13:00 (CET/CEST)","4774"
"France (FR)","23.02.2020 13:00 - 23.02.2020 14:00 (CET/CEST)","4456"
"France (FR)","23.02.2020 14:00 - 23.02.2020 15:00 (CET/CEST)","4424"
"France (FR)","23.02.2020 15:00 - 23.02.2020 16:00 (CET/CEST)","4355"
"France (FR)","23.02.2020 16:00 - 23.02.2020 17:00 (CET/CEST)","4337"
"France (FR)","23.02.2020 17:00 - 23.02.2020 18:00 (CET/CEST)","4285"
"France (FR)","23.02.2020 18:00 - 23.02.2020 19:00 (CET/CEST)","4599"
"France (FR)","23.02.2020 19:00 - 23.02.2020 20:00 (CET/CEST)","4946"
"France (FR)","23.02.2020 20:00 - 23.02.2020 21:00 (CET/CEST)","4695"
"France (FR)","23.02.2020 21:00 - 23.02.2020 22:00 (CET/CEST)","4465"
"France (FR)","23.02.2020 22:00 - 23.02.2020 23:00 (CET/CEST)","4474"
"France (FR)","23.02.2020 23:00 - 24.02.2020 00:00 (CET/CEST)","4604"
"France (FR)","24.02.2020 00:00 - 24.02.2020 01:00 (CET/CEST)","4479"
"France (FR)","24.02.2020 01:00 - 24.02.2020 02:00 (CET/CEST)","4131"
"France (FR)","24.02.2020 02:00 - 24.02.2020 03:00 (CET/CEST)","4184"
"France (FR)","24.02.2020 03:00 - 24.02.2020 04:00 (CET/CEST)","4229"
"France (FR)","24.02.2020 04:00 - 24.02.2020 05:00 (CET/CEST)","4201"
"France (FR)","24.02.2020 05:00 - 24.02.2020 06:00 (CET/CEST)","4424"
"France (FR)","24.02.2020 06:00 - 24.02.2020 07:00 (CET/CEST)","5106"
"France (FR)","24.02.2020 07:00 - 24.02.2020 08:00 (CET/CEST)","5646"
"France (FR)","24.02.2020 08:00 - 24.02.2020 09:00 (CET/CEST)","5960"
"France (FR)","24.02.2020 09:00 - 24.02.2020 10:00 (CET/CEST)","6350"
"France (FR)","24.02.2020 10:00 - 24.02.2020 11:00 (CET/CEST)","6090"
"France (FR)","24.02.2020 11:00 - 24.02.2020 12:00 (CET/CEST)","5955"
"France (FR)","24.02.2020 12:00 - 24.02.2020 13:00 (CET/CEST)","5699"
"France (FR)","24.02.2020 13:00 - 24.02.2020 14:00 (CET/CEST)","5393"
"France (FR)","24.02.2020 14:00 - 24.02.2020 15:00 (CET/CEST)","5210"
"France (FR)","24.02.2020 15:00 - 24.02.2020 16:00 (CET/CEST)","5137"
"France (FR)","24.02.2020 16:00 - 24.02.2020 17:00 (CET/CEST)","5018"
"France (FR)","24.02.2020 17:00 - 24.02.2020 18:00 (CET/CEST)","5270"
"France (FR)","24.02.2020 18:00 - 24.02.2020 19:00 (CET/CEST)","5785"
"France (FR)","24.02.2020 19:00 - 24.02.2020 20:00 (CET/CEST)","5941"
"France (FR)","24.02.2020 20:00 - 24.02.2020 21:00 (CET/CEST)","5726"
"France (FR)","24.02.2020 21:00 - 24.02.2020 22:00 (CET/CEST)","5295"
"France (FR)","24.02.2020 22:00 - 24.02.2020 23:00 (CET/CEST)","4901"
"France (FR)","24.02.2020 23:00 - 25.02.2020 00:00 (CET/CEST)","4846"
"France (FR)","25.02.2020 00:00 - 25.02.2020 01:00 (CET/CEST)","4947"
"France (FR)","25.02.2020 01:00 - 25.02.2020 02:00 (CET/CEST)","4851"
"France (FR)","25.02.2020 02:00 - 25.02.2020 03:00 (CET/CEST)","4796"
"France (FR)","25.02.2020 03:00 - 25.02.2020 04:00 (CET/CEST)","4796"
"France (FR)","25.02.2020 04:00 - 25.02.2020 05:00 (CET/CEST)","4662"
"France (FR)","25.02.2020 05:00 - 25.02.2020 06:00 (CET/CEST)","4694"
"France (FR)","25.02.2020 06:00 - 25.02.2020 07:00 (CET/CEST)","5126"
"France (FR)","25.02.2020 07:00 - 25.02.2020 08:00 (CET/CEST)","5591"
"France (FR)","25.02.2020 08:00 - 25.02.2020 09:00 (CET/CEST)","5915"
"France (FR)","25.02.2020 09:00 - 25.02.2020 10:00 (CET/CEST)","6331"
"France (FR)","25.02.2020 10:00 - 25.02.2020 11:00 (CET/CEST)","6210"
"France (FR)","25.02.2020 11:00 - 25.02.2020 12:00 (CET/CEST)","5637"
"France (FR)","25.02.2020 12:00 - 25.02.2020 13:00 (CET/CEST)","5575"
"France (FR)","25.02.2020 13:00 - 25.02.2020 14:00 (CET/CEST)","5460"
"France (FR)","25.02.2020 14:00 - 25.02.2020 15:00 (CET/CEST)","5400"
"France (FR)","25.02.2020 15:00 - 25.02.2020 16:00 (CET/CEST)","5307"
"France (FR)","25.02.2020 16:00 - 25.02.2020 17:00 (CET/CEST)","5321"
"France (FR)","25.02.2020 17:00 - 25.02.2020 18:00 (CET/CEST)","5373"
"France (FR)","25.02.2020 18:00 - 25.02.2020 19:00 (CET/CEST)","5898"
"France (FR)","25.02.2020 19:00 - 25.02.2020 20:00 (CET/CEST)","6361"
"France (FR)","25.02.2020 20:00 - 25.02.2020 21:00 (CET/CEST)","6300"
"France (FR)","25.02.2020 21:00 - 25.02.2020 22:00 (CET/CEST)","5777"
"France (FR)","25.02.2020 22:00 - 25.02.2020 23:00 (CET/CEST)","5494"
"France (FR)","25.02.2020 23:00 - 26.02.2020 00:00 (CET/CEST)","5137"
"France (FR)","26.02.2020 00:00 - 26.02.2020 01:00 (CET/CEST)","5120"
"France (FR)","26.02.2020 01:00 - 26.02.2020 02:00 (CET/CEST)","5031"
"France (FR)","26.02.2020 02:00 - 26.02.2020 03:00 (CET/CEST)","4758"
"France (FR)","26.02.2020 03:00 - 26.02.2020 04:00 (CET/CEST)","4835"
"France (FR)","26.02.2020 04:00 - 26.02.2020 05:00 (CET/CEST)","4908"
"France (FR)","26.02.2020 05:00 - 26.02.2020 06:00 (CET/CEST)","5102"
"France (FR)","26.02.2020 06:00 - 26.02.2020 07:00 (CET/CEST)","5471"
"France (FR)","26.02.2020 07:00 - 26.02.2020 08:00 (CET/CEST)","6276"
"France (FR)","26.02.2020 08:00 - 26.02.2020 09:00 (CET/CEST)","6413"
"France (FR)","26.02.2020 09:00 - 26.02.2020 10:00 (CET/CEST)","6483"
"France (FR)","26.02.2020 10:00 - 26.02.2020 11:00 (CET/CEST)","6439"
"France (FR)","26.02.2020 11:00 - 26.02.2020 12:00 (CET/CEST)","6370"
"France (FR)","26.02.2020 12:00 - 26.02.2020 13:00 (CET/CEST)","6262"
"France (FR)","26.02.2020 13:00 - 26.02.2020 14:00 (CET/CEST)","6074"
"France (FR)","26.02.2020 14:00 - 26.02.2020 15:00 (CET/CEST)","5844"
"France (FR)","26.02.2020 15:00 - 26.02.2020 16:00 (CET/CEST)","5737"
"France (FR)","26.02.2020 16:00 - 26.02.2020 17:00 (CET/CEST)","5827"
"France (FR)","26.02.2020 17:00 - 26.02.2020 18:00 (CET/CEST)","6483"
"France (FR)","26.02.2020 18:00 - 26.02.2020 19:00 (CET/CEST)","7067"
"France (FR)","26.02.2020 19:00 - 26.02.2020 20:00 (CET/CEST)","7143"
"France (FR)","26.02.2020 20:00 - 26.02.2020 21:00 (CET/CEST)","7023"
"France (FR)","26.02.2020 21:00 - 26.02.2020 22:00 (CET/CEST)","6872"
"France (FR)","26.02.2020 22:00 - 26.02.2020 23:00 (CET/CEST)","6686"
"France (FR)","26.02.2020 23:00 - 27.02.2020 00:00 (CET/CEST)","6310"
"France (FR)","27.02.2020 00:00 - 27.02.2020 01:00 (CET/CEST)","6094"
"France (FR)","27.02.2020 01:00 - 27.02.2020 02:00 (CET/CEST)","6021"
"France (FR)","27.02.2020 02:00 - 27.02.2020 03:00 (CET/CEST)","5834"
"France (FR)","27.02.2020 03:00 - 27.02.2020 04:00 (CET/CEST)","5849"
"France (FR)","27.02.2020 04:00 - 27.02.2020 05:00 (CET/CEST)","5882"
"France (FR)","27.02.2020 05:00 - 27.02.2020 06:00 (CET/CEST)","5953"
"France (FR)","27.02.2020 06:00 - 27.02.2020 07:00 (CET/CEST)","6301"
"France (FR)","27.02.2020 07:00 - 27.02.2020 08:00 (CET/CEST)","6553"
"France (FR)","27.02.2020 08:00 - 27.02.2020 09:00 (CET/CEST)","6790"
"France (FR)","27.02.2020 09:00 - 27.02.2020 10:00 (CET/CEST)","6861"
"France (FR)","27.02.2020 10:00 - 27.02.2020 11:00 (CET/CEST)","6852"
"France (FR)","27.02.2020 11:00 - 27.02.2020 12:00 (CET/CEST)","6697"
"France (FR)","27.02.2020 12:00 - 27.02.2020 13:00 (CET/CEST)","6696"
"France (FR)","27.02.2020 13:00 - 27.02.2020 14:00 (CET/CEST)","6727"
"France (FR)","27.02.2020 14:00 - 27.02.2020 15:00 (CET/CEST)","6533"
"France (FR)","27.02.2020 15:00 - 27.02.2020 16:00 (CET/CEST)","6250"
"France (FR)","27.02.2020 16:00 - 27.02.2020 17:00 (CET/CEST)","6402"
"France (FR)","27.02.2020 17:00 - 27.02.2020 18:00 (CET/CEST)","6700"
"France (FR)","27.02.2020 18:00 - 27.02.2020 19:00 (CET/CEST)","7003"
"France (FR)","27.02.2020 19:00 - 27.02.2020 20:00 (CET/CEST)","7262"
"France (FR)","27.02.2020 20:00 - 27.02.2020 21:00 (CET/CEST)","7252"
"France (FR)","27.02.2020 21:00 - 27.02.2020 22:00 (CET/CEST)","7227"
"France (FR)","27.02.2020 22:00 - 27.02.2020 23:00 (CET/CEST)","6909"
"France (FR)","27.02.2020 23:00 - 28.02.2020 00:00 (CET/CEST)","6570"
"France (FR)","28.02.2020 00:00 - 28.02.2020 01:00 (CET/CEST)","6103"
"France (FR)","28.02.2020 01:00 - 28.02.2020 02:00 (CET/CEST)","6179"
"France (FR)","28.02.2020 02:00 - 28.02.2020 03:00 (CET/CEST)","6285"
"France (FR)","28.02.2020 03:00 - 28.02.2020 04:00 (CET/CEST)","6141"
"France (FR)","28.02.2020 04:00 - 28.02.2020 05:00 (CET/CEST)","6201"
"France (FR)","28.02.2020 05:00 - 28.02.2020 06:00 (CET/CEST)","6422"
"France (FR)","28.02.2020 06:00 - 28.02.2020 07:00 (CET/CEST)","6648"
"France (FR)","28.02.2020 07:00 - 28.02.2020 08:00 (CET/CEST)","7027"
"France (FR)","28.02.2020 08:00 - 28.02.2020 09:00 (CET/CEST)","7355"
"France (FR)","28.02.2020 09:00 - 28.02.2020 10:00 (CET/CEST)","7381"
"France (FR)","28.02.2020 10:00 - 28.02.2020 11:00 (CET/CEST)","6993"
"France (FR)","28.02.2020 11:00 - 28.02.2020 12:00 (CET/CEST)","6831"
"France (FR)","28.02.2020 12:00 - 28.02.2020 13:00 (CET/CEST)","6703"
"France (FR)","28.02.2020 13:00 - 28.02.2020 14:00 (CET/CEST)","6451"
"France (FR)","28.02.2020 14:00 - 28.02.2020 15:00 (CET/CEST)","6432"
"France (FR)","28.02.2020 15:00 - 28.02.2020 16:00 (CET/CEST)","6466"
"France (FR)","28.02.2020 16:00 - 28.02.2020 17:00 (CET/CEST)","6451"
"France (FR)","28.02.2020 17:00 - 28.02.2020 18:00 (CET/CEST)","7022"
"France (FR)","28.02.2020 18:00 - 28.02.2020 19:00 (CET/CEST)","7073"
"France (FR)","28.02.2020 19:00 - 28.02.2020 20:00 (CET/CEST)","7240"
"France (FR)","28.02.2020 20:00 - 28.02.2020 21:00 (CET/CEST)","6807"
"France (FR)","28.02.2020 21:00 - 28.02.2020 22:00 (CET/CEST)","6543"
"France (FR)","28.02.2020 22:00 - 28.02.2020 23:00 (CET/CEST)","6169"
"France (FR)","28.02.2020 23:00 - 29.02.2020 00:00 (CET/CEST)","6116"
"France (FR)","29.02.2020 00:00 - 29.02.2020 01:00 (CET/CEST)","5873"
"France (FR)","29.02.2020 01:00 - 29.02.2020 02:00 (CET/CEST)","5678"
"France (FR)","29.02.2020 02:00 - 29.02.2020 03:00 (CET/CEST)","5661"
"France (FR)","29.02.2020 03:00 - 29.02.2020 04:00 (CET/CEST)","5651"
"France (FR)","29.02.2020 04:00 - 29.02.2020 05:00 (CET/CEST)","5402"
"France (FR)","29.02.2020 05:00 - 29.02.2020 06:00 (CET/CEST)","5335"
"France (FR)","29.02.2020 06:00 - 29.02.2020 07:00 (CET/CEST)","5329"
"France (FR)","29.02.2020 07:00 - 29.02.2020 08:00 (CET/CEST)","5356"
"France (FR)","29.02.2020 08:00 - 29.02.2020 09:00 (CET/CEST)","5581"
"France (FR)","29.02.2020 09:00 - 29.02.2020 10:00 (CET/CEST)","5765"
"France (FR)","29.02.2020 10:00 - 29.02.2020 11:00 (CET/CEST)","5787"
"France (FR)","29.02.2020 11:00 - 29.02.2020 12:00 (CET/CEST)","5646"
"France (FR)","29.02.2020 12:00 - 29.02.2020 13:00 (CET/CEST)","5386"
"France (FR)","29.02.2020 13:00 - 29.02.2020 14:00 (CET/CEST)","5322"
"France (FR)","29.02.2020 14:00 - 29.02.2020 15:00 (CET/CEST)","5275"
"France (FR)","29.02.2020 15:00 - 29.02.2020 16:00 (CET/CEST)","5259"
"France (FR)","29.02.2020 16:00 - 29.02.2020 17:00 (CET/CEST)","5365"
"France (FR)","29.02.2020 17:00 - 29.02.2020 18:00 (CET/CEST)","5444"
"France (FR)","29.02.2020 18:00 - 29.02.2020 19:00 (CET/CEST)","5800"
"France (FR)","29.02.2020 19:00 - 29.02.2020 20:00 (CET/CEST)","5994"
"France (FR)","29.02.2020 20:00 - 29.02.2020 21:00 (CET/CEST)","5915"
"France (FR)","29.02.2020 21:00 - 29.02.2020 22:00 (CET/CEST)","5718"
"France (FR)","29.02.2020 22:00 - 29.02.2020 23:00 (CET/CEST)","5619"
"France (FR)","29.02.2020 23:00 - 01.03.2020 00:00 (CET/CEST)","5566"
"France (FR)","01.03.2020 00:00 - 01.03.2020 01:00 (CET/CEST)","5472"
"France (FR)","01.03.2020 01:00 - 01.03.2020 02:00 (CET/CEST)","5383"
"France (FR)","01.03.2020 02:00 - 01.03.2020 03:00 (CET/CEST)","5347"
"France (FR)","01.03.2020 03:00 - 01.03.2020 04:00 (CET/CEST)","5289"
"France (FR)","01.03.2020 04:00 - 01.03.2020 05:00 (CET/CEST)","5287"
"France (FR)","01.03.2020 05:00 - 01.03.2020 06:00 (CET/CEST)","5305"
"France (FR)","01.03.2020 06:00 - 01.03.2020 07:00 (CET/CEST)","5443"
"France (FR)","01.03.2020 07:00 - 01.03.2020 08:00 (CET/CEST)","5459"
"France (FR)","01.03.2020 08:00 - 01.03.2020 09:00 (CET/CEST)","5527"
"France (FR)","01.03.2020 09:00 - 01.03.2020 10:00 (CET/CEST)","5527"
"France (FR)","01.03.2020 10:00 - 01.03.2020 11:00 (CET/CEST)","5524"
"France (FR)","01.03.2020 11:00 - 01.03.2020 12:00 (CET/CEST)","5567"
"France (FR)","01.03.2020 12:00 - 01.03.2020 13:00 (CET/CEST)","5498"
"France (FR)","01.03.2020 13:00 - 01.03.2020 14:00 (CET/CEST)","5427"
"France (FR)","01.03.2020 14:00 - 01.03.2020 15:00 (CET/CEST)","5493"
"France (FR)","01.03.2020 15:00 - 01.03.2020 16:00 (CET/CEST)","5660"
"France (FR)","01.03.2020 16:00 - 01.03.2020 17:00 (CET/CEST)","5717"
"France (FR)","01.03.2020 17:00 - 01.03.2020 18:00 (CET/CEST)","5910"
"France (FR)","01.03.2020 18:00 - 01.03.2020 19:00 (CET/CEST)","6470"
"France (FR)","01.03.2020 19:00 - 01.03.2020 20:00 (CET/CEST)","6829"
"France (FR)","01.03.2020 20:00 - 01.03.2020 21:00 (CET/CEST)","6692"
"France (FR)","01.03.2020 21:00 - 01.03.2020 22:00 (CET/CEST)","6328"
"France (FR)","01.03.2020 22:00 - 01.03.2020 23:00 (CET/CEST)","6138"
"France (FR)","01.03.2020 23:00 - 02.03.2020 00:00 (CET/CEST)","6243"
"France (FR)","02.03.2020 00:00 - 02.03.2020 01:00 (CET/CEST)","5961"
"France (FR)","02.03.2020 01:00 - 02.03.2020 02:00 (CET/CEST)","5848"
"France (FR)","02.03.2020 02:00 - 02.03.2020 03:00 (CET/CEST)","5752"
"France (FR)","02.03.2020 03:00 - 02.03.2020 04:00 (CET/CEST)","5787"
"France (FR)","02.03.2020 04:00 - 02.03.2020 05:00 (CET/CEST)","5872"
"France (FR)","02.03.2020 05:00 - 02.03.2020 06:00 (CET/CEST)","6038"
